best_epoch,cell,checkpoint_metric,dataset,n_params,seed,split,test_AUC-ROC,test_P@50,test_P@N2,test_PR-AUC,test_accuracy,test_macro-F1,val_AUC-ROC,val_P@50,val_P@N2,val_PR-AUC,val_accuracy,val_macro-F1,wall_time_sec
115,13,accuracy,ddibn,158289,0,S0,0.937811,0.955024,0.866889,0.938301,0.865061,0.863367,0.935768,0.948325,0.85682,0.941091,0.857982,0.8548,530.1
114,13,accuracy,ddibn,158289,0,S1,0.8324,0.899043,0.755609,0.817521,0.756049,0.757933,0.839821,0.904689,0.766223,0.827496,0.767607,0.767005,530.1
101,13,accuracy,ddibn,158289,0,S2,0.617447,0.52555,0.586151,0.589055,0.588495,0.575571,0.634862,0.525167,0.60619,0.634948,0.613594,0.581906,530.1
163,13,accuracy,ddibn,158289,42,S0,0.965992,0.978469,0.907578,0.969208,0.906108,0.907287,0.9634,0.968612,0.909679,0.967676,0.907136,0.908074,744.8
160,13,accuracy,ddibn,158289,42,S1,0.892293,0.958852,0.805004,0.891283,0.806085,0.796027,0.892351,0.974163,0.805863,0.896329,0.805129,0.794077,744.8
155,13,accuracy,ddibn,158289,42,S2,0.683583,0.533301,0.624906,0.673885,0.629394,0.658781,0.725606,0.540766,0.651478,0.720649,0.669954,0.689904,744.8
152,13,accuracy,ddibn,158289,124,S0,0.959996,0.97378,0.898552,0.963359,0.899261,0.898747,0.952972,0.960861,0.890971,0.957717,0.89502,0.893075,707.7
151,13,accuracy,ddibn,158289,124,S1,0.845682,0.93311,0.772386,0.838952,0.773738,0.773673,0.85267,0.933684,0.777968,0.848267,0.77754,0.776815,707.7
106,13,accuracy,ddibn,158289,124,S2,0.604604,0.527273,0.564745,0.579786,0.605933,0.652149,0.648392,0.530718,0.593643,0.638251,0.622008,0.654726,707.7
