best_epoch,cell,checkpoint_metric,dataset,n_params,seed,split,test_AUC-ROC,test_P@50,test_P@N2,test_PR-AUC,test_accuracy,test_macro-F1,val_AUC-ROC,val_P@50,val_P@N2,val_PR-AUC,val_accuracy,val_macro-F1,wall_time_sec
33,08,accuracy,ddibn,94801,0,S0,0.987881,0.993876,0.947636,0.989409,0.949373,0.948697,0.984587,0.986794,0.944752,0.986838,0.94731,0.94695,244.1
42,08,accuracy,ddibn,94801,0,S1,0.90758,0.974928,0.827482,0.9069,0.797207,0.770092,0.907256,0.972632,0.827174,0.902597,0.793594,0.763364,244.1
19,08,accuracy,ddibn,94801,0,S2,0.66852,0.532345,0.629793,0.672246,0.53554,0.182284,0.646145,0.531579,0.600774,0.661718,0.553816,0.195065,244.1
46,08,accuracy,ddibn,94801,42,S0,0.9887,0.99445,0.948645,0.990126,0.948941,0.948505,0.985496,0.988134,0.947135,0.987813,0.949371,0.948988,269.5
34,08,accuracy,ddibn,94801,42,S1,0.91267,0.976459,0.83538,0.913752,0.808708,0.786267,0.910183,0.977703,0.832017,0.907711,0.803733,0.778051,269.5
16,08,accuracy,ddibn,94801,42,S2,0.6808,0.533684,0.622801,0.693422,0.552305,0.209376,0.658484,0.531962,0.609357,0.674251,0.554987,0.199749,269.5
106,08,accuracy,ddibn,94801,124,S0,0.990406,0.994928,0.952838,0.991627,0.951225,0.951416,0.988203,0.989856,0.953434,0.990241,0.95181,0.951959,531.7
49,08,accuracy,ddibn,94801,124,S1,0.907797,0.978278,0.825576,0.907989,0.804105,0.780843,0.909146,0.974833,0.828168,0.905607,0.797105,0.770321,531.7
58,08,accuracy,ddibn,94801,124,S2,0.642682,0.524498,0.601131,0.673749,0.559025,0.275626,0.633934,0.527751,0.579516,0.649304,0.548251,0.242139,531.7
