best_epoch,cell,checkpoint_metric,dataset,n_params,seed,split,test_AUC-ROC,test_P@50,test_P@N2,test_PR-AUC,test_accuracy,test_macro-F1,val_AUC-ROC,val_P@50,val_P@N2,val_PR-AUC,val_accuracy,val_macro-F1,wall_time_sec
105,08,accuracy,ddibn,94801,0,S0,0.990389,0.995407,0.952066,0.991726,0.951762,0.951615,0.987776,0.989187,0.951568,0.989872,0.951519,0.9514,574.5
10,08,accuracy,ddibn,94801,0,S1,0.897714,0.972727,0.813799,0.897678,0.777757,0.739448,0.900033,0.970239,0.818147,0.895229,0.773901,0.731075,574.5
113,08,accuracy,ddibn,94801,0,S2,0.616449,0.521148,0.567425,0.649542,0.54833,0.235205,0.613991,0.518278,0.574573,0.657498,0.562589,0.273462,574.5
84,08,accuracy,ddibn,94801,1,S0,0.990248,0.995407,0.95409,0.991519,0.953202,0.953145,0.987294,0.989665,0.950353,0.989458,0.950042,0.950103,444.4
3,08,accuracy,ddibn,94801,1,S1,0.898277,0.969761,0.814328,0.896709,0.78827,0.755187,0.898916,0.962775,0.819042,0.894389,0.777023,0.739586,444.4
88,08,accuracy,ddibn,94801,1,S2,0.627179,0.526794,0.570378,0.661243,0.548552,0.210559,0.637755,0.523254,0.586821,0.667347,0.554968,0.244401,444.4
127,08,accuracy,ddibn,94801,2,S0,0.991338,0.996077,0.953492,0.992484,0.951336,0.951518,0.989099,0.989952,0.955692,0.991059,0.954067,0.95416,615.4
10,08,accuracy,ddibn,94801,2,S1,0.901268,0.976172,0.817236,0.902379,0.78572,0.748569,0.90277,0.971675,0.821417,0.899448,0.771522,0.72709,615.4
117,08,accuracy,ddibn,94801,2,S2,0.684739,0.536364,0.618963,0.705435,0.570865,0.268924,0.676697,0.532344,0.609649,0.697909,0.574169,0.296499,615.4
