epoch,train_loss,val_AUC-ROC_S0,val_PR-AUC_S0,val_acc_S0,val_AUC-ROC_S1,val_PR-AUC_S1,val_acc_S1,val_AUC-ROC_S2,val_PR-AUC_S2,val_acc_S2
1,0.028584421071554383,0.8934729038969093,0.8533905060801028,0.8224344924249701,0.7257568923603489,0.6468467766774393,0.5003623039228879,0.3994570593822612,0.44836645725071284,0.5
2,0.017470950305822394,0.9071921859548463,0.8779402061286794,0.8520842044833938,0.7278439162432794,0.6398685480720981,0.5,0.4006012472120004,0.44734532058873594,0.5
3,0.01390681978720691,0.9193559047528661,0.9007343301105398,0.863839391545128,0.7098632805418561,0.6156280750834616,0.5,0.4041976326612738,0.4497932007317032,0.5
4,0.013012323723805527,0.9292196951675906,0.9141597156451216,0.8697207829087292,0.6862221180431289,0.5939401857550062,0.5,0.40522173220908764,0.44887227141114344,0.5
5,0.012304918675292884,0.938296257076279,0.9248304605018572,0.8689763358063911,0.6772952423805206,0.5902843001847732,0.5,0.4000250402595654,0.44168508369099757,0.5
6,0.011815313486412408,0.9423119238812113,0.9295495974730491,0.8784715391078629,0.6825049447388983,0.5995810960980246,0.5,0.4034377434737228,0.4428672719737013,0.5
7,0.011521594921847986,0.9442337345661191,0.9333471758227991,0.8750645611325335,0.6826463057123292,0.6051991890800531,0.5,0.4118855174782563,0.4518501075408244,0.5
8,0.011316829244606197,0.9465244163026029,0.9362026535183949,0.8794045745282113,0.6851179194580336,0.6107323363801961,0.5,0.42372080019356984,0.4611650444835578,0.5
9,0.011106649624003519,0.9468161869988551,0.9365579186906445,0.8843535144959973,0.6900883370716513,0.6164122704312354,0.5,0.43128098833025763,0.4660415287314776,0.5
10,0.011063267863656004,0.9482590442639541,0.9374789147214178,0.8834718824527245,0.6828512964695813,0.6130294681765592,0.5,0.4407046255882742,0.4725897169772202,0.5
11,0.011039685187560896,0.9484748210027518,0.9388063060185979,0.8834301279732084,0.6877593152741195,0.6183113877715901,0.5,0.4457807644457874,0.4757681040749994,0.5
12,0.010943879899118216,0.9487207209260604,0.9384823279046625,0.8837098252648057,0.6884932143323643,0.6194974419067356,0.5,0.44993287676695487,0.4783723227410621,0.5
13,0.010952507446129476,0.9483107996435766,0.9368195576485456,0.8889531825516179,0.6857720740835352,0.6190745063895859,0.5,0.45160766505782013,0.47940445676300675,0.5
14,0.010916347611665485,0.9494619581744428,0.9381714115901791,0.8868281049891292,0.6797747166899158,0.6140332399035963,0.5,0.4513350968344325,0.4793564528528366,0.5
15,0.01092005341929654,0.9486471065988515,0.937202644520787,0.8878403700534329,0.6806888469431028,0.6169657502680324,0.5,0.4545264199761797,0.481425795162472,0.5
16,0.010918584145275094,0.9494861951219629,0.9394470494175519,0.8851055179402125,0.6813512837251813,0.6171289055383637,0.5,0.4551896426738874,0.48174323031834243,0.5
17,0.010779940188982554,0.9494275668169271,0.9397480155639272,0.8843862455748488,0.6843837207279533,0.6201812724519871,0.5,0.4568103784009841,0.4825472161400802,0.5
18,0.01085665865590976,0.9493140223637845,0.939114695073564,0.8863166515894062,0.6828238274706262,0.6203593939135557,0.5,0.45769199912813624,0.48288093469534216,0.5
19,0.010707863246000583,0.9501310512874545,0.9401874523668988,0.8894279857163605,0.6831481398269286,0.6194503400020049,0.5,0.4584506507189948,0.48315676147102915,0.5
20,0.010773215119937254,0.9494468456900038,0.9386126000347363,0.8888825869668684,0.6860852090386463,0.6230172631824104,0.5,0.4573721642387731,0.48260413368506005,0.5
21,0.010861005266046813,0.9496969604248414,0.9398263860665187,0.8909672344422893,0.6859252737746698,0.6216983071784895,0.5,0.4547335008006054,0.4810412070004256,0.5
22,0.010697575004380797,0.9495530949567949,0.9374425259934782,0.8906966828600125,0.6796692056181656,0.6161179218902648,0.5,0.45843109495295764,0.48259289197095556,0.5
23,0.010721145167706473,0.9498815065370868,0.9397902764675271,0.8894413461118789,0.6882212217170579,0.6241637182916555,0.5,0.45774628321927296,0.48187318365843107,0.5
24,0.010710480123487931,0.9499267281583987,0.9393214707768669,0.8876094073956939,0.6783871134209877,0.6160680166223871,0.5,0.4599181848790481,0.4829355204623229,0.5
25,0.010616096468912739,0.9498436204385141,0.940023009874352,0.8857072299244095,0.6898018777209495,0.6254762675239034,0.5,0.4570954121191997,0.48133943349167957,0.5
26,0.010760269818767425,0.9500123837883788,0.9399880668255964,0.8879807208129986,0.6881216635517561,0.6241922736578347,0.5,0.45688980960889647,0.48108317915637616,0.5
27,0.01061675678788414,0.950146354607296,0.9400616583786319,0.8868311976598399,0.6905079573965907,0.6259885720704443,0.5,0.4581773252633965,0.4818376151636749,0.5
28,0.010801111982624617,0.9497655472368381,0.938959915979115,0.8881599211689509,0.6874989712924523,0.6231864117743515,0.5,0.4607208993219335,0.48310187356715395,0.5
29,0.010564597439952195,0.9501387309615841,0.9400429126858064,0.8882422961692216,0.6948722474476403,0.6285908384226921,0.5,0.4578332047053539,0.4815210014649214,0.5
30,0.010619776124405044,0.9501887724591342,0.9406137432359863,0.8890719118023924,0.6951650056238728,0.6300366763359512,0.5,0.4573663601470529,0.48094696928609043,0.5
31,0.010541076084689027,0.950151824866205,0.9398337178105794,0.8878383554481484,0.6911459982580054,0.6264169138240484,0.5,0.4565159207242484,0.48076965889509865,0.5
32,0.01061914002733125,0.9505063525351425,0.9398170409566019,0.886257728146781,0.687613104085662,0.6244801022034544,0.5,0.45648447462161923,0.4805475158292605,0.5
