best_epoch,cell,checkpoint_metric,dataset,n_params,seed,split,test_AUC-ROC,test_P@50,test_P@N2,test_PR-AUC,test_accuracy,test_macro-F1,val_AUC-ROC,val_P@50,val_P@N2,val_PR-AUC,val_accuracy,val_macro-F1,wall_time_sec
30,08,accuracy,ddibn,98897,0,S0,0.984604,0.991866,0.943033,0.986523,0.945033,0.944546,0.98261,0.986029,0.940348,0.98526,0.941308,0.9411,170.3
1,08,accuracy,ddibn,98897,0,S1,0.83976,0.915598,0.761404,0.834388,0.719947,0.645865,0.847084,0.936268,0.768665,0.844942,0.713726,0.635146,170.3
1,08,accuracy,ddibn,98897,0,S2,0.461763,0.49378,0.459487,0.529769,0.5,0.0,0.486813,0.494833,0.486358,0.52082,0.5,0.0,170.3
19,08,accuracy,ddibn,98897,1,S0,0.983355,0.990526,0.941619,0.985368,0.94502,0.944126,0.981789,0.98622,0.938447,0.984622,0.941133,0.940525,128.7
1,08,accuracy,ddibn,98897,1,S1,0.846864,0.909952,0.756562,0.836402,0.704857,0.613357,0.85286,0.932727,0.76283,0.846961,0.700367,0.603879,128.7
2,08,accuracy,ddibn,98897,1,S2,0.474434,0.492919,0.472636,0.537624,0.5,0.0,0.46788,0.494067,0.466985,0.505865,0.5,0.0,128.7
85,08,accuracy,ddibn,98897,2,S0,0.988,0.994833,0.947,0.989544,0.949649,0.94912,0.984484,0.988804,0.943797,0.98723,0.944672,0.944482,397.8
1,08,accuracy,ddibn,98897,2,S1,0.849454,0.917512,0.765222,0.838117,0.706081,0.615847,0.856756,0.935981,0.775597,0.849283,0.698869,0.601072,397.8
1,08,accuracy,ddibn,98897,2,S2,0.465872,0.494545,0.469699,0.521146,0.5,0.0,0.485429,0.496172,0.486056,0.515546,0.5,0.0,397.8
