type_0,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9,type_10,type_11,type_12,type_13,type_14,type_15,type_16,type_17,type_18,type_19,type_20,type_21,type_22,type_23,type_24,type_25,type_26,type_27,type_28,type_29,type_30,type_31,type_32,type_33,type_34,type_35,type_36,type_37,type_38,type_39,type_40,type_41,type_42,type_43,type_44,type_45,type_46,type_47,type_48,type_49,type_50,type_51,type_52,type_53,type_54,type_55,type_56,type_57,type_58,type_59,type_60,type_61,type_62,type_63,type_64,type_65,type_66,type_67,type_68,type_69,type_70,type_71,type_72,type_73,type_74,type_75,type_76,type_77,type_78,type_79,type_80,type_81,type_82,type_83,type_84,type_85,type_86,type_87,type_88,type_89,type_90,type_91,type_92,type_93,type_94,type_95,type_96,type_97,type_98,type_99,type_100,type_101,type_102,type_103,type_104,type_105,type_106,type_107,type_108,type_109,type_110,type_111,type_112,type_113,type_114,type_115,type_116,type_117,type_118,type_119,type_120,type_121,type_122,type_123,type_124,type_125,type_126,type_127,type_128,type_129,type_130,type_131,type_132,type_133,type_134,type_135,type_136,type_137,type_138,type_139,type_140,type_141,type_142,type_143,type_144,type_145,type_146,type_147,type_148,type_149,type_150,type_151,type_152,type_153,type_154,type_155,type_156,type_157,type_158,type_159,type_160,type_161,type_162,type_163,type_164,type_165,type_166,type_167,type_168,type_169,type_170,type_171,type_172,type_173,type_174,type_175,type_176,type_177,type_178,type_179,type_180,type_181,type_182,type_183,type_184,type_185,type_186,type_187,type_188,type_189,type_190,type_191,type_192,type_193,type_194,type_195,type_196,type_197,type_198,type_199,type_200,type_201,type_202,type_203,type_204,type_205,type_206,type_207,type_208
0.430512,0.650794,0.496219,0.490612,0.370117,0.467127,0.479679,0.609988,0.437075,0.457064,0.514706,0.422711,0.439534,0.545265,0.670135,0.483729,0.666111,0.379287,0.444606,0.640306,0.461938,0.589286,0.541562,0.519274,0.470615,0.45481,0.570612,0.484063,0.497026,0.432778,0.406659,0.513455,0.547347,0.399405,0.596708,0.490079,0.3525,0.525391,0.525494,0.576814,0.45551,0.520508,0.500595,0.607639,0.5008,0.543704,0.485,0.566964,0.600694,0.51308,0.318244,0.495152,0.387634,0.535503,0.659687,0.573388,0.509796,0.599481,0.5312,0.520329,0.501134,0.39876,0.431953,0.467474,0.470222,0.406667,0.537807,0.505102,0.54821,0.49481,0.5648,0.444444,0.517833,0.41263,0.481175,0.467764,0.350346,0.451247,0.34903,0.413223,0.478889,0.622771,0.626263,0.607438,0.4456,0.390944,0.553719,0.455,0.44873,0.537143,0.580247,0.491319,0.2784,0.467014,0.742222,0.528345,0.433333,0.596372,0.576923,0.681061,0.502078,0.539792,0.4592,0.609504,0.428062,0.467882,0.606939,0.555556,0.389414,0.585734,0.494141,0.536862,0.395408,0.3944,0.5625,0.484765,0.523187,0.504155,0.378072,0.507231,0.613855,0.54784,0.657118,0.463668,0.552934,0.39625,0.336777,0.6275,0.5075,0.584488,0.633929,0.444215,0.663194,0.558601,0.462585,0.412098,0.341564,0.544321,0.402367,0.567901,0.469008,0.561224,0.449792,0.52071,0.47,0.381657,0.667353,0.601852,0.5344,0.415193,0.501736,0.475026,0.518006,0.451791,0.349048,0.30321,0.580499,0.534972,0.37037,0.705357,0.442344,0.595041,0.6875,0.483871,0.512472,0.5625,0.661458,0.610243,0.36,0.55102,0.435764,0.459877,0.382812,0.491155,0.471354,0.5,0.357639,0.265306,0.387634,0.548611,0.662132,0.508789,0.566327,0.513841,0.401662,0.555,0.475309,0.546667,0.5424,0.607143,0.5,0.602041,0.4525,0.652367,0.518595,0.3775,0.703125,0.423554,0.833333,0.532025,0.268519,0.453686,0.478395,0.497396,0.346939,0.496528,0.584423,0.466199,0.547619
0.456289,0.599262,0.54563,0.526581,0.449496,0.511315,0.502588,0.540534,0.451982,0.497069,0.557522,0.483979,0.468205,0.561002,0.628955,0.498476,0.6065,0.426457,0.476989,0.638413,0.485395,0.590672,0.547566,0.542316,0.483701,0.465514,0.539433,0.572306,0.485826,0.44509,0.447969,0.520433,0.587833,0.451824,0.574571,0.51345,0.415143,0.574024,0.561724,0.565471,0.500018,0.58841,0.507429,0.657305,0.484591,0.590071,0.542897,0.569395,0.584067,0.535412,0.411377,0.48928,0.452817,0.604151,0.633617,0.57851,0.555952,0.645223,0.509253,0.550685,0.522178,0.486919,0.514372,0.502452,0.461888,0.460939,0.505299,0.514893,0.536706,0.500524,0.638508,0.53448,0.529551,0.464967,0.50907,0.493348,0.408771,0.476326,0.43295,0.496655,0.553249,0.552033,0.660393,0.585183,0.546507,0.442879,0.59614,0.518735,0.487053,0.549211,0.522808,0.503591,0.393367,0.49226,0.738085,0.541018,0.471135,0.54565,0.667713,0.70389,0.534639,0.54975,0.518748,0.568852,0.487292,0.543701,0.608836,0.547493,0.435955,0.635479,0.523356,0.572337,0.435943,0.463764,0.570494,0.52791,0.493171,0.577965,0.421325,0.517205,0.608824,0.617048,0.610566,0.49925,0.588846,0.483134,0.410217,0.649706,0.570187,0.519104,0.647438,0.447081,0.671809,0.549703,0.462791,0.486545,0.470103,0.560924,0.431971,0.541953,0.467488,0.665866,0.510059,0.593556,0.550105,0.46512,0.655826,0.600341,0.60103,0.433793,0.57451,0.475955,0.549372,0.504455,0.491669,0.390527,0.566994,0.522079,0.442459,0.654117,0.465895,0.65934,0.695094,0.491622,0.57763,0.592993,0.737782,0.625411,0.419303,0.630807,0.484636,0.511172,0.428262,0.518644,0.463726,0.53882,0.487452,0.425025,0.434399,0.54482,0.666045,0.494677,0.586516,0.581948,0.468837,0.582504,0.46933,0.628178,0.637766,0.62038,0.509149,0.658729,0.492637,0.618979,0.580269,0.4382,0.661956,0.44885,0.841667,0.50631,0.390862,0.475469,0.508439,0.541544,0.424733,0.560686,0.602234,0.492553,0.561045
0.5,0.5,0.5,0.5,0.5,0.5,0.521739,0.603448,0.416667,0.5,0.5,0.5,0.471154,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.441176,0.5,0.5,0.5,0.5,0.5,0.5,0.4875,0.487805,0.5,0.431034,0.5,0.585714,0.5,0.574074,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.482759,0.5,0.5,0.5,0.5,0.5,0.541667,0.5,0.5,0.5,0.5,0.5,0.5,0.648148,0.528571,0.544118,0.54,0.397059,0.5,0.5,0.5,0.5,0.513158,0.533333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.439394,0.462963,0.5,0.47619,0.5,0.5,0.533333,0.425926,0.5,0.530303,0.5,0.5,0.5,0.45,0.453125,0.5,0.5,0.5625,0.5,0.395833,0.5,0.547619,0.483333,0.5,0.5,0.5,0.5,0.5,0.5,0.568182,0.5,0.395833,0.5,0.5,0.5,0.5,0.5,0.521739,0.5,0.38,0.5,0.5,0.551724,0.473684,0.434783,0.5,0.537037,0.555556,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.607143,0.5,0.5,0.565217,0.5,0.5,0.5,0.5,0.461538,0.5,0.5,0.5,0.407895,0.5,0.5,0.5,0.611111,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.327586,0.5,0.543478,0.5,0.696429,0.5,0.5,0.5,0.5,0.52381,0.5,0.5,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.59375,0.458333,0.5,0.5,0.5,0.642857,0.5,0.517857,0.5,0.5,0.425,0.5,0.5,0.5,0.5,0.480769,0.5,0.5,0.5,0.5,0.5,0.5,0.454545,0.5,0.5,0.5,0.5,0.472222,0.5,0.5,0.4375,0.5,0.517857,0.5
0.635659,0.666667,0.0,0.0,0.0,0.666667,0.47619,0.708861,0.363636,0.0,0.0,0.0,0.303797,0.0,0.0,0.666667,0.666667,0.0,0.666667,0.0,0.5,0.0,0.0,0.0,0.666667,0.0,0.666667,0.616822,0.0,0.666667,0.153846,0.0,0.45283,0.0,0.54902,0.666667,0.0,0.0,0.666667,0.0,0.666667,0.666667,0.375,0.555556,0.666667,0.0,0.659091,0.0,0.607143,0.666667,0.0,0.0,0.0,0.0,0.0,0.654545,0.266667,0.205128,0.676056,0.506024,0.533333,0.083333,0.666667,0.0,0.574713,0.681818,0.0,0.0,0.0,0.37037,0.0,0.0,0.666667,0.055556,0.463768,0.064516,0.0,0.607143,0.666667,0.666667,0.674419,0.060606,0.666667,0.607595,0.666667,0.0,0.0,0.47619,0.477612,0.666667,0.0,0.631579,0.666667,0.567164,0.0,0.595745,0.0,0.0,0.0,0.666667,0.666667,0.666667,0.0,0.688525,0.666667,0.508475,0.0,0.0,0.666667,0.666667,0.0,0.153846,0.0,0.436364,0.0,0.0,0.682927,0.62963,0.518519,0.666667,0.444444,0.466667,0.0,0.666667,0.0,0.0,0.0,0.666667,0.666667,0.666667,0.702703,0.666667,0.0,0.375,0.666667,0.0,0.0,0.0,0.391304,0.0,0.0,0.0,0.470588,0.666667,0.666667,0.0,0.432432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380952,0.666667,0.676923,0.666667,0.721311,0.666667,0.0,0.666667,0.666667,0.230769,0.0,0.0,0.666667,0.375,0.0,0.666667,0.64,0.647059,0.0,0.0,0.697674,0.628571,0.0,0.666667,0.666667,0.516129,0.0,0.509091,0.666667,0.666667,0.581818,0.0,0.666667,0.666667,0.0,0.0,0.666667,0.0,0.0,0.666667,0.0,0.0,0.428571,0.666667,0.0,0.666667,0.666667,0.0,0.666667,0.0,0.425532,0.0,0.674699,0.666667
0.44,0.5,0.48,0.5,0.44,0.46,0.46,0.56,0.5,0.46,0.48,0.5,0.44,0.5,0.58,0.52,0.56,0.48,0.44,0.52,0.48,0.54,0.52,0.52,0.54,0.5,0.52,0.42,0.54,0.48,0.52,0.52,0.48,0.46,0.52,0.52,0.5,0.5,0.5,0.54,0.46,0.54,0.54,0.5,0.5,0.52,0.48,0.54,0.5,0.54,0.48,0.5,0.46,0.52,0.56,0.48,0.46,0.5,0.5,0.44,0.5,0.5,0.48,0.5,0.52,0.48,0.5,0.52,0.52,0.5,0.5,0.48,0.52,0.48,0.52,0.52,0.46,0.5,0.5,0.5,0.54,0.52,0.52,0.56,0.5,0.52,0.5,0.5,0.5,0.52,0.5,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.52,0.54,0.52,0.5,0.5,0.5,0.48,0.5,0.54,0.54,0.5,0.54,0.48,0.5,0.52,0.5,0.5,0.5,0.54,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.52,0.5,0.5,0.5,0.5,0.5,0.46,0.5,0.5,0.5,0.5,0.5,0.42,0.52,0.5,0.5,0.52,0.5,0.5,0.52,0.5,0.56,0.5,0.46,0.42,0.48,0.5,0.5,0.48,0.54,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.52,0.54,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.52,0.5,0.5,0.52,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.52,0.5
0.425532,0.714286,0.478261,0.485714,0.40625,0.435897,0.478261,0.586207,0.47619,0.447368,0.470588,0.448276,0.423077,0.548387,0.645161,0.477273,0.6,0.444444,0.44898,0.678571,0.5,0.571429,0.5,0.52381,0.454545,0.489796,0.542857,0.45,0.512195,0.5,0.37931,0.520833,0.542857,0.44186,0.555556,0.5,0.3,0.5,0.516129,0.52381,0.514286,0.4375,0.482759,0.541667,0.48,0.516129,0.466667,0.535714,0.625,0.448276,0.37037,0.5,0.448276,0.538462,0.625,0.62963,0.514286,0.588235,0.44,0.5,0.47619,0.454545,0.384615,0.428571,0.447368,0.4,0.565217,0.5,0.594595,0.529412,0.52,0.444444,0.518519,0.411765,0.454545,0.444444,0.411765,0.47619,0.315789,0.454545,0.4,0.62963,0.606061,0.545455,0.4,0.392857,0.5,0.4,0.46875,0.514286,0.611111,0.541667,0.36,0.541667,0.666667,0.52381,0.466667,0.619048,0.538462,0.612903,0.447368,0.470588,0.48,0.545455,0.413793,0.416667,0.6,0.484848,0.391304,0.518519,0.46875,0.521739,0.392857,0.4,0.5625,0.473684,0.517241,0.473684,0.478261,0.545455,0.592593,0.444444,0.625,0.411765,0.5,0.45,0.409091,0.6,0.45,0.526316,0.607143,0.454545,0.625,0.434783,0.47619,0.434783,0.37037,0.578947,0.461538,0.555556,0.5,0.5,0.473684,0.538462,0.4,0.423077,0.62963,0.555556,0.48,0.419355,0.458333,0.516129,0.473684,0.454545,0.352941,0.310345,0.619048,0.478261,0.407407,0.642857,0.478261,0.454545,0.5625,0.483871,0.571429,0.583333,0.5,0.625,0.44,0.5,0.416667,0.5,0.458333,0.451613,0.5,0.5,0.416667,0.428571,0.413793,0.583333,0.619048,0.5,0.535714,0.529412,0.368421,0.55,0.5,0.533333,0.52,0.571429,0.5,0.571429,0.45,0.576923,0.5,0.4,0.6875,0.409091,0.833333,0.545455,0.333333,0.478261,0.5,0.5,0.428571,0.458333,0.586207,0.5,0.47619
