type_0,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9,type_10,type_11,type_12,type_13,type_14,type_15,type_16,type_17,type_18,type_19,type_20,type_21,type_22,type_23,type_24,type_25,type_26,type_27,type_28,type_29,type_30,type_31,type_32,type_33,type_34,type_35,type_36,type_37,type_38,type_39,type_40,type_41,type_42,type_43,type_44,type_45,type_46,type_47,type_48,type_49,type_50,type_51,type_52,type_53,type_54,type_55,type_56,type_57,type_58,type_59,type_60,type_61,type_62,type_63,type_64,type_65,type_66,type_67,type_68,type_69,type_70,type_71,type_72,type_73,type_74,type_75,type_76,type_77,type_78,type_79,type_80,type_81,type_82,type_83,type_84,type_85,type_86,type_87,type_88,type_89,type_90,type_91,type_92,type_93,type_94,type_95,type_96,type_97,type_98,type_99,type_100,type_101,type_102,type_103,type_104,type_105,type_106,type_107,type_108,type_109,type_110,type_111,type_112,type_113,type_114,type_115,type_116,type_117,type_118,type_119,type_120,type_121,type_122,type_123,type_124,type_125,type_126,type_127,type_128,type_129,type_130,type_131,type_132,type_133,type_134,type_135,type_136,type_137,type_138,type_139,type_140,type_141,type_142,type_143,type_144,type_145,type_146,type_147,type_148,type_149,type_150,type_151,type_152,type_153,type_154,type_155,type_156,type_157,type_158,type_159,type_160,type_161,type_162,type_163,type_164,type_165,type_166,type_167,type_168,type_169,type_170,type_171,type_172,type_173,type_174,type_175,type_176,type_177,type_178,type_179,type_180,type_181,type_182,type_183,type_184,type_185,type_186,type_187,type_188,type_189,type_190,type_191,type_192,type_193,type_194,type_195,type_196,type_197,type_198,type_199,type_200,type_201,type_202,type_203,type_204,type_205,type_206,type_207,type_208
0.483929,0.469388,0.262287,0.45551,0.506836,0.424063,0.488658,0.401902,0.303288,0.3241,0.365917,0.483948,0.553624,0.364204,0.355879,0.438017,0.433333,0.331962,0.450646,0.558673,0.58564,0.40051,0.424375,0.595805,0.473829,0.395252,0.39102,0.279375,0.418203,0.49,0.406659,0.512587,0.357551,0.617631,0.410151,0.458617,0.325,0.487305,0.387097,0.479592,0.588571,0.424805,0.391201,0.362847,0.4864,0.636837,0.355556,0.614796,0.362847,0.399524,0.342936,0.405817,0.350773,0.455621,0.455625,0.467764,0.349388,0.668685,0.4256,0.514706,0.399093,0.264463,0.328402,0.360969,0.377424,0.507778,0.406427,0.499362,0.57195,0.245675,0.4976,0.42524,0.458162,0.507785,0.470156,0.326475,0.457612,0.426304,0.623269,0.196281,0.45,0.725652,0.500459,0.488522,0.2608,0.352041,0.32438,0.4325,0.389648,0.534694,0.537037,0.493056,0.4048,0.220486,0.48,0.546485,0.398889,0.55102,0.349112,0.382934,0.610803,0.415225,0.3952,0.32438,0.344828,0.201389,0.373061,0.632691,0.374291,0.382716,0.423828,0.340265,0.618622,0.3584,0.539062,0.598338,0.475624,0.33795,0.417769,0.353306,0.518519,0.570988,0.520833,0.467128,0.684949,0.2975,0.357438,0.375,0.295,0.476454,0.516582,0.460744,0.480903,0.398866,0.562358,0.287335,0.458162,0.387812,0.406065,0.271605,0.338843,0.367347,0.166898,0.511834,0.49,0.273669,0.440329,0.271605,0.4192,0.560874,0.234375,0.350676,0.587258,0.471074,0.235294,0.516052,0.528345,0.432892,0.433471,0.447704,0.489603,0.390496,0.527344,0.373569,0.272109,0.465278,0.470486,0.557292,0.3776,0.367347,0.446181,0.395062,0.675347,0.315297,0.434028,0.597656,0.270833,0.265306,0.330559,0.486111,0.598639,0.383789,0.211097,0.387543,0.373961,0.7425,0.712963,0.342222,0.3776,0.642857,0.445266,0.280612,0.3975,0.642012,0.39876,0.2275,0.511719,0.456612,0.888889,0.471074,0.537037,0.413989,0.345679,0.538194,0.44898,0.305556,0.574316,0.260842,0.482993
0.465715,0.499345,0.369274,0.458107,0.55573,0.463913,0.464562,0.441207,0.385738,0.416134,0.47174,0.562606,0.545899,0.453024,0.470671,0.462724,0.495274,0.42608,0.467905,0.623327,0.565481,0.433075,0.470549,0.550071,0.473167,0.434207,0.448797,0.388094,0.480114,0.495481,0.44574,0.53872,0.438183,0.555357,0.447938,0.486021,0.47542,0.568284,0.45639,0.476562,0.601401,0.445836,0.451823,0.432506,0.493474,0.623014,0.421026,0.588016,0.436799,0.451096,0.417735,0.466154,0.447381,0.4709,0.568148,0.45833,0.454291,0.647643,0.453404,0.553518,0.444424,0.385439,0.399038,0.411475,0.412649,0.526364,0.483762,0.484539,0.613161,0.383591,0.476448,0.471785,0.507851,0.510851,0.482942,0.432101,0.460145,0.474913,0.613036,0.37887,0.448427,0.722508,0.503097,0.48957,0.380002,0.418644,0.420361,0.458436,0.470694,0.511848,0.638117,0.529857,0.47755,0.362854,0.542508,0.588545,0.49356,0.534371,0.424673,0.526322,0.606426,0.462272,0.440322,0.410879,0.405976,0.356874,0.459414,0.598557,0.450401,0.443038,0.465246,0.4086,0.681927,0.408135,0.556726,0.555492,0.49885,0.431683,0.478489,0.409177,0.497345,0.609852,0.495723,0.494371,0.649346,0.43041,0.414252,0.483789,0.410855,0.490963,0.518991,0.464449,0.527332,0.441974,0.576285,0.395068,0.545072,0.495211,0.472057,0.403175,0.413605,0.428911,0.342553,0.549155,0.487795,0.43615,0.46279,0.398361,0.450507,0.62339,0.367078,0.416098,0.587992,0.529179,0.368284,0.483914,0.624943,0.51028,0.450968,0.474445,0.543772,0.525226,0.545879,0.476879,0.434908,0.491254,0.469732,0.531129,0.441765,0.527329,0.489033,0.495217,0.765199,0.392165,0.480795,0.650631,0.50103,0.411141,0.403343,0.496448,0.607192,0.465325,0.358685,0.519936,0.437274,0.701795,0.766674,0.422791,0.462773,0.598932,0.480506,0.427711,0.453031,0.594831,0.484395,0.368075,0.487943,0.468065,0.910714,0.492516,0.560665,0.446234,0.43098,0.541952,0.472011,0.405968,0.626249,0.38837,0.526159
0.457447,0.5,0.304348,0.457143,0.515625,0.461538,0.5,0.482759,0.321429,0.486842,0.5,0.5,0.5,0.403226,0.370968,0.488636,0.5,0.462963,0.469388,0.553571,0.5,0.5,0.5,0.571429,0.5,0.459184,0.5,0.5,0.487805,0.55,0.5,0.5,0.428571,0.476744,0.537037,0.511905,0.475,0.5,0.403226,0.571429,0.5,0.5,0.37931,0.4375,0.54,0.5,0.416667,0.5,0.5,0.465517,0.407407,0.381579,0.482759,0.487179,0.475,0.462963,0.5,0.485294,0.5,0.5,0.5,0.454545,0.480769,0.5,0.5,0.466667,0.478261,0.5,0.5,0.5,0.5,0.5,0.5,0.558824,0.5,0.481481,0.544118,0.452381,0.5,0.5,0.5,0.5,0.5,0.469697,0.5,0.482143,0.431818,0.425,0.5,0.5,0.5,0.395833,0.46,0.3125,0.5,0.5,0.5,0.52381,0.480769,0.5,0.5,0.411765,0.48,0.363636,0.37931,0.5,0.471429,0.515152,0.5,0.5,0.515625,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.409091,0.5,0.5,0.479167,0.441176,0.642857,0.5,0.5,0.475,0.35,0.552632,0.5,0.454545,0.479167,0.5,0.47619,0.369565,0.5,0.473684,0.5,0.333333,0.477273,0.535714,0.447368,0.519231,0.5,0.480769,0.444444,0.5,0.48,0.483871,0.3125,0.5,0.5,0.454545,0.5,0.586207,0.547619,0.5,0.462963,0.5,0.478261,0.363636,0.53125,0.5,0.404762,0.416667,0.520833,0.479167,0.5,0.5,0.458333,0.5,0.5,0.5,0.4375,0.5,0.416667,0.428571,0.431034,0.5,0.5,0.5,0.464286,0.5,0.421053,0.6,0.5,0.5,0.5,0.535714,0.480769,0.428571,0.375,0.5,0.409091,0.35,0.4375,0.454545,0.5,0.5,0.5,0.5,0.444444,0.5,0.5,0.333333,0.482759,0.285714,0.547619
0.0,0.666667,0.255814,0.5,0.537313,0.588235,0.666667,0.642857,0.197183,0.170213,0.190476,0.666667,0.666667,0.531646,0.450704,0.0,0.666667,0.632911,0.628571,0.576271,0.666667,0.666667,0.666667,0.526316,0.0,0.036364,0.666667,0.666667,0.25,0.649351,0.666667,0.666667,0.310345,0.0,0.647887,0.196078,0.631579,0.659574,0.493151,0.560976,0.666667,0.666667,0.357143,0.608696,0.439024,0.666667,0.533333,0.0,0.666667,0.162162,0.483871,0.515464,0.651163,0.047619,0.644068,0.0,0.666667,0.054054,0.0,0.413793,0.0,0.625,0.619718,0.0,0.666667,0.272727,0.6,0.666667,0.666667,0.666667,0.666667,0.658228,0.27027,0.615385,0.0,0.641026,0.626506,0.08,0.0,0.666667,0.666667,0.666667,0.0,0.313725,0.666667,0.650602,0.242424,0.0,0.666667,0.0,0.666667,0.292683,0.630137,0.0,0.0,0.571429,0.666667,0.333333,0.649351,0.666667,0.666667,0.285714,0.0,0.481481,0.4,0.666667,0.633663,0.673469,0.656716,0.666667,0.651685,0.666667,0.5,0.0,0.666667,0.0,0.0,0.666667,0.666667,0.434783,0.0,0.0,0.468085,0.512821,0.677419,0.0,0.666667,0.322581,0.458333,0.413793,0.666667,0.0,0.324324,0.0,0.0,0.325581,0.597015,0.642857,0.666667,0.4,0.634921,0.682927,0.611111,0.561404,0.666667,0.649351,0.0625,0.666667,0.0,0.644444,0.326531,0.666667,0.095238,0.590909,0.0,0.675676,0.424242,0.0,0.171429,0.0,0.647059,0.461538,0.615385,0.666667,0.576271,0.3,0.54902,0.074074,0.0,0.666667,0.0,0.25,0.0,0.0,0.584615,0.666667,0.5625,0.555556,0.571429,0.666667,0.0,0.0,0.634146,0.0,0.47619,0.428571,0.0,0.666667,0.666667,0.666667,0.0,0.333333,0.418605,0.0,0.518519,0.35,0.25,0.142857,0.666667,0.666667,0.0,0.666667,0.230769,0.666667,0.666667,0.407407,0.651163,0.259259,0.296296
0.5,0.5,0.36,0.52,0.5,0.46,0.5,0.48,0.42,0.4,0.42,0.5,0.54,0.44,0.42,0.46,0.46,0.48,0.44,0.5,0.58,0.5,0.46,0.58,0.48,0.42,0.46,0.38,0.44,0.5,0.5,0.5,0.44,0.58,0.5,0.46,0.5,0.5,0.46,0.54,0.52,0.5,0.48,0.5,0.5,0.54,0.48,0.5,0.5,0.46,0.46,0.44,0.44,0.5,0.46,0.54,0.38,0.54,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48,0.48,0.52,0.52,0.48,0.54,0.5,0.5,0.5,0.52,0.52,0.5,0.52,0.5,0.46,0.5,0.5,0.46,0.54,0.5,0.5,0.5,0.5,0.5,0.5,0.46,0.5,0.5,0.42,0.52,0.5,0.5,0.5,0.52,0.5,0.4,0.56,0.5,0.48,0.54,0.5,0.56,0.5,0.5,0.5,0.46,0.5,0.5,0.5,0.52,0.5,0.5,0.5,0.54,0.5,0.5,0.5,0.5,0.5,0.52,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.5,0.5,0.34,0.5,0.5,0.48,0.5,0.5,0.5,0.54,0.5,0.44,0.5,0.46,0.4,0.52,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.44,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.46,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.48,0.46,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.46,0.5
0.489362,0.52381,0.326087,0.457143,0.5,0.461538,0.521739,0.482759,0.333333,0.368421,0.382353,0.482759,0.519231,0.387097,0.387097,0.454545,0.433333,0.37037,0.428571,0.535714,0.588235,0.428571,0.45,0.595238,0.515152,0.428571,0.457143,0.325,0.390244,0.533333,0.37931,0.5,0.371429,0.604651,0.444444,0.5,0.35,0.53125,0.451613,0.547619,0.6,0.4375,0.413793,0.5,0.52,0.645161,0.4,0.535714,0.458333,0.448276,0.444444,0.473684,0.344828,0.487179,0.45,0.481481,0.4,0.647059,0.4,0.529412,0.428571,0.318182,0.346154,0.428571,0.421053,0.5,0.391304,0.5,0.540541,0.294118,0.52,0.444444,0.444444,0.5,0.484848,0.407407,0.411765,0.428571,0.631579,0.227273,0.466667,0.666667,0.484848,0.484848,0.32,0.392857,0.409091,0.45,0.40625,0.457143,0.444444,0.458333,0.4,0.291667,0.466667,0.47619,0.433333,0.52381,0.384615,0.322581,0.578947,0.470588,0.44,0.363636,0.37931,0.291667,0.428571,0.606061,0.434783,0.444444,0.40625,0.391304,0.5,0.44,0.5,0.526316,0.482759,0.315789,0.434783,0.409091,0.518519,0.5,0.5,0.411765,0.678571,0.3,0.363636,0.4,0.35,0.473684,0.571429,0.5,0.541667,0.391304,0.571429,0.304348,0.444444,0.421053,0.461538,0.333333,0.363636,0.357143,0.236842,0.461538,0.5,0.269231,0.444444,0.277778,0.44,0.483871,0.333333,0.419355,0.578947,0.484848,0.352941,0.482759,0.52381,0.434783,0.481481,0.464286,0.478261,0.318182,0.5625,0.354839,0.333333,0.416667,0.458333,0.583333,0.44,0.357143,0.458333,0.388889,0.625,0.354839,0.5,0.5,0.333333,0.428571,0.37931,0.583333,0.571429,0.40625,0.285714,0.411765,0.473684,0.7,0.611111,0.466667,0.4,0.642857,0.461538,0.357143,0.4,0.615385,0.454545,0.35,0.5,0.5,0.666667,0.454545,0.5,0.478261,0.388889,0.583333,0.357143,0.375,0.551724,0.285714,0.47619
