type_0,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9,type_10,type_11,type_12,type_13,type_14,type_15,type_16,type_17,type_18,type_19,type_20,type_21,type_22,type_23,type_24,type_25,type_26,type_27,type_28,type_29,type_30,type_31,type_32,type_33,type_34,type_35,type_36,type_37,type_38,type_39,type_40,type_41,type_42,type_43,type_44,type_45,type_46,type_47,type_48,type_49,type_50,type_51,type_52,type_53,type_54,type_55,type_56,type_57,type_58,type_59,type_60,type_61,type_62,type_63,type_64,type_65,type_66,type_67,type_68,type_69,type_70,type_71,type_72,type_73,type_74,type_75,type_76,type_77,type_78,type_79,type_80,type_81,type_82,type_83,type_84,type_85,type_86,type_87,type_88,type_89,type_90,type_91,type_92,type_93,type_94,type_95,type_96,type_97,type_98,type_99,type_100,type_101,type_102,type_103,type_104,type_105,type_106,type_107,type_108,type_109,type_110,type_111,type_112,type_113,type_114,type_115,type_116,type_117,type_118,type_119,type_120,type_121,type_122,type_123,type_124,type_125,type_126,type_127,type_128,type_129,type_130,type_131,type_132,type_133,type_134,type_135,type_136,type_137,type_138,type_139,type_140,type_141,type_142,type_143,type_144,type_145,type_146,type_147,type_148,type_149,type_150,type_151,type_152,type_153,type_154,type_155,type_156,type_157,type_158,type_159,type_160,type_161,type_162,type_163,type_164,type_165,type_166,type_167,type_168,type_169,type_170,type_171,type_172,type_173,type_174,type_175,type_176,type_177,type_178,type_179,type_180,type_181,type_182,type_183,type_184,type_185,type_186,type_187,type_188,type_189,type_190,type_191,type_192,type_193,type_194,type_195,type_196,type_197,type_198,type_199,type_200,type_201,type_202,type_203,type_204,type_205,type_206,type_207,type_208
0.909792,0.853556,0.873066,0.904435,0.848104,0.885715,0.88916,0.856675,0.913538,0.874285,0.915709,0.893141,0.893974,0.885522,0.918623,0.901598,0.902368,0.926752,0.887094,0.884171,0.911817,0.884066,0.901468,0.861032,0.884968,0.915932,0.888273,0.922535,0.853114,0.912292,0.877725,0.894458,0.889384,0.892049,0.912766,0.909192,0.846919,0.895434,0.847619,0.917383,0.913695,0.912837,0.863878,0.897301,0.903535,0.916041,0.878048,0.924356,0.894953,0.910111,0.855299,0.906244,0.914662,0.922116,0.878746,0.916403,0.889724,0.885874,0.873155,0.883735,0.929224,0.903573,0.869883,0.863964,0.889274,0.907695,0.903732,0.906622,0.890915,0.88802,0.891389,0.910851,0.911921,0.930854,0.912117,0.912745,0.91224,0.916996,0.911435,0.883314,0.859851,0.895363,0.90913,0.896329,0.920925,0.850861,0.901277,0.844457,0.92971,0.90347,0.911651,0.869756,0.900879,0.833975,0.89551,0.901232,0.934218,0.883564,0.916582,0.863281,0.876319,0.91246,0.924459,0.916852,0.911353,0.931246,0.921136,0.865735,0.924344,0.895916,0.893393,0.89571,0.912913,0.88785,0.917617,0.901133,0.910226,0.923375,0.916488,0.939437,0.891746,0.93792,0.892473,0.898133,0.887043,0.881219,0.922709,0.940842,0.912447,0.903689,0.909557,0.925702,0.908331,0.900015,0.841167,0.934996,0.900328,0.887402,0.912187,0.847245,0.903251,0.913147,0.894142,0.920546,0.897372,0.917686,0.933629,0.909007,0.891492,0.918156,0.844483,0.900971,0.884804,0.879161,0.884211,0.884256,0.898318,0.905347,0.893215,0.895147,0.82356,0.917271,0.946143,0.898427,0.879001,0.931138,0.921633,0.921976,0.91338,0.893985,0.921142,0.897689,0.919848,0.910309,0.925886,0.942608,0.885,0.881469,0.904762,0.946807,0.911219,0.917044,0.848653,0.942398,0.91284,0.899059,0.932934,0.897024,0.90071,0.931607,0.884853,0.890425,0.924884,0.887167,0.925314,0.906308,0.908322,0.89876,0.903122,0.914231,0.93784,0.883448,0.9086,0.873764,0.914477,0.894839,0.884894,0.908188,0.951333
0.901835,0.842971,0.869264,0.912658,0.847004,0.872612,0.889909,0.867264,0.908012,0.871446,0.904126,0.888007,0.900219,0.893752,0.90407,0.894352,0.899471,0.921534,0.879745,0.877816,0.91336,0.872299,0.894036,0.866728,0.878033,0.899324,0.892212,0.911999,0.857361,0.907045,0.865799,0.896243,0.885621,0.892315,0.905732,0.905648,0.847474,0.895163,0.847447,0.904659,0.910817,0.904759,0.847786,0.898614,0.889994,0.91402,0.857632,0.915498,0.897824,0.89872,0.863536,0.897997,0.909402,0.912017,0.873102,0.912482,0.899083,0.879557,0.862061,0.877001,0.924742,0.896569,0.86045,0.849025,0.890104,0.892131,0.900572,0.892324,0.8892,0.865245,0.900011,0.892716,0.896117,0.930421,0.903936,0.903059,0.900006,0.908659,0.904748,0.886266,0.869468,0.8995,0.92002,0.885811,0.920633,0.845429,0.896628,0.835416,0.932696,0.901455,0.909457,0.870828,0.897201,0.817746,0.907392,0.910474,0.928286,0.879216,0.91717,0.867839,0.877513,0.912739,0.929093,0.915325,0.903423,0.932503,0.918665,0.862934,0.916204,0.87044,0.890429,0.900538,0.906669,0.886844,0.90744,0.880448,0.904053,0.92738,0.909338,0.944108,0.879742,0.94,0.892075,0.891736,0.85485,0.860652,0.914665,0.940574,0.911912,0.893115,0.899661,0.918517,0.90687,0.896557,0.838221,0.936348,0.910833,0.865561,0.893802,0.836524,0.899967,0.917369,0.90055,0.916809,0.901975,0.915629,0.927412,0.907995,0.873777,0.912153,0.842986,0.894419,0.874192,0.874097,0.877944,0.87873,0.909735,0.889831,0.906324,0.901603,0.821787,0.90983,0.940428,0.894874,0.868654,0.933093,0.905747,0.918647,0.902139,0.880217,0.923547,0.893695,0.924826,0.903242,0.92628,0.942282,0.889381,0.88479,0.906935,0.938533,0.917286,0.910279,0.839264,0.93211,0.908118,0.909255,0.931451,0.88474,0.889007,0.926299,0.892151,0.886457,0.923351,0.887993,0.92779,0.907931,0.917892,0.894779,0.892889,0.912791,0.933253,0.890105,0.90193,0.889227,0.915622,0.888995,0.883013,0.907258,0.953583
0.503257,0.51046,0.513196,0.520576,0.512146,0.503003,0.511194,0.52968,0.503257,0.521661,0.5,0.511006,0.527372,0.509398,0.509025,0.5,0.504,0.5,0.508591,0.521352,0.505682,0.5,0.501689,0.521739,0.513566,0.505155,0.600877,0.5,0.509579,0.501953,0.5,0.507407,0.501887,0.51476,0.507547,0.5,0.508065,0.50625,0.523305,0.5,0.503115,0.5,0.516484,0.513216,0.5,0.501845,0.5,0.5,0.512397,0.504292,0.520548,0.504777,0.506356,0.5,0.503802,0.5,0.5,0.501866,0.528037,0.5,0.5,0.539474,0.535377,0.5,0.52381,0.5,0.502415,0.5,0.505725,0.5,0.509709,0.504739,0.506818,0.502304,0.51087,0.5,0.5,0.507937,0.506383,0.510256,0.506224,0.517241,0.502155,0.502155,0.5,0.512887,0.507075,0.5,0.504673,0.502959,0.507426,0.5,0.505208,0.530612,0.507143,0.5,0.5,0.517647,0.502326,0.540865,0.513825,0.502475,0.5,0.5,0.5,0.511848,0.510526,0.543103,0.515707,0.5,0.537129,0.52957,0.518182,0.513158,0.5,0.5,0.505181,0.5,0.5,0.525568,0.5,0.5,0.510753,0.5,0.505348,0.511561,0.5,0.5,0.505376,0.515957,0.505263,0.5,0.515086,0.505405,0.511364,0.515873,0.505618,0.5,0.5,0.5,0.512121,0.518293,0.508287,0.51105,0.512658,0.506135,0.502632,0.518817,0.513228,0.519231,0.513699,0.505952,0.5,0.5,0.502632,0.5,0.58,0.51626,0.514184,0.52924,0.5,0.50289,0.516556,0.515957,0.507317,0.542484,0.517143,0.5,0.5,0.535484,0.502415,0.5,0.502463,0.511111,0.5,0.5,0.5,0.512658,0.514881,0.5,0.5,0.521277,0.505435,0.521429,0.5,0.526846,0.507353,0.5,0.5,0.519481,0.5,0.503704,0.503145,0.545455,0.530822,0.5,0.512346,0.514451,0.545455,0.511976,0.5,0.521739,0.516556,0.532374,0.5,0.506061,0.507042,0.512658,0.503378
0.012945,0.040984,0.051429,0.079051,0.047431,0.01194,0.043796,0.112069,0.012945,0.083045,0.0,0.043077,0.103806,0.0369,0.035461,0.0,0.015873,0.0,0.033784,0.081911,0.022472,0.0,0.006734,0.083333,0.05283,0.020408,0.345324,0.0,0.037594,0.007782,0.0,0.029197,0.007519,0.057348,0.02974,0.0,0.031746,0.024691,0.089069,0.0,0.012384,0.0,0.06383,0.051502,0.0,0.007353,0.0,0.0,0.048387,0.017021,0.078947,0.018927,0.025105,0.0,0.015094,0.0,0.0,0.007435,0.106195,0.0,0.0,0.146341,0.132159,0.0,0.090909,0.0,0.009615,0.0,0.022642,0.0,0.038095,0.018779,0.026906,0.009174,0.042553,0.0,0.0,0.03125,0.02521,0.040201,0.02459,0.066667,0.008584,0.008584,0.0,0.050251,0.027907,0.0,0.018519,0.011765,0.029268,0.0,0.020619,0.115385,0.028169,0.0,0.0,0.068182,0.009259,0.151111,0.053812,0.009852,0.0,0.0,0.0,0.046296,0.041237,0.15873,0.060914,0.0,0.138249,0.111675,0.070175,0.051282,0.0,0.0,0.020513,0.0,0.0,0.097297,0.0,0.0,0.042105,0.0,0.021164,0.045198,0.0,0.0,0.021277,0.061856,0.020833,0.0,0.058577,0.02139,0.044444,0.061538,0.022222,0.0,0.0,0.0,0.047337,0.070588,0.032609,0.043243,0.049383,0.024242,0.010471,0.072539,0.051546,0.074074,0.053333,0.023529,0.0,0.0,0.010471,0.0,0.275862,0.062992,0.055172,0.110497,0.0,0.011494,0.064103,0.061856,0.028846,0.156627,0.066298,0.0,0.0,0.13253,0.009615,0.0,0.009804,0.043478,0.0,0.0,0.0,0.049383,0.057803,0.0,0.0,0.081633,0.021505,0.082192,0.0,0.101911,0.028986,0.0,0.0,0.075,0.0,0.014706,0.0125,0.166667,0.116129,0.0,0.048193,0.05618,0.166667,0.046784,0.0,0.083333,0.064103,0.121622,0.0,0.023952,0.027778,0.049383,0.013423
0.98,0.92,0.98,0.98,0.94,0.96,0.98,0.96,0.98,0.94,0.94,1.0,1.0,0.98,0.96,0.96,0.98,1.0,0.96,0.94,1.0,0.94,0.96,0.96,0.96,0.92,0.96,0.94,0.96,0.98,0.92,0.98,0.96,0.98,0.98,1.0,0.94,0.98,0.92,0.94,1.0,0.96,0.88,0.96,0.96,0.98,0.9,0.94,1.0,0.94,0.96,0.96,0.92,0.96,0.98,0.98,1.0,0.96,0.92,0.96,1.0,0.94,0.9,0.94,0.94,0.92,0.98,0.94,0.98,0.9,0.98,0.92,0.92,0.96,0.96,0.96,0.98,0.96,0.98,0.94,0.96,1.0,1.0,0.92,0.96,0.92,0.96,0.86,0.98,0.98,0.98,0.98,0.94,0.86,1.0,1.0,0.98,0.94,1.0,0.96,0.94,0.98,1.0,0.98,0.96,1.0,0.96,0.94,0.96,0.9,0.94,1.0,0.96,0.98,0.94,0.9,0.96,1.0,0.94,0.98,0.92,1.0,0.98,0.94,0.86,0.88,0.96,1.0,0.98,0.94,0.96,0.96,0.98,0.98,0.92,1.0,1.0,0.92,0.92,0.88,0.96,1.0,1.0,0.96,0.98,0.94,0.98,0.96,0.92,0.96,0.92,0.94,0.94,0.94,0.92,0.96,1.0,0.92,1.0,0.94,0.84,0.94,0.98,0.94,0.96,0.98,0.96,0.96,0.96,0.94,0.96,0.98,0.98,0.98,1.0,0.98,0.96,0.96,0.96,0.96,0.98,0.96,0.9,0.94,0.96,0.98,0.98,0.96,0.94,0.96,0.98,0.94,0.96,0.94,0.98,1.0,1.0,0.92,0.92,0.96,0.96,0.98,0.94,1.0,1.0,0.92,0.94,0.96,1.0
0.830619,0.753138,0.791789,0.823045,0.785425,0.798799,0.817164,0.776256,0.827362,0.794224,0.83908,0.801887,0.813869,0.804511,0.837545,0.815385,0.82,0.856,0.793814,0.818505,0.833333,0.787037,0.807432,0.76087,0.790698,0.841924,0.807018,0.841584,0.750958,0.839844,0.78125,0.825926,0.796226,0.830258,0.822641,0.818482,0.752688,0.804167,0.783898,0.83813,0.82866,0.828794,0.776557,0.828194,0.826255,0.830258,0.796,0.847107,0.801653,0.83691,0.767123,0.815287,0.830508,0.84375,0.787072,0.847458,0.807692,0.802239,0.799065,0.788288,0.823789,0.847368,0.792453,0.768868,0.804762,0.822034,0.801932,0.831897,0.801527,0.820359,0.805825,0.829384,0.85,0.834101,0.830435,0.832618,0.819149,0.84127,0.825532,0.789744,0.784232,0.802956,0.827586,0.801724,0.83,0.752577,0.825472,0.762332,0.864486,0.83432,0.816832,0.78607,0.802083,0.739796,0.792857,0.817708,0.854331,0.788235,0.823256,0.774038,0.81106,0.831683,0.834862,0.834906,0.829016,0.85782,0.836842,0.764368,0.837696,0.800866,0.821782,0.795699,0.836364,0.798246,0.84466,0.813131,0.823834,0.833333,0.825843,0.857955,0.821622,0.852459,0.790323,0.778481,0.818182,0.820809,0.841026,0.87013,0.822581,0.835106,0.821053,0.846561,0.823276,0.821622,0.744318,0.857143,0.808989,0.79397,0.828704,0.785714,0.812121,0.847561,0.79558,0.828729,0.829114,0.846626,0.857895,0.822581,0.820106,0.840659,0.773973,0.815476,0.793103,0.795238,0.805263,0.764706,0.811429,0.837398,0.815603,0.807018,0.760274,0.803468,0.86755,0.835106,0.785366,0.862745,0.822857,0.843284,0.828877,0.819355,0.84058,0.807453,0.837438,0.788889,0.84434,0.863388,0.791667,0.803797,0.815476,0.888889,0.810526,0.835106,0.766304,0.871429,0.845238,0.812081,0.852941,0.832258,0.805556,0.850649,0.798781,0.807407,0.842767,0.810606,0.869863,0.824675,0.820988,0.815029,0.810606,0.820359,0.869863,0.798913,0.827815,0.784173,0.816993,0.812121,0.802817,0.822785,0.864865
