type_0,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9,type_10,type_11,type_12,type_13,type_14,type_15,type_16,type_17,type_18,type_19,type_20,type_21,type_22,type_23,type_24,type_25,type_26,type_27,type_28,type_29,type_30,type_31,type_32,type_33,type_34,type_35,type_36,type_37,type_38,type_39,type_40,type_41,type_42,type_43,type_44,type_45,type_46,type_47,type_48,type_49,type_50,type_51,type_52,type_53,type_54,type_55,type_56,type_57,type_58,type_59,type_60,type_61,type_62,type_63,type_64,type_65,type_66,type_67,type_68,type_69,type_70,type_71,type_72,type_73,type_74,type_75,type_76,type_77,type_78,type_79,type_80,type_81,type_82,type_83,type_84,type_85,type_86,type_87,type_88,type_89,type_90,type_91,type_92,type_93,type_94,type_95,type_96,type_97,type_98,type_99,type_100,type_101,type_102,type_103,type_104,type_105,type_106,type_107,type_108,type_109,type_110,type_111,type_112,type_113,type_114,type_115,type_116,type_117,type_118,type_119,type_120,type_121,type_122,type_123,type_124,type_125,type_126,type_127,type_128,type_129,type_130,type_131,type_132,type_133,type_134,type_135,type_136,type_137,type_138,type_139,type_140,type_141,type_142,type_143,type_144,type_145,type_146,type_147,type_148,type_149,type_150,type_151,type_152,type_153,type_154,type_155,type_156,type_157,type_158,type_159,type_160,type_161,type_162,type_163,type_164,type_165,type_166,type_167,type_168,type_169,type_170,type_171,type_172,type_173,type_174,type_175,type_176,type_177,type_178,type_179,type_180,type_181,type_182,type_183,type_184,type_185,type_186,type_187,type_188,type_189,type_190,type_191,type_192,type_193,type_194,type_195,type_196,type_197,type_198,type_199,type_200,type_201,type_202,type_203,type_204,type_205,type_206,type_207,type_208
0.971403,0.955577,0.979582,0.945691,0.934602,0.962826,0.961163,0.936121,0.982692,0.9443,0.959055,0.957184,0.957836,0.956569,0.973049,0.97878,0.96338,0.972788,0.970784,0.944905,0.981276,0.956599,0.977539,0.922324,0.941875,0.967097,0.959389,0.990784,0.944444,0.963524,0.968582,0.958338,0.9781,0.974186,0.9557,0.987099,0.958701,0.981554,0.923295,0.955577,0.967104,0.979882,0.97728,0.969938,0.973058,0.968402,0.966901,0.978427,0.94734,0.962562,0.936253,0.944928,0.962075,0.986328,0.965161,0.965181,0.978594,0.947205,0.9378,0.952358,0.983592,0.953556,0.964603,0.944279,0.908333,0.963073,0.970041,0.977561,0.959335,0.960277,0.929713,0.973524,0.973709,0.969957,0.94325,0.980665,0.955073,0.969618,0.971789,0.952652,0.95308,0.94542,0.968038,0.98642,0.985052,0.965321,0.976417,0.981825,0.96106,0.960829,0.956916,0.952407,0.961605,0.927711,0.959094,0.961871,0.972344,0.940388,0.95291,0.903356,0.968879,0.964533,0.969183,0.969884,0.957933,0.962604,0.933528,0.935626,0.975238,0.963511,0.940746,0.93676,0.966248,0.945275,0.959141,0.962171,0.964938,0.97583,0.952083,0.967194,0.96135,0.972695,0.948096,0.958343,0.972663,0.980716,0.973251,0.966912,0.97338,0.971467,0.963355,0.96044,0.948691,0.975303,0.929355,0.970416,0.970508,0.972189,0.972413,0.970661,0.904018,0.94041,0.985799,0.92539,0.975122,0.950184,0.984237,0.966146,0.93298,0.952118,0.921322,0.963934,0.964914,0.978954,0.952246,0.973958,0.972057,0.931926,0.951743,0.970336,0.956568,0.979718,0.98338,0.973635,0.986604,0.968876,0.974195,0.934336,0.968672,0.956314,0.983625,0.953304,0.962828,0.972508,0.981353,0.955905,0.974048,0.958705,0.973671,0.924172,0.94386,0.948148,0.948132,0.951373,0.972046,0.953603,0.966641,0.958347,0.973075,0.939853,0.953029,0.932492,0.9606,0.971549,0.95456,0.939306,0.955255,0.980257,0.917118,0.962645,0.936237,0.981079,0.944896,0.973554,0.992475,0.971876,0.898594,0.986211,0.974385
0.973745,0.958325,0.981649,0.956694,0.935807,0.966498,0.966788,0.944592,0.984468,0.953616,0.960991,0.962557,0.956459,0.960984,0.976755,0.979553,0.967158,0.974579,0.974443,0.953952,0.984057,0.957521,0.980341,0.935709,0.947204,0.972876,0.961569,0.991418,0.94777,0.963633,0.969503,0.964085,0.980317,0.975467,0.95642,0.986769,0.957786,0.983446,0.936367,0.960512,0.969125,0.982823,0.977203,0.973884,0.973931,0.968307,0.968847,0.980082,0.952646,0.965536,0.93904,0.943061,0.962748,0.986928,0.968265,0.968483,0.97946,0.950521,0.945861,0.950607,0.984413,0.958043,0.967527,0.946682,0.926698,0.964141,0.974895,0.978532,0.962038,0.961737,0.940668,0.976084,0.973274,0.96981,0.949086,0.98296,0.957811,0.971539,0.971075,0.955427,0.958926,0.948227,0.970451,0.986525,0.985292,0.965341,0.979798,0.982879,0.964611,0.965017,0.966191,0.960032,0.964496,0.939604,0.966188,0.96465,0.974853,0.948635,0.95851,0.918568,0.970248,0.966779,0.969717,0.970142,0.960856,0.966022,0.931191,0.949391,0.97734,0.97041,0.949755,0.952007,0.969465,0.950217,0.964278,0.966333,0.969705,0.977938,0.95947,0.969678,0.967753,0.978036,0.956223,0.963148,0.97822,0.982455,0.976357,0.972275,0.976451,0.974538,0.968715,0.962843,0.957042,0.978791,0.935831,0.973926,0.973137,0.971534,0.974658,0.970234,0.924102,0.945725,0.98638,0.936866,0.976506,0.95995,0.986069,0.964867,0.947373,0.950352,0.928242,0.960164,0.966119,0.978702,0.958846,0.976725,0.97965,0.939476,0.961925,0.973324,0.956922,0.980666,0.985098,0.974416,0.987742,0.968281,0.979557,0.945684,0.970474,0.961552,0.984311,0.958378,0.971118,0.970905,0.980315,0.96018,0.97882,0.959002,0.97707,0.931027,0.952504,0.955003,0.95173,0.957486,0.973146,0.964172,0.969619,0.963935,0.969594,0.941396,0.960196,0.933396,0.969621,0.977897,0.956195,0.938252,0.959064,0.986335,0.923617,0.971524,0.944658,0.983595,0.954576,0.972634,0.990259,0.976408,0.910874,0.986505,0.976849
0.920635,0.874016,0.918803,0.824675,0.856322,0.880597,0.884211,0.867816,0.924779,0.84,0.886957,0.896,0.878378,0.866972,0.903846,0.904255,0.889474,0.888889,0.884615,0.854369,0.943182,0.875,0.912088,0.826531,0.85,0.892857,0.880734,0.931193,0.857143,0.888889,0.895652,0.889474,0.905,0.90404,0.85,0.938889,0.884615,0.921875,0.840909,0.907609,0.9,0.924731,0.924107,0.877778,0.912371,0.892308,0.894231,0.914729,0.845679,0.895455,0.833333,0.864,0.891304,0.934343,0.89011,0.891892,0.9,0.845745,0.84,0.881188,0.920635,0.863014,0.868056,0.880682,0.833333,0.876404,0.914773,0.923469,0.863158,0.887755,0.83908,0.885417,0.896552,0.892405,0.87,0.918605,0.871795,0.911458,0.892473,0.892405,0.876471,0.843373,0.88961,0.944444,0.911765,0.898148,0.913793,0.932292,0.914062,0.871622,0.863095,0.877907,0.879518,0.843373,0.864865,0.872093,0.9,0.857895,0.882022,0.814516,0.914773,0.897059,0.901316,0.92233,0.882716,0.921053,0.871622,0.873016,0.911765,0.897436,0.878205,0.873016,0.89011,0.843373,0.873418,0.861842,0.918919,0.873134,0.866667,0.885542,0.895522,0.92029,0.884146,0.9,0.912698,0.909091,0.907407,0.904412,0.909722,0.873333,0.902985,0.875,0.890244,0.908451,0.842593,0.891892,0.891892,0.920732,0.902174,0.910256,0.821429,0.850746,0.946154,0.833333,0.909091,0.901515,0.931507,0.909722,0.871622,0.849057,0.809091,0.885135,0.880597,0.928571,0.885135,0.90625,0.913793,0.818966,0.887097,0.898148,0.896226,0.904762,0.929825,0.924658,0.929487,0.892308,0.922078,0.852564,0.9,0.883929,0.949153,0.870968,0.897849,0.902597,0.943662,0.91129,0.911765,0.839286,0.912698,0.830189,0.887324,0.877778,0.860656,0.857143,0.90625,0.892857,0.8875,0.881818,0.935484,0.88806,0.888889,0.870968,0.91,0.911765,0.848214,0.866667,0.895161,0.939394,0.836735,0.918182,0.827586,0.90625,0.836538,0.890909,0.97541,0.858491,0.813953,0.932203,0.924658
0.92,0.872,0.921162,0.832298,0.852071,0.878788,0.880435,0.863905,0.92511,0.84,0.885965,0.896825,0.877828,0.86385,0.903846,0.90625,0.887701,0.889831,0.885714,0.851485,0.942529,0.872247,0.911111,0.815217,0.853659,0.893401,0.87963,0.933333,0.857143,0.886598,0.896552,0.888889,0.903553,0.901554,0.85,0.940541,0.881356,0.921466,0.835294,0.906077,0.901186,0.923077,0.923077,0.875,0.911917,0.89313,0.894231,0.916667,0.846626,0.896861,0.824427,0.866142,0.891304,0.93401,0.892473,0.88785,0.898734,0.846561,0.84,0.88,0.918033,0.863014,0.865248,0.881356,0.821429,0.879121,0.912281,0.923858,0.867347,0.887755,0.837209,0.887755,0.896552,0.893082,0.860215,0.918605,0.875,0.915423,0.892473,0.893082,0.872727,0.843373,0.888889,0.945055,0.906832,0.899083,0.915254,0.932642,0.913386,0.874172,0.867052,0.877193,0.879518,0.845238,0.859155,0.8625,0.898734,0.855615,0.88,0.809917,0.914286,0.898551,0.900662,0.92381,0.883436,0.921053,0.872483,0.866667,0.913043,0.896104,0.877419,0.868852,0.891304,0.8375,0.871795,0.869565,0.916667,0.875912,0.868852,0.884848,0.892308,0.918519,0.878981,0.894309,0.910569,0.907692,0.909091,0.905109,0.907801,0.877419,0.902256,0.872483,0.892857,0.907801,0.831683,0.891892,0.891892,0.920245,0.904255,0.909091,0.818182,0.850746,0.945736,0.825397,0.909091,0.897638,0.932432,0.911565,0.870748,0.849057,0.8,0.89172,0.885714,0.929412,0.884354,0.901099,0.915254,0.803738,0.883333,0.897196,0.897196,0.903226,0.929825,0.926174,0.930818,0.897059,0.922078,0.849673,0.898734,0.888889,0.95,0.873016,0.899471,0.900662,0.944444,0.910569,0.911765,0.826923,0.913386,0.816327,0.887324,0.876404,0.857143,0.859375,0.909091,0.894737,0.8875,0.880734,0.9375,0.888889,0.888889,0.866667,0.907216,0.909091,0.846847,0.862069,0.888889,0.938462,0.84,0.915888,0.830508,0.909091,0.846847,0.884615,0.976,0.864865,0.809524,0.935484,0.924138
1.0,1.0,1.0,1.0,0.96,1.0,1.0,0.98,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0,0.98,1.0,0.98,0.98,1.0,1.0,1.0,1.0,0.98,1.0,0.98,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,0.94,0.98,0.98,1.0,1.0,1.0,1.0,0.98,1.0,0.96,1.0,0.96,0.98,0.96,0.92,1.0,1.0,1.0,1.0,1.0,0.98,1.0,0.98,0.98,0.98,1.0,0.98,0.98,0.98,0.96,0.98,0.98,1.0,1.0,1.0,0.98,1.0,1.0,0.98,0.98,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.92,0.96,0.98,1.0,0.94,1.0,0.98,0.98,1.0,0.98,0.98,1.0,0.94,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,0.98,1.0,1.0,0.98,0.96,0.98,1.0,0.88,1.0,1.0,0.98,1.0,0.98,0.88,0.94,0.98,0.9,1.0,0.98,1.0,0.96,0.98,0.9,0.84,0.96,0.96,0.98,0.98,0.86,0.98,0.88,0.98,0.94,0.92,0.98,0.98,0.98,1.0,0.96,1.0,0.98,0.98,0.94,0.96,0.96,1.0,0.98,0.98,0.96,1.0,0.88,0.98,0.84,0.94,0.78,0.92,0.94,0.96,0.94,1.0,0.94,0.96,0.94,0.98,0.92,0.9,0.92,0.92,0.92,0.96,1.0,0.82,0.98,0.94,0.98,0.9,0.94,0.98,0.92,0.72,0.98,1.0
0.920635,0.874016,0.931624,0.844156,0.83908,0.880597,0.873684,0.862069,0.929204,0.84,0.886957,0.896,0.882883,0.87156,0.903846,0.914894,0.884211,0.888889,0.884615,0.864078,0.931818,0.862069,0.901099,0.816327,0.85,0.897959,0.880734,0.944954,0.857143,0.888889,0.904348,0.894737,0.9,0.89899,0.85,0.922222,0.879121,0.916667,0.818182,0.891304,0.904,0.913979,0.910714,0.877778,0.917526,0.9,0.894231,0.914729,0.851852,0.890909,0.84058,0.864,0.891304,0.939394,0.901099,0.873874,0.9,0.851064,0.84,0.881188,0.912698,0.863014,0.861111,0.875,0.833333,0.876405,0.909091,0.928571,0.873684,0.887755,0.83908,0.895833,0.896552,0.886076,0.85,0.918605,0.880342,0.927083,0.892473,0.898734,0.870588,0.843373,0.883117,0.944444,0.917647,0.907407,0.91954,0.9375,0.90625,0.878378,0.869048,0.883721,0.879518,0.855422,0.864865,0.883721,0.9125,0.842105,0.876405,0.806452,0.909091,0.911765,0.894737,0.912621,0.876543,0.921053,0.864865,0.825397,0.911765,0.897436,0.871795,0.84127,0.89011,0.843373,0.860759,0.907895,0.905405,0.880597,0.883333,0.879518,0.880597,0.898551,0.853659,0.861538,0.920635,0.909091,0.925926,0.897059,0.902778,0.893333,0.895522,0.881579,0.902439,0.901408,0.814815,0.891892,0.891892,0.914634,0.913043,0.897436,0.803571,0.850746,0.938462,0.818182,0.909091,0.878788,0.931507,0.902778,0.878378,0.849057,0.781818,0.891892,0.880597,0.928571,0.891892,0.895833,0.913793,0.810345,0.854839,0.888889,0.886792,0.920635,0.929825,0.917808,0.935897,0.907692,0.922078,0.858974,0.9,0.892857,0.932203,0.870968,0.88172,0.909091,0.943662,0.903226,0.911765,0.892857,0.920635,0.830189,0.887324,0.866667,0.868852,0.873016,0.90625,0.892857,0.8875,0.872727,0.919355,0.880597,0.888889,0.83871,0.9,0.921569,0.857143,0.85,0.854839,0.924242,0.836735,0.909091,0.844828,0.9375,0.865385,0.909091,0.983607,0.886792,0.790698,0.932203,0.917808
