type_0,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9,type_10,type_11,type_12,type_13,type_14,type_15,type_16,type_17,type_18,type_19,type_20,type_21,type_22,type_23,type_24,type_25,type_26,type_27,type_28,type_29,type_30,type_31,type_32,type_33,type_34,type_35,type_36,type_37,type_38,type_39,type_40,type_41,type_42,type_43,type_44,type_45,type_46,type_47,type_48,type_49,type_50,type_51,type_52,type_53,type_54,type_55,type_56,type_57,type_58,type_59,type_60,type_61,type_62,type_63,type_64,type_65,type_66,type_67,type_68,type_69,type_70,type_71,type_72,type_73,type_74,type_75,type_76,type_77,type_78,type_79,type_80,type_81,type_82,type_83,type_84,type_85,type_86,type_87,type_88,type_89,type_90,type_91,type_92,type_93,type_94,type_95,type_96,type_97,type_98,type_99,type_100,type_101,type_102,type_103,type_104,type_105,type_106,type_107,type_108,type_109,type_110,type_111,type_112,type_113,type_114,type_115,type_116,type_117,type_118,type_119,type_120,type_121,type_122,type_123,type_124,type_125,type_126,type_127,type_128,type_129,type_130,type_131,type_132,type_133,type_134,type_135,type_136,type_137,type_138,type_139,type_140,type_141,type_142,type_143,type_144,type_145,type_146,type_147,type_148,type_149,type_150,type_151,type_152,type_153,type_154,type_155,type_156,type_157,type_158,type_159,type_160,type_161,type_162,type_163,type_164,type_165,type_166,type_167,type_168,type_169,type_170,type_171,type_172,type_173,type_174,type_175,type_176,type_177,type_178,type_179,type_180,type_181,type_182,type_183,type_184,type_185,type_186,type_187,type_188,type_189,type_190,type_191,type_192,type_193,type_194,type_195,type_196,type_197,type_198,type_199,type_200,type_201,type_202,type_203,type_204,type_205,type_206,type_207,type_208
0.851983,0.792248,0.786483,0.824756,0.790195,0.80852,0.836809,0.767165,0.837494,0.814321,0.81596,0.817571,0.817878,0.801826,0.848317,0.820621,0.835776,0.874848,0.813252,0.841365,0.836375,0.844307,0.830282,0.819694,0.826257,0.859183,0.836719,0.860994,0.78387,0.868896,0.811587,0.810288,0.829178,0.841805,0.856205,0.848435,0.785293,0.822283,0.789626,0.836758,0.819489,0.833396,0.82117,0.793029,0.839329,0.810147,0.87056,0.870125,0.862287,0.862182,0.772711,0.848178,0.84665,0.840254,0.829244,0.848571,0.840976,0.83351,0.813521,0.824852,0.841487,0.832881,0.817951,0.83099,0.77102,0.833579,0.861257,0.878679,0.866572,0.846965,0.849962,0.872195,0.852996,0.882319,0.878355,0.875831,0.840897,0.858179,0.868972,0.836949,0.812942,0.856973,0.831042,0.851163,0.854137,0.81337,0.835506,0.806692,0.878876,0.841917,0.843986,0.813272,0.872179,0.742191,0.840969,0.798882,0.885858,0.804048,0.841601,0.768792,0.819236,0.868738,0.819333,0.834839,0.835137,0.854069,0.861634,0.812029,0.890189,0.822417,0.82112,0.819257,0.859711,0.802882,0.847818,0.8442,0.877178,0.861443,0.884137,0.863443,0.82691,0.879005,0.831628,0.843334,0.829449,0.812874,0.868192,0.902049,0.868308,0.852988,0.858283,0.865765,0.832714,0.816654,0.745384,0.84253,0.835974,0.816166,0.835755,0.809235,0.809073,0.859607,0.84622,0.853393,0.85383,0.855057,0.852576,0.81758,0.820246,0.841324,0.782652,0.834644,0.788633,0.821224,0.825346,0.822405,0.845812,0.817833,0.821488,0.796655,0.799962,0.879849,0.853866,0.843708,0.829601,0.853411,0.842122,0.871631,0.856816,0.845952,0.846554,0.803133,0.865685,0.843302,0.872842,0.87796,0.798958,0.818619,0.849844,0.852614,0.852271,0.8329,0.801394,0.882245,0.87066,0.844692,0.863923,0.859313,0.837562,0.874093,0.846446,0.828532,0.834401,0.7698,0.886189,0.805153,0.835124,0.817535,0.839761,0.82857,0.917574,0.857071,0.839832,0.802495,0.8457,0.845032,0.813132,0.850985,0.90116
0.835435,0.75844,0.766038,0.824031,0.76963,0.763424,0.81751,0.768518,0.810397,0.785613,0.793649,0.798009,0.813422,0.785519,0.817388,0.801487,0.813615,0.847999,0.788994,0.828377,0.816222,0.826325,0.795142,0.817438,0.800757,0.830166,0.818468,0.83972,0.767683,0.857641,0.788999,0.789305,0.829913,0.811248,0.829465,0.833805,0.76013,0.809248,0.771299,0.799689,0.790926,0.814467,0.793911,0.78535,0.806425,0.772637,0.838567,0.848067,0.857681,0.839734,0.765485,0.808256,0.825028,0.811564,0.803013,0.821539,0.833892,0.811244,0.793049,0.804383,0.806901,0.823301,0.808264,0.826736,0.766349,0.797108,0.845076,0.854857,0.855947,0.799233,0.842764,0.847057,0.824738,0.859594,0.858336,0.854497,0.809333,0.827077,0.847548,0.815101,0.784695,0.847367,0.835081,0.826897,0.834676,0.787172,0.826383,0.793411,0.8678,0.840823,0.828365,0.787201,0.85834,0.733635,0.851846,0.810571,0.85572,0.792453,0.804466,0.764738,0.795851,0.857026,0.797763,0.810374,0.824878,0.839777,0.850008,0.80249,0.863875,0.793033,0.816773,0.807322,0.83959,0.780369,0.809166,0.819092,0.855719,0.843645,0.858461,0.862512,0.811416,0.85877,0.828886,0.809662,0.785856,0.763614,0.834578,0.89337,0.851462,0.840898,0.813665,0.846864,0.80272,0.807959,0.743052,0.835421,0.842284,0.772585,0.814849,0.783649,0.792678,0.862831,0.820687,0.853309,0.842162,0.834141,0.8185,0.797382,0.807617,0.811703,0.779462,0.804318,0.792203,0.794625,0.786718,0.804004,0.82829,0.790869,0.818503,0.794552,0.794288,0.85721,0.835897,0.825731,0.802324,0.825961,0.827613,0.84165,0.831755,0.836118,0.831398,0.791554,0.855659,0.827389,0.837299,0.862932,0.777387,0.81911,0.82058,0.852653,0.852871,0.827911,0.7682,0.873181,0.858131,0.847285,0.853996,0.835675,0.801049,0.852327,0.848834,0.826342,0.814341,0.752282,0.881265,0.793586,0.839377,0.786981,0.831528,0.805288,0.900247,0.820449,0.832672,0.79377,0.836798,0.817248,0.806473,0.825073,0.885719
0.770358,0.717573,0.711144,0.72428,0.702429,0.741742,0.751866,0.675799,0.754072,0.738267,0.724138,0.732704,0.726277,0.719925,0.758123,0.734615,0.734,0.788,0.735395,0.772242,0.75947,0.768519,0.739865,0.737319,0.728682,0.771478,0.763158,0.778878,0.703065,0.771484,0.726562,0.716667,0.766038,0.739852,0.771698,0.759076,0.712366,0.735417,0.699153,0.75,0.721184,0.752918,0.732601,0.707048,0.762548,0.728782,0.796,0.791322,0.764463,0.763948,0.703196,0.765924,0.766949,0.748264,0.743346,0.762712,0.757212,0.744403,0.742991,0.72973,0.746696,0.755263,0.731132,0.735849,0.680952,0.739407,0.777778,0.803879,0.767176,0.751497,0.781553,0.78436,0.781818,0.804147,0.81087,0.802575,0.75,0.756614,0.778723,0.753846,0.715768,0.768473,0.758621,0.758621,0.77,0.739691,0.757075,0.70852,0.810748,0.760355,0.752475,0.708955,0.796875,0.655612,0.739286,0.705729,0.814961,0.720588,0.744186,0.689904,0.730415,0.792079,0.727064,0.733491,0.746114,0.765403,0.773684,0.712644,0.816754,0.731602,0.747525,0.744624,0.797727,0.725877,0.774272,0.755051,0.784974,0.775253,0.780899,0.803977,0.716216,0.770492,0.741935,0.765823,0.756684,0.763006,0.789744,0.808442,0.787634,0.763298,0.778947,0.791005,0.760776,0.721622,0.667614,0.740741,0.766854,0.751256,0.743056,0.721429,0.718182,0.77439,0.765193,0.765193,0.781646,0.776074,0.763158,0.717742,0.740741,0.760989,0.708904,0.741071,0.7,0.754762,0.763158,0.735294,0.751429,0.743902,0.730496,0.71345,0.712329,0.794798,0.764901,0.763298,0.763415,0.771242,0.742857,0.798507,0.778075,0.758065,0.785024,0.71118,0.788177,0.775,0.787736,0.789617,0.7,0.727848,0.764881,0.777778,0.742105,0.715426,0.733696,0.775,0.809524,0.768456,0.781863,0.767742,0.75,0.785714,0.746951,0.740741,0.754717,0.67803,0.808219,0.717532,0.768519,0.736994,0.761364,0.760479,0.84589,0.777174,0.764901,0.701439,0.751634,0.751515,0.725352,0.791139,0.790541
0.772213,0.710921,0.705531,0.709957,0.675497,0.737805,0.745698,0.663507,0.748752,0.738739,0.714286,0.721311,0.727273,0.719397,0.752768,0.727273,0.721174,0.788845,0.72695,0.768116,0.753398,0.765258,0.737201,0.724858,0.722222,0.767888,0.76,0.774411,0.689379,0.765531,0.720893,0.710775,0.761538,0.730402,0.770398,0.761438,0.696884,0.729211,0.689956,0.741155,0.710824,0.752437,0.733577,0.697039,0.764818,0.721063,0.793522,0.785563,0.759494,0.762931,0.688995,0.755408,0.762931,0.747826,0.743833,0.748879,0.745592,0.739048,0.740566,0.723502,0.730679,0.755906,0.716418,0.728155,0.654639,0.719818,0.768844,0.800875,0.768939,0.743034,0.778325,0.783848,0.782805,0.800937,0.81761,0.799127,0.733459,0.754011,0.780591,0.744681,0.705376,0.766169,0.752212,0.753304,0.764103,0.736292,0.763218,0.707207,0.813793,0.758209,0.753695,0.697674,0.797927,0.654731,0.734545,0.695418,0.817121,0.711246,0.730392,0.678304,0.720764,0.786802,0.722611,0.718204,0.743455,0.757946,0.774869,0.705882,0.820513,0.72807,0.75,0.748011,0.801782,0.724062,0.77037,0.749354,0.77135,0.767624,0.779661,0.802292,0.713896,0.761364,0.730337,0.77439,0.746518,0.768362,0.78534,0.801347,0.781163,0.765172,0.775401,0.790451,0.75817,0.711485,0.630915,0.727778,0.763533,0.742857,0.748299,0.713235,0.717325,0.770186,0.757835,0.761905,0.779553,0.773994,0.760638,0.718499,0.744792,0.764228,0.693141,0.733945,0.685921,0.756501,0.758065,0.723926,0.743363,0.746988,0.732394,0.70303,0.706294,0.795389,0.767213,0.766404,0.755668,0.771242,0.736842,0.801471,0.77135,0.7557,0.783455,0.702875,0.788177,0.775623,0.785714,0.784314,0.689655,0.718954,0.762763,0.777778,0.73224,0.723514,0.729282,0.767528,0.810651,0.762887,0.783455,0.761589,0.747191,0.782895,0.736508,0.736842,0.745098,0.666667,0.809524,0.714754,0.760383,0.731563,0.760456,0.759036,0.848485,0.773481,0.759322,0.700361,0.75,0.742138,0.704545,0.801205,0.789116
0.92,0.78,0.84,0.92,0.86,0.8,0.9,0.82,0.84,0.84,0.86,0.88,0.92,0.86,0.9,0.88,0.9,0.92,0.86,0.94,0.9,0.9,0.84,0.94,0.88,0.86,0.88,0.9,0.86,0.92,0.88,0.84,0.96,0.86,0.9,0.9,0.8,0.94,0.86,0.84,0.88,0.9,0.84,0.82,0.88,0.88,0.88,0.88,0.94,0.9,0.86,0.84,0.88,0.88,0.86,0.88,0.96,0.9,0.86,0.86,0.84,0.9,0.88,0.92,0.88,0.8,0.88,0.88,0.96,0.82,0.92,0.92,0.88,0.94,0.94,0.94,0.9,0.84,0.92,0.84,0.88,0.92,0.92,0.88,0.88,0.84,0.92,0.88,0.96,0.92,0.88,0.84,0.9,0.78,0.94,0.9,0.92,0.8,0.86,0.82,0.88,0.92,0.82,0.86,0.9,0.94,0.92,0.92,0.9,0.88,0.84,0.88,0.88,0.84,0.88,0.9,0.92,0.86,0.92,0.94,0.92,0.9,0.92,0.84,0.82,0.74,0.88,0.96,0.9,0.92,0.84,0.86,0.9,0.88,0.82,0.94,0.9,0.76,0.88,0.86,0.86,0.96,0.86,0.96,0.84,0.9,0.88,0.86,0.88,0.82,0.86,0.88,0.9,0.86,0.82,0.86,0.88,0.82,0.82,0.84,0.84,0.9,0.82,0.94,0.82,0.88,0.86,0.84,0.9,0.92,0.88,0.84,0.94,0.88,0.9,0.94,0.8,0.88,0.88,0.9,0.94,0.92,0.82,0.9,0.9,0.9,0.94,0.88,0.84,0.86,0.92,0.88,0.88,0.82,0.94,0.84,0.9,0.82,0.82,0.82,0.94,0.82,0.86,0.82,0.92,0.84,0.86,0.84,0.96
0.771987,0.719665,0.71261,0.728395,0.716599,0.744745,0.746269,0.680365,0.752443,0.736462,0.739464,0.732704,0.726277,0.718045,0.761733,0.738462,0.756,0.792,0.738832,0.768683,0.757576,0.763889,0.736486,0.724638,0.732558,0.780069,0.763158,0.772277,0.712644,0.765625,0.725,0.725926,0.754717,0.738007,0.777358,0.765677,0.693548,0.75,0.690678,0.744604,0.732087,0.750973,0.732601,0.713656,0.760618,0.723247,0.796,0.793388,0.760331,0.763949,0.703196,0.77707,0.771186,0.75,0.745247,0.766949,0.754808,0.738806,0.738318,0.72973,0.748899,0.757895,0.726415,0.745283,0.671429,0.75,0.772947,0.806035,0.770992,0.760479,0.781553,0.78673,0.781818,0.806452,0.821739,0.793991,0.751773,0.756614,0.778723,0.764103,0.717842,0.763547,0.74569,0.758621,0.775,0.737113,0.759434,0.713004,0.813084,0.757396,0.747525,0.716418,0.791667,0.658163,0.742857,0.708333,0.814961,0.7,0.753488,0.6875,0.737327,0.777228,0.720183,0.745283,0.746114,0.772512,0.768421,0.701149,0.811518,0.731602,0.747525,0.736559,0.8,0.72807,0.771845,0.767677,0.787565,0.782828,0.786517,0.801136,0.724324,0.781421,0.736559,0.759494,0.775401,0.757225,0.794872,0.824675,0.790323,0.760638,0.778947,0.793651,0.75431,0.72973,0.664773,0.746032,0.758427,0.743719,0.74537,0.721429,0.721212,0.768293,0.773481,0.762431,0.778481,0.766871,0.757895,0.72043,0.746032,0.774725,0.705479,0.761905,0.703448,0.752381,0.752632,0.747059,0.765714,0.739837,0.730496,0.71345,0.705479,0.791907,0.754967,0.765957,0.75122,0.771242,0.737143,0.798507,0.786096,0.76129,0.777778,0.714286,0.788177,0.772222,0.787736,0.79235,0.7,0.727848,0.767857,0.777778,0.742105,0.718085,0.733696,0.778571,0.809524,0.771812,0.779412,0.780645,0.761111,0.779221,0.756098,0.740741,0.754717,0.704545,0.80137,0.714286,0.753086,0.739884,0.765152,0.754491,0.835616,0.777174,0.754967,0.697842,0.75817,0.751515,0.71831,0.78481,0.790541
