epoch,train_loss,val_AUC-ROC_S0,val_PR-AUC_S0,val_acc_S0,val_AUC-ROC_S1,val_PR-AUC_S1,val_acc_S1,val_AUC-ROC_S2,val_PR-AUC_S2,val_acc_S2
1,0.029300077908462095,0.5504157319167934,0.572639405900258,0.5208137081372323,0.5513157375052037,0.5740898235092541,0.519720149527123,0.5285011093802554,0.5661462030903068,0.5104517132436551
2,0.028759022994387533,0.7018992380843632,0.698220621885752,0.6357256380349885,0.6580930169118551,0.6750990356886534,0.6056852047019393,0.542881636610871,0.5681267851377078,0.5212294872597973
3,0.025875742412022045,0.8008511230733567,0.7971079214527363,0.7247585670801294,0.734045689568172,0.7440452850424433,0.6666349751725553,0.5315733482645407,0.570601468769869,0.5346159374340258
4,0.02227680999485235,0.8532019570435887,0.8500922965838257,0.7663976996710536,0.7721973439616997,0.7771578066853841,0.6836226627089258,0.5394060078699334,0.5761521786049365,0.5345256809157307
5,0.019580764733555335,0.8941733622397463,0.8907289213238243,0.8164765241547174,0.8060009057309775,0.808100658818215,0.72672235113725,0.5610738146907179,0.6067788607294672,0.5583539141686599
6,0.017492227954789996,0.9180202002434316,0.9162564468065344,0.8399665673213371,0.8239341840133431,0.8259268097529004,0.7414536258173924,0.5764239499384404,0.6122462298216402,0.5463207188614997
7,0.015506239487759529,0.9311126183509474,0.93145385044229,0.8571883580612342,0.841028369437027,0.843460694269492,0.7415524325579067,0.5960349348787074,0.6288252243625806,0.5405903023785039
8,0.014419178095375818,0.9441272293495835,0.947510719733326,0.8757176163305899,0.8495883484838348,0.8542646878399244,0.7271959032016049,0.5986139614599004,0.6226993675343249,0.5356430534631954
9,0.013303142198691926,0.9480631379741427,0.9505907514095219,0.8604708031501813,0.8586316731401824,0.8611022075842188,0.7694612879594912,0.6120742290857495,0.6289678051785769,0.5328896741618903
10,0.01267447455170294,0.9531975150668955,0.9559173370801537,0.8736796008521198,0.8656383202426203,0.868290327821902,0.7225371104166335,0.6101168652340689,0.6352150414306644,0.5429077698727104
11,0.01169564023674015,0.9562338795484722,0.9592709286055039,0.8752872834577198,0.8702803509503336,0.8699185504773017,0.7781311181152533,0.6255572888869378,0.6457513408055271,0.5305061066895072
12,0.011353906735988153,0.9603960836679103,0.9632428854316307,0.87851492562558,0.8732429434437922,0.8734823198727169,0.7815567382641541,0.6260804223551859,0.643116862349593,0.5308634000856512
13,0.011380393133168258,0.9617529884772689,0.9639171125817424,0.8973357132325996,0.8763891401934704,0.8772608274567046,0.7369663783609133,0.6225291706412046,0.6416930680067285,0.5410722760617322
14,0.010631342598747822,0.9649564496956861,0.9687629693801585,0.8910990326273097,0.8728984721318995,0.8742012300949579,0.7722908830206572,0.6181978654362091,0.629815373582189,0.5376506367397274
15,0.010162476142267547,0.9665859320647023,0.9698649199510051,0.9037243419985139,0.8789006827338578,0.8786612730906174,0.7425533374666039,0.6276138023062087,0.6380848040495016,0.5410387696067477
16,0.00995049858841324,0.9672637906487987,0.9707868337574098,0.9009146044280272,0.8863580488509506,0.8831150016932752,0.7798043905430536,0.6385487741226251,0.6532597005604555,0.5412453438875391
17,0.00974648511562977,0.9678671917534157,0.9708425626791262,0.9068357447630807,0.8797397038484254,0.8777431230652329,0.7683204044905932,0.6259602491303798,0.6435443128599917,0.5377172244565201
18,0.009522357516201032,0.970983049305659,0.9746765693137829,0.8929663328214211,0.8805798929127046,0.8804207071269482,0.7888159682890811,0.6289657436971192,0.637529532267895,0.5365999277692898
19,0.009463710988300943,0.9699468020154778,0.9731151170222491,0.8983255193818251,0.8849276808202983,0.8820573188892852,0.7904295254289306,0.6452867184653306,0.6495530670242802,0.5404692543944062
20,0.00932728800727355,0.9701464789363179,0.9734680416233955,0.8885699014154795,0.879957737503887,0.8784068364813707,0.7918714827973865,0.6165464851413566,0.6212884481754989,0.5308319556789323
21,0.00879230821550253,0.9725454304558172,0.9758982282420609,0.9119165063653291,0.8802372082042127,0.876680885536722,0.7611681297589682,0.6125228307268931,0.623636640835433,0.5322826417785858
22,0.008999285547273052,0.9741459311527827,0.9775958161150863,0.9155127420093621,0.8865667844108615,0.8844311730312674,0.7399310136897017,0.619389908149597,0.6314582071018272,0.5356776718248668
23,0.008942011845177941,0.9703247884037054,0.9736347090920089,0.904089692402288,0.8881402032132245,0.883780342458521,0.7431993544624969,0.630560916687511,0.6473134590947229,0.5423221184843631
24,0.008732102240525907,0.9742920830842334,0.9778923622711877,0.9094121722962658,0.8871832190491821,0.8845579797389287,0.7658148957992684,0.6071153205318843,0.6316670164483706,0.5388052833579315
25,0.008443044269487502,0.9747117026928648,0.9780540423861945,0.9161464280989302,0.887647950804264,0.8839796981237872,0.7550681884477654,0.6166391511553296,0.6275210649101439,0.5339211357653174
26,0.008481837234519903,0.975176081372232,0.978421235778519,0.9195416572128278,0.8837130093223717,0.8809218135063149,0.7326210433956365,0.6130714074003337,0.6203589366598788,0.5209476734836425
27,0.008438730004033255,0.9770687437769032,0.9803827732873979,0.9222381220508674,0.8880991908413609,0.8836012703788741,0.7474933276481783,0.6213378289186514,0.6301691356390163,0.5293270549643831
28,0.00821945397183299,0.9767763795419705,0.9801740744922088,0.9208707697246287,0.8915576574908937,0.8886618269082431,0.7526842262549324,0.6303287744775826,0.6401102657327583,0.5316415941738907
29,0.008153283489762896,0.9760643186649183,0.9795714457397948,0.9197940784749659,0.8865995368561067,0.884374253194739,0.7513445915115767,0.6152636685074677,0.6247892741790785,0.5271196293549362
30,0.007715222027693544,0.9769714873323762,0.9803585080782804,0.9218572784873004,0.8844053453763554,0.8815770883633474,0.7323628604381791,0.6063853429599625,0.6196548846856709,0.5231542854049754
31,0.00787049180061947,0.9770852378820057,0.9801143475600843,0.9092653644151645,0.8875532479022179,0.8852507785255002,0.781233371289077,0.6130972050133814,0.6285781139604357,0.5423585536376301
32,0.008106635406523222,0.9755662712694748,0.9788514331085281,0.9050027526338287,0.8882763289003408,0.8851919939380863,0.7784265528002757,0.621460581170609,0.6293620354259125,0.5400200229823803
33,0.00773749588951168,0.9769539521266426,0.9801221037910202,0.9000190119205048,0.8875146514453933,0.8846467974846619,0.7806760245585196,0.615750079786159,0.6172840018468316,0.5283113538268168
34,0.007750439239786037,0.9783170425987046,0.9815109646966578,0.9256187977273964,0.8873236890824977,0.8820509596621631,0.7541158329536519,0.6158396523866817,0.6218482881582517,0.5296453651090032
35,0.0073908269067385025,0.9789553155333749,0.9821170853822005,0.9096842202917815,0.8906748730724076,0.8867608420175733,0.7791530312692261,0.6257987514551494,0.6336054826589282,0.5399382427795869
36,0.0077412867667003265,0.9771131599610461,0.9803516288813792,0.917057731876249,0.8864474750692607,0.8851992056073842,0.7520468895555299,0.6189458268040914,0.6350127587125566,0.5421249750856594
37,0.007330137074008704,0.978299883374226,0.9814214661796489,0.9252447460147063,0.8842376945674043,0.8813175673010375,0.7459365588331914,0.6066156557289656,0.6153250718415896,0.5255426729211039
38,0.007484958925840234,0.9781854035441916,0.9815261289770497,0.9172553016472216,0.8943852039155809,0.8902424645439598,0.779009883135569,0.6380653149175828,0.6432603391807885,0.5423927561288854
39,0.007386985236793877,0.978882034186821,0.9821254733826933,0.9214969401144849,0.8913110394122308,0.8883899535699699,0.7122729938144976,0.6410184448966469,0.6466946219323605,0.5240904138060747
40,0.0073731156862190655,0.9791970801808646,0.9821240125361091,0.9248558386888323,0.8937798077143471,0.890352221972103,0.7697996654840306,0.6330437047979038,0.6407612217875361,0.5371792164960951
41,0.00746825089370231,0.977766344228831,0.9804320796513994,0.925558044720775,0.8889696323028323,0.8813293206267165,0.7758040599701841,0.6352011870409936,0.629061973417802,0.5316968165198284
42,0.007371280083222495,0.9791827848197587,0.9822438204663841,0.9125909324246361,0.8996835319445755,0.8951738704356136,0.7993723819489553,0.6640084040869628,0.6611723628813476,0.5474587530257408
43,0.007466155419787092,0.9789963151491118,0.9822077040722702,0.9078082274619818,0.8945768459896554,0.890234840928544,0.7909094909754714,0.6396665705971311,0.6375166957699177,0.5357737625237351
44,0.007093209923515397,0.9800821457981851,0.983001815040433,0.9302620474786062,0.889242364033106,0.886810932752575,0.7490600606162232,0.6164196708523404,0.6178133556440825,0.5210764574499515
45,0.007259108629378099,0.977821647020036,0.9808988002754578,0.922436386224606,0.8919955661746339,0.8875632765973555,0.7421844421437371,0.640671955765598,0.6350429015071957,0.5282739098647903
46,0.007079532980212882,0.9782663374214722,0.9812785708443575,0.9231523656982298,0.8904621235083391,0.8842398044954236,0.7666769328907308,0.6510729152918678,0.6440838218947601,0.5364344213702048
47,0.007066227940677274,0.9781163283309497,0.9807040972944715,0.9170231054970905,0.8896417533616287,0.8835222882547528,0.7878084362331642,0.6510243733206997,0.6450844762284325,0.5392931154515094
48,0.006997252861413384,0.9783301881003069,0.9810350499490065,0.9145154707152652,0.8902231028859124,0.8830701012374764,0.7796054974763947,0.6375688168767962,0.6350889500203191,0.5346195256569143
49,0.006916811405267987,0.9810726650850641,0.9841672053063313,0.9271908639653897,0.895325233256769,0.889874553707916,0.738750448474254,0.6253948828905092,0.6252285387838904,0.5193907882516273
50,0.006970996656755526,0.9789077042133097,0.9819929071949217,0.9239177475754181,0.8894575315432709,0.8815917013380562,0.7099853489547452,0.6187318392448884,0.6271198981162608,0.5245850316233511
51,0.007150285625680079,0.9793751113030359,0.9820262011027207,0.9273996580282576,0.8922793903199301,0.8859366135312475,0.7507368268080097,0.6323575136141666,0.6425532176794053,0.5383829776899367
52,0.006858487927069467,0.981213584679469,0.9840910992526336,0.9285243639862633,0.8925178120610199,0.8885479282543616,0.7596575949965244,0.6265274077342593,0.6258629492235753,0.5288840711363247
53,0.0068239353169056195,0.9803513981685995,0.9833798151460416,0.9312992824589815,0.9001110001519123,0.8946449501883048,0.7609129922037391,0.6489927544153132,0.6512251236256932,0.545784627486295
54,0.006794417442213143,0.9799506721771731,0.9829435751011046,0.9264088031722084,0.8948169944249389,0.887281862968249,0.7119527584393631,0.6377753198005974,0.6434821825375668,0.5239478263885912
55,0.006716913207539267,0.9807051820498904,0.9836199917662648,0.930292462333263,0.9018712433030682,0.897700865513076,0.7711991753594215,0.6715122793977839,0.6626457755401575,0.5452865069075769
56,0.006790928784832959,0.9799783248695004,0.9829517030910099,0.923851342746315,0.8912913544846677,0.8877172205344425,0.7466411633826829,0.619531557413646,0.6259838596218367,0.5315756590074614
57,0.006841053330009022,0.9801528619466466,0.9829239070884979,0.9288660216260973,0.8914267648769029,0.8865004444500485,0.7614644732279975,0.6331603002077261,0.6276637585665423,0.5310511386162503
58,0.0068749449734065325,0.9790623806974691,0.9812605800736447,0.9303087222309282,0.8888050507066039,0.8813078307633305,0.744875106656791,0.6406898718560694,0.6517018813189651,0.5376808541019786
59,0.006692199932125908,0.9796737607769475,0.9826837826801725,0.9270379992836411,0.894852697712691,0.8868281602081926,0.7651441327745225,0.6535611693745017,0.6575826409190393,0.5431280374916531
60,0.0066731386769172405,0.9804741249616988,0.9834105209689281,0.9322140287516585,0.8958717641744478,0.8882467027984527,0.7394372057948073,0.6385360115260226,0.6421140004764248,0.5346021333427905
61,0.006756863126816648,0.9801512698309114,0.9829980572586853,0.9236881328533751,0.8954265961373871,0.8898628116744881,0.7695795670016327,0.6388635706178031,0.6367091304302278,0.5292169053507468
