type_0,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9,type_10,type_11,type_12,type_13,type_14,type_15,type_16,type_17,type_18,type_19,type_20,type_21,type_22,type_23,type_24,type_25,type_26,type_27,type_28,type_29,type_30,type_31,type_32,type_33,type_34,type_35,type_36,type_37,type_38,type_39,type_40,type_41,type_42,type_43,type_44,type_45,type_46,type_47,type_48,type_49,type_50,type_51,type_52,type_53,type_54,type_55,type_56,type_57,type_58,type_59,type_60,type_61,type_62,type_63,type_64,type_65,type_66,type_67,type_68,type_69,type_70,type_71,type_72,type_73,type_74,type_75,type_76,type_77,type_78,type_79,type_80,type_81,type_82,type_83,type_84,type_85,type_86,type_87,type_88,type_89,type_90,type_91,type_92,type_93,type_94,type_95,type_96,type_97,type_98,type_99,type_100,type_101,type_102,type_103,type_104,type_105,type_106,type_107,type_108,type_109,type_110,type_111,type_112,type_113,type_114,type_115,type_116,type_117,type_118,type_119,type_120,type_121,type_122,type_123,type_124,type_125,type_126,type_127,type_128,type_129,type_130,type_131,type_132,type_133,type_134,type_135,type_136,type_137,type_138,type_139,type_140,type_141,type_142,type_143,type_144,type_145,type_146,type_147,type_148,type_149,type_150,type_151,type_152,type_153,type_154,type_155,type_156,type_157,type_158,type_159,type_160,type_161,type_162,type_163,type_164,type_165,type_166,type_167,type_168,type_169,type_170,type_171,type_172,type_173,type_174,type_175,type_176,type_177,type_178,type_179,type_180,type_181,type_182,type_183,type_184,type_185,type_186,type_187,type_188,type_189,type_190,type_191,type_192,type_193,type_194,type_195,type_196,type_197,type_198,type_199,type_200,type_201,type_202,type_203,type_204,type_205,type_206,type_207,type_208
0.986772,0.984004,0.987508,0.976556,0.95072,0.9819,0.982271,0.958515,0.993343,0.9793,0.98586,0.968704,0.97557,0.973655,0.986224,0.989249,0.984044,0.997224,0.984837,0.975493,0.991348,0.982907,0.988407,0.965431,0.970833,0.988546,0.986449,0.997391,0.960816,0.988981,0.976711,0.979058,0.9888,0.990103,0.9838,0.992469,0.97923,0.991428,0.962293,0.98724,0.980032,0.983698,0.988919,0.986543,0.991816,0.990414,0.979382,0.992248,0.973632,0.983802,0.969334,0.97952,0.987004,0.994796,0.988649,0.981901,0.988438,0.984043,0.9617,0.984805,0.992378,0.988553,0.985147,0.977402,0.968056,0.992425,0.992123,0.99115,0.974404,0.986776,0.970009,0.98622,0.994847,0.990226,0.9703,0.984045,0.978596,0.986111,0.987513,0.974523,0.970242,0.973581,0.978243,0.986543,0.99391,0.993141,0.984278,0.989475,0.967041,0.984843,0.978033,0.984316,0.985194,0.959065,0.989408,0.982153,0.985781,0.974072,0.975382,0.948231,0.983084,0.990052,0.990478,0.989631,0.980643,0.969529,0.974799,0.99093,0.985294,0.988166,0.952827,0.978332,0.977177,0.966904,0.9859,0.986496,0.982286,0.994876,0.984722,0.984758,0.976609,0.973955,0.981261,0.984142,0.983371,0.993572,0.989483,0.974481,0.989005,0.993067,0.986857,0.993594,0.965645,0.991272,0.969479,0.990321,0.994887,0.982153,0.987358,0.986851,0.952487,0.977278,0.996686,0.979798,0.99494,0.982323,0.99681,0.986111,0.958729,0.990032,0.980826,0.986852,0.980619,0.990505,0.987765,0.978733,0.977705,0.956599,0.986212,0.991427,0.968672,0.981859,0.996922,0.987427,0.992768,0.993136,0.98735,0.965812,0.995156,0.995536,0.993967,0.984131,0.978841,0.994771,0.994644,0.984912,0.992647,0.985651,0.98967,0.969028,0.960325,0.98716,0.980919,0.984127,0.986816,0.970026,0.991094,0.983471,0.984651,0.974605,0.979745,0.965661,0.9872,0.986544,0.985651,0.974444,0.983351,0.983012,0.962932,0.979504,0.992568,0.991943,0.968565,0.985455,0.994894,0.99822,0.945917,0.992531,0.99681
0.98701,0.984511,0.989235,0.980347,0.952768,0.982565,0.985292,0.966538,0.995121,0.984362,0.987895,0.972645,0.97722,0.977839,0.987617,0.990103,0.985381,0.997289,0.986242,0.979106,0.993289,0.983527,0.990479,0.974451,0.974861,0.989447,0.987058,0.997416,0.968843,0.989709,0.978213,0.982654,0.990069,0.990917,0.984924,0.992661,0.981082,0.992271,0.969508,0.988145,0.984675,0.988297,0.989447,0.988731,0.991519,0.991263,0.982486,0.993086,0.978207,0.984823,0.973416,0.980315,0.988102,0.994781,0.989413,0.984772,0.988786,0.985143,0.96748,0.984172,0.993068,0.989407,0.988109,0.980037,0.974313,0.99216,0.992804,0.990896,0.975299,0.987078,0.973708,0.987245,0.994869,0.990635,0.977107,0.986761,0.983819,0.988642,0.987233,0.979362,0.977055,0.977848,0.981492,0.989875,0.994461,0.993603,0.987567,0.989784,0.975253,0.987049,0.982464,0.987425,0.986018,0.967998,0.990312,0.984843,0.987213,0.978848,0.980945,0.962223,0.986412,0.990964,0.991494,0.990756,0.983304,0.976408,0.975088,0.991306,0.986901,0.98927,0.966463,0.984622,0.982697,0.971874,0.987945,0.989174,0.98787,0.995153,0.985408,0.986067,0.980069,0.979706,0.984733,0.987242,0.986551,0.994024,0.991351,0.980857,0.991066,0.99384,0.990547,0.993626,0.97272,0.991522,0.974944,0.991602,0.995306,0.985331,0.988289,0.987115,0.962443,0.979616,0.996816,0.98341,0.994821,0.985889,0.996811,0.986481,0.968351,0.990902,0.982175,0.986578,0.984452,0.990963,0.989753,0.98196,0.98285,0.96339,0.988002,0.991959,0.980628,0.985194,0.99722,0.989574,0.99328,0.993276,0.990033,0.97359,0.995378,0.995687,0.993696,0.98704,0.983839,0.994847,0.994698,0.989091,0.995098,0.988132,0.990647,0.974769,0.967628,0.989389,0.982268,0.985387,0.987916,0.976034,0.992464,0.985668,0.984275,0.974998,0.983304,0.970211,0.9893,0.989261,0.98705,0.977059,0.98558,0.98622,0.96799,0.984735,0.993666,0.993967,0.97137,0.988832,0.994176,0.99832,0.957329,0.9927,0.997013
0.952381,0.937008,0.935897,0.915584,0.890805,0.94403,0.931579,0.896552,0.973451,0.935,0.943478,0.936,0.905405,0.922018,0.9375,0.93617,0.936842,0.961538,0.932692,0.902913,0.971591,0.926724,0.934066,0.933673,0.891667,0.938776,0.931193,0.96789,0.904762,0.944444,0.913043,0.942105,0.93,0.944444,0.925,0.944444,0.928571,0.932292,0.909091,0.940217,0.944,0.94086,0.955357,0.944444,0.948454,0.95,0.918269,0.937984,0.919753,0.931818,0.891304,0.912,0.945652,0.954545,0.93956,0.936937,0.93125,0.925532,0.9,0.940594,0.956349,0.952055,0.958333,0.926136,0.916667,0.960674,0.954545,0.938776,0.894737,0.938776,0.896552,0.942708,0.948276,0.936709,0.92,0.930233,0.931624,0.947917,0.946237,0.917722,0.935294,0.89759,0.928571,0.955556,0.958824,0.958333,0.942529,0.9375,0.90625,0.918919,0.922619,0.94186,0.927711,0.879518,0.945946,0.912791,0.93125,0.915789,0.938202,0.895161,0.9375,0.941176,0.940789,0.932039,0.938272,0.934211,0.932432,0.936508,0.926471,0.935897,0.916667,0.936508,0.928571,0.891566,0.936709,0.960526,0.952703,0.947761,0.95,0.945783,0.910448,0.92029,0.920732,0.938462,0.920635,0.94697,0.95679,0.941176,0.944444,0.96,0.962687,0.960526,0.914634,0.957746,0.87963,0.945946,0.945946,0.945122,0.945652,0.942308,0.883929,0.910448,0.961538,0.924242,0.967532,0.954545,0.972603,0.944444,0.905405,0.90566,0.918182,0.952703,0.940299,0.952381,0.952703,0.90625,0.931034,0.887931,0.935484,0.944444,0.915094,0.936508,0.964912,0.938356,0.955128,0.938462,0.941558,0.916667,0.95625,0.955357,0.966102,0.935484,0.919355,0.941558,0.978873,0.959677,0.985294,0.9375,0.960317,0.933962,0.894366,0.933333,0.909836,0.936508,0.9375,0.919643,0.95,0.918182,0.959677,0.902985,0.951389,0.903226,0.95,0.960784,0.928571,0.933333,0.927419,0.939394,0.887755,0.927273,0.948276,0.945312,0.903846,0.954545,0.942623,0.962264,0.872093,0.932203,0.965753
0.952,0.936,0.935622,0.917197,0.890173,0.942966,0.931217,0.896552,0.973214,0.935961,0.943723,0.934959,0.906667,0.92093,0.937198,0.9375,0.936842,0.962656,0.932039,0.902913,0.971429,0.927039,0.934783,0.931937,0.892562,0.940594,0.930876,0.96861,0.90099,0.945274,0.915254,0.941176,0.929293,0.944724,0.923858,0.945055,0.928177,0.933333,0.908046,0.940541,0.944,0.939891,0.955752,0.942529,0.947917,0.94902,0.917874,0.9375,0.919255,0.932735,0.885496,0.912,0.945652,0.954774,0.941176,0.936364,0.931677,0.927835,0.89899,0.941176,0.956175,0.951049,0.958333,0.927374,0.913793,0.961326,0.955056,0.940594,0.893617,0.938776,0.897727,0.944162,0.948571,0.938272,0.918367,0.931034,0.931624,0.94898,0.945055,0.919255,0.934911,0.899408,0.928105,0.955056,0.95858,0.959276,0.943182,0.938144,0.904762,0.917808,0.922156,0.942529,0.927711,0.883721,0.945205,0.907975,0.930818,0.914894,0.937853,0.894309,0.937143,0.942857,0.939597,0.932692,0.938272,0.934211,0.932432,0.938462,0.928571,0.935897,0.915033,0.9375,0.928177,0.888889,0.935897,0.960526,0.952381,0.948148,0.95082,0.945455,0.910448,0.919708,0.920245,0.935484,0.919355,0.945736,0.956522,0.940299,0.945205,0.96,0.962406,0.961039,0.916667,0.957746,0.87619,0.947368,0.946667,0.944785,0.947368,0.941935,0.882883,0.913043,0.961832,0.920635,0.967742,0.953125,0.973333,0.945205,0.90411,0.909091,0.921739,0.953642,0.942857,0.952381,0.95302,0.901099,0.931034,0.886957,0.933333,0.944444,0.918919,0.936508,0.965517,0.937931,0.955414,0.939394,0.941935,0.916129,0.957055,0.957265,0.966667,0.936508,0.921466,0.941176,0.979021,0.95935,0.985294,0.934579,0.96124,0.932039,0.893617,0.934783,0.910569,0.9375,0.9375,0.915888,0.95122,0.921739,0.95935,0.902256,0.951049,0.901639,0.949495,0.96,0.929825,0.933333,0.926829,0.938462,0.891089,0.925926,0.949153,0.946565,0.909091,0.953271,0.945736,0.962963,0.864198,0.933333,0.966443
1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,0.98,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,0.92,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.98,0.98,1.0,1.0,1.0,0.92,1.0,0.94,1.0,0.96,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,0.96,1.0,0.88,0.98,1.0,1.0,0.96,1.0,0.96,0.98,0.96,1.0,0.96,0.94,0.96,0.98,0.96,1.0,1.0,0.86,0.98,1.0,1.0,0.94,1.0,0.98,1.0,0.78,1.0,1.0
0.952381,0.937008,0.940171,0.922078,0.885057,0.932836,0.936842,0.896552,0.973451,0.93,0.947826,0.92,0.918919,0.908257,0.942308,0.946809,0.936842,0.982906,0.932692,0.902913,0.965909,0.931035,0.945055,0.928571,0.891667,0.94898,0.926606,0.963303,0.87619,0.939394,0.913043,0.926316,0.94,0.939394,0.92,0.944444,0.923077,0.9375,0.897727,0.934783,0.944,0.946237,0.955357,0.933333,0.948454,0.953846,0.913462,0.945736,0.91358,0.927273,0.913043,0.912,0.945652,0.949495,0.945055,0.936937,0.925,0.914894,0.9,0.930693,0.960317,0.931507,0.958333,0.931818,0.9,0.955056,0.954545,0.94898,0.884211,0.938776,0.896552,0.927083,0.954023,0.936709,0.91,0.918605,0.931624,0.9375,0.956989,0.924051,0.929412,0.891566,0.922078,0.944444,0.964706,0.944444,0.931035,0.9375,0.90625,0.918919,0.928571,0.94186,0.927711,0.903614,0.945946,0.930233,0.925,0.915789,0.932584,0.887097,0.943182,0.955882,0.947368,0.941748,0.938272,0.934211,0.932432,0.952381,0.926471,0.935897,0.910256,0.936508,0.923077,0.891566,0.949367,0.960526,0.959459,0.955224,0.95,0.951807,0.910448,0.913043,0.914634,0.953846,0.920635,0.954545,0.962963,0.955882,0.930556,0.96,0.970149,0.960526,0.902439,0.957747,0.907407,0.945946,0.959459,0.939024,0.934783,0.935897,0.875,0.910448,0.953846,0.924242,0.961039,0.939394,0.958904,0.930556,0.905405,0.943396,0.945455,0.945946,0.925373,0.952381,0.959459,0.916667,0.931035,0.87931,0.951613,0.944444,0.962264,0.936508,0.982456,0.945205,0.948718,0.953846,0.948052,0.910256,0.95,0.946429,0.949153,0.919355,0.924731,0.948052,0.971831,0.951613,0.985294,0.946429,0.952381,0.90566,0.901408,0.933333,0.918033,0.936508,0.9375,0.910714,0.9625,0.945455,0.951613,0.910448,0.944444,0.903226,0.94,0.960784,0.910714,0.933333,0.919355,0.924242,0.877551,0.927273,0.948276,0.96875,0.903846,0.927273,0.983607,0.981132,0.837209,0.949153,0.958904
