best_epoch,cell,checkpoint_metric,dataset,n_params,seed,split,test_AUC-ROC,test_P@50,test_P@N2,test_PR-AUC,test_accuracy,test_macro-F1,val_AUC-ROC,val_P@50,val_P@N2,val_PR-AUC,val_accuracy,val_macro-F1,wall_time_sec
58,13,accuracy,ddibn,158289,42,S0,0.983009,0.990622,0.934638,0.984979,0.933156,0.933363,0.980964,0.985646,0.939664,0.984107,0.940896,0.940865,264.8
38,13,accuracy,ddibn,158289,42,S1,0.842969,0.861148,0.773531,0.809263,0.755612,0.734935,0.841741,0.873206,0.767651,0.807624,0.750345,0.725985,264.8
41,13,accuracy,ddibn,158289,42,S2,0.527273,0.508517,0.535203,0.527053,0.488252,0.300137,0.523671,0.499234,0.505131,0.564634,0.563887,0.421933,264.8
73,13,accuracy,ddibn,158289,0,S0,0.984003,0.992536,0.9367,0.986108,0.937321,0.937351,0.982366,0.986986,0.940046,0.985389,0.942339,0.942323,344.4
33,13,accuracy,ddibn,158289,0,S1,0.824741,0.861435,0.756728,0.801759,0.756607,0.747291,0.815595,0.867751,0.746697,0.793198,0.740444,0.727888,344.4
41,13,accuracy,ddibn,158289,0,S2,0.492703,0.498086,0.484873,0.526421,0.506605,0.31199,0.508228,0.495885,0.486323,0.56996,0.563618,0.41366,344.4
63,13,accuracy,ddibn,158289,124,S0,0.983608,0.99177,0.937651,0.985733,0.938052,0.93761,0.981878,0.986124,0.938859,0.984745,0.940368,0.939954,292.2
66,13,accuracy,ddibn,158289,124,S1,0.850525,0.876938,0.777417,0.822027,0.765107,0.747476,0.844264,0.880861,0.767799,0.815984,0.761611,0.739853,292.2
29,13,accuracy,ddibn,158289,124,S2,0.599931,0.519904,0.597609,0.585228,0.536275,0.397696,0.569674,0.509569,0.549187,0.594272,0.587712,0.458544,292.2
