epoch,train_loss,val_AUC-ROC_S0,val_PR-AUC_S0,val_acc_S0,val_AUC-ROC_S1,val_PR-AUC_S1,val_acc_S1,val_AUC-ROC_S2,val_PR-AUC_S2,val_acc_S2
1,0.02930008601998129,0.6773676475617162,0.6937545399513236,0.5395905096103258,0.6002018350751717,0.6059262166103584,0.5205172275298677,0.5287694657264826,0.5315913430234737,0.5034597934355929
2,0.026841820322818333,0.9153152347166865,0.9198864383861244,0.8320483244571988,0.7975307134220322,0.7931687304141065,0.695196030552022,0.5048579038210391,0.5156102542166203,0.47561320400775964
3,0.014703250137127696,0.9562725531266817,0.9616394628919354,0.8892578084002166,0.8520788647072215,0.8486065940212042,0.7589618621761257,0.39239748985272344,0.4398101118998971,0.4746021468034224
4,0.010673639788893201,0.9609086643558894,0.9664904495367421,0.8985528071014101,0.8572796127718962,0.8563681922861922,0.7590159193483388,0.3736851977255282,0.4291919226286733,0.48821451186009956
5,0.009950748036405253,0.9625224471024583,0.9678168565008938,0.8997599359655074,0.8577258290541141,0.8570356089144187,0.7652672833102292,0.3629670639056948,0.4244124440156053,0.48148764880774253
6,0.009658606910717583,0.963685053544038,0.9689385854057367,0.8991472205093081,0.8578153770030552,0.8576551529351013,0.7642624109734552,0.3565240362630213,0.4218018376475649,0.48144021153055344
7,0.009456888795079242,0.9639798175251965,0.9690093388617134,0.9013304274905567,0.8584706785590067,0.8578858614216235,0.760154987610973,0.3663740257287979,0.42719400606889835,0.48620492028852935
8,0.009203501809914146,0.9641836125595284,0.9691531933377076,0.9020553451159475,0.8571594595642859,0.8571840085466704,0.7628238843653524,0.35691921845491975,0.42291408930275154,0.48151181661650166
9,0.009119862352588003,0.964252067698362,0.9691094347227358,0.900612323651796,0.8575129563512003,0.8567698160196263,0.7637613107758546,0.35870682091224176,0.42333527313370856,0.479863715133674
10,0.00910955957031899,0.9641081408595165,0.9689380399432082,0.900923533386406,0.8560831404163829,0.8558921241599468,0.7578030208986718,0.35250052371704615,0.4207800138313655,0.48157993887816863
11,0.009006981835550359,0.9642487064977008,0.9688779310446519,0.9007504925862571,0.85680876645354,0.8564654554210108,0.7593417168766846,0.3553069118927784,0.42242762234645587,0.4838295619439109
12,0.009010567829283255,0.9643811683194817,0.968927945919635,0.9014459671485356,0.8559987853126172,0.8553780298451152,0.757619185746852,0.3592598191391736,0.4256207944107719,0.4836269375038834
13,0.008947090861657936,0.9649779731697197,0.9696403335931729,0.8985235960525761,0.8572378990411065,0.8568262492711911,0.7605217782597722,0.360987768811642,0.42543809824901996,0.48204551102368154
14,0.009017849018076254,0.9644543265703812,0.9689775780198713,0.9009973883344021,0.855990458099716,0.856073389858215,0.7517561984091903,0.3552382300086399,0.4235813108126278,0.49037939086888244
15,0.008864356685549982,0.9638596169411389,0.9682836670713009,0.8986655080320662,0.8563695244584116,0.8559587104603749,0.7598545656564533,0.3657013127547914,0.4311913707571263,0.4825559665325195
16,0.008899215804112534,0.963852601633568,0.9680287012032727,0.8971408784713805,0.8575666223159374,0.8565616801593896,0.7630721773664497,0.3813392257246649,0.43690003149124595,0.48002219704882426
17,0.008845969215936719,0.9638847567282545,0.968154337009052,0.8996987400408801,0.8564773997737405,0.8561024697721183,0.7616666422951793,0.3678659020382173,0.4297998416887012,0.48045841173332465
18,0.008924084268660554,0.96398953870385,0.9682620232481539,0.9015068582923499,0.85631941512758,0.8561917428450919,0.758331536063449,0.36302689693831813,0.42938462580158093,0.48426622264136826
19,0.008891933413612987,0.9642242895280676,0.968542340908243,0.8994524800742967,0.8553672136932092,0.855326534794983,0.7511039015177815,0.3560267253101425,0.4260211122396608,0.48700328088530703
