best_epoch,cell,checkpoint_metric,dataset,n_params,seed,split,test_AUC-ROC,test_P@50,test_P@N2,test_PR-AUC,test_accuracy,test_macro-F1,val_AUC-ROC,val_P@50,val_P@N2,val_PR-AUC,val_accuracy,val_macro-F1,wall_time_sec
33,08,accuracy,ddibn,94801,0,S0,0.987933,0.99445,0.947187,0.989447,0.949392,0.948807,0.984467,0.987081,0.945331,0.986782,0.946927,0.946587,199.3
10,08,accuracy,ddibn,94801,0,S1,0.895199,0.969091,0.811421,0.895261,0.772537,0.728905,0.89745,0.967847,0.81503,0.89278,0.764158,0.71569,199.3
26,08,accuracy,ddibn,94801,0,S2,0.615045,0.524115,0.574426,0.629582,0.520589,0.102522,0.585222,0.516746,0.540678,0.618736,0.535391,0.152946,199.3
46,08,accuracy,ddibn,94801,42,S0,0.988767,0.994258,0.948831,0.990162,0.948893,0.948344,0.985485,0.988038,0.947514,0.987821,0.948816,0.94836,252.5
17,08,accuracy,ddibn,94801,42,S1,0.897573,0.975024,0.814011,0.899667,0.781078,0.742152,0.895295,0.97244,0.809536,0.892998,0.764685,0.717592,252.5
34,08,accuracy,ddibn,94801,42,S2,0.612047,0.526029,0.577356,0.631639,0.53898,0.158799,0.605839,0.523541,0.568504,0.62625,0.539737,0.176787,252.5
40,08,accuracy,ddibn,94801,124,S0,0.988504,0.994737,0.948661,0.989928,0.949055,0.948876,0.985639,0.988038,0.948221,0.987926,0.948771,0.948787,227.1
5,08,accuracy,ddibn,94801,124,S1,0.893911,0.97378,0.808568,0.89499,0.77747,0.737389,0.895114,0.954258,0.817155,0.889639,0.766866,0.722688,227.1
32,08,accuracy,ddibn,94801,124,S2,0.591607,0.519139,0.548685,0.625308,0.536657,0.163374,0.598023,0.52201,0.558356,0.621846,0.544487,0.202602,227.1
