epoch,train_loss,val_AUC-ROC_S0,val_PR-AUC_S0,val_acc_S0,val_AUC-ROC_S1,val_PR-AUC_S1,val_acc_S1,val_AUC-ROC_S2,val_PR-AUC_S2,val_acc_S2
1,0.02931171816383158,0.5332459155368457,0.5427850984084128,0.5082578910556317,0.5082952711841886,0.5138712026703471,0.5024210245075668,0.47119384497187733,0.5154243378828622,0.491099392265841
2,0.02917372104862044,0.618615629568555,0.6282122815547894,0.5772665265166896,0.5318499708631821,0.54524091258648,0.5211107325684712,0.4017368893974217,0.46934849174519755,0.44230826347222146
3,0.027772388841596343,0.6821780043176547,0.6881546191379285,0.6252185314234456,0.6063212659471573,0.6094593962446629,0.5740073479753757,0.4327603838855758,0.4804222994811459,0.4539113409714359
4,0.025614528255837578,0.7414968620938573,0.7394685178527601,0.6760741642913786,0.6569805405270188,0.6532232160097077,0.6070181861050195,0.466182550644265,0.5017396693442787,0.4747365067281462
5,0.023267352052273288,0.792476745513993,0.7919174572243496,0.70937739326631,0.6849889153303215,0.6764346021205837,0.634446692040116,0.464200451373803,0.5020181688966378,0.4915412565453413
6,0.02149347353336071,0.8344532467685309,0.833536238229837,0.750851326009811,0.7137357723983284,0.703092039575765,0.665360825298804,0.48269919440790304,0.5146355181473252,0.4919291435546088
7,0.01937701547848842,0.8631614135236975,0.8648928085476167,0.7654320174550616,0.7236586498083896,0.7169876547086045,0.6494462717867149,0.4719873975455117,0.5132773794772961,0.47078281851632525
8,0.017793138008264285,0.8896615249692589,0.8903864284121443,0.8114009494864238,0.7453057741617766,0.7384412661670344,0.6676704766397247,0.47918015284789234,0.5199744022485355,0.46830622040390374
9,0.016349136724226897,0.9042700241543579,0.9072009562515527,0.822849052006247,0.7512237527477829,0.7481540765688237,0.6852701625928805,0.48411354791000405,0.5240374662766353,0.492118247336335
10,0.014923931212134419,0.9171693298096574,0.9199342571544383,0.845246418661998,0.7637323122423374,0.7595777465914938,0.6929323397505286,0.48497476902977366,0.524250663244488,0.4844222752709706
11,0.01422168422610529,0.9284401939405121,0.9330694508864724,0.8441399957925546,0.766450157247259,0.7632430819159916,0.7006479560473426,0.47637527178835737,0.517227592870059,0.486081201066808
12,0.013437040262825547,0.935474111944537,0.9407254269000792,0.8642330228001948,0.7703207765898376,0.7681158276159749,0.6957665820843953,0.47598137389704753,0.5165987831882888,0.48424787163182886
13,0.012750318886021213,0.9439533840947067,0.9468527080123176,0.868786193621342,0.7835331045169485,0.7834838313517629,0.6997754238801176,0.49588268196023105,0.5306326200871858,0.4935625894202314
14,0.012158942187295085,0.9448228173842559,0.950023019270363,0.8643840496389897,0.7858413444364613,0.7849294077990033,0.7130895090966363,0.4664579935725137,0.5137369274784085,0.47663576623437737
15,0.011715661238638623,0.9521355805215144,0.9563186133799834,0.8779373644024104,0.7973988586237152,0.7971662328605345,0.7225019857868444,0.4851132047798822,0.5244388284953904,0.4863448512041524
16,0.011119056568150558,0.9560341272323426,0.9601014320650385,0.8800012605112969,0.8085008325761712,0.806743666286411,0.7350181211768935,0.5046028769461027,0.5379642681075791,0.49616036057452495
