type_0,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9,type_10,type_11,type_12,type_13,type_14,type_15,type_16,type_17,type_18,type_19,type_20,type_21,type_22,type_23,type_24,type_25,type_26,type_27,type_28,type_29,type_30,type_31,type_32,type_33,type_34,type_35,type_36,type_37,type_38,type_39,type_40,type_41,type_42,type_43,type_44,type_45,type_46,type_47,type_48,type_49,type_50,type_51,type_52,type_53,type_54,type_55,type_56,type_57,type_58,type_59,type_60,type_61,type_62,type_63,type_64,type_65,type_66,type_67,type_68,type_69,type_70,type_71,type_72,type_73,type_74,type_75,type_76,type_77,type_78,type_79,type_80,type_81,type_82,type_83,type_84,type_85,type_86,type_87,type_88,type_89,type_90,type_91,type_92,type_93,type_94,type_95,type_96,type_97,type_98,type_99,type_100,type_101,type_102,type_103,type_104,type_105,type_106,type_107,type_108,type_109,type_110,type_111,type_112,type_113,type_114,type_115,type_116,type_117,type_118,type_119,type_120,type_121,type_122,type_123,type_124,type_125,type_126,type_127,type_128,type_129,type_130,type_131,type_132,type_133,type_134,type_135,type_136,type_137,type_138,type_139,type_140,type_141,type_142,type_143,type_144,type_145,type_146,type_147,type_148,type_149,type_150,type_151,type_152,type_153,type_154,type_155,type_156,type_157,type_158,type_159,type_160,type_161,type_162,type_163,type_164,type_165,type_166,type_167,type_168,type_169,type_170,type_171,type_172,type_173,type_174,type_175,type_176,type_177,type_178,type_179,type_180,type_181,type_182,type_183,type_184,type_185,type_186,type_187,type_188,type_189,type_190,type_191,type_192,type_193,type_194,type_195,type_196,type_197,type_198,type_199,type_200,type_201,type_202,type_203,type_204,type_205,type_206,type_207,type_208
0.899723,0.849451,0.851592,0.904334,0.828607,0.828585,0.870419,0.852234,0.884715,0.87115,0.895752,0.838802,0.881027,0.878717,0.901426,0.899342,0.896928,0.900952,0.876808,0.875609,0.891228,0.918296,0.907015,0.862214,0.889873,0.898324,0.873317,0.910641,0.824599,0.910164,0.86146,0.8938,0.910196,0.909288,0.893364,0.901573,0.865273,0.909488,0.836918,0.916529,0.904397,0.908871,0.859008,0.881445,0.892384,0.881197,0.87672,0.924314,0.910465,0.901997,0.847908,0.875025,0.863419,0.919922,0.877445,0.892488,0.917576,0.908359,0.866451,0.911229,0.910749,0.900956,0.894502,0.892856,0.862687,0.864883,0.913767,0.90756,0.909643,0.879397,0.875283,0.903136,0.891994,0.92323,0.923941,0.901509,0.881155,0.888945,0.897402,0.905378,0.868924,0.885049,0.886454,0.91593,0.927288,0.859031,0.908208,0.856321,0.907809,0.886961,0.89751,0.895077,0.897692,0.797051,0.894388,0.888197,0.917819,0.850035,0.936495,0.84108,0.856984,0.939565,0.930004,0.892655,0.900413,0.923542,0.919543,0.879954,0.908048,0.902485,0.869927,0.878628,0.904019,0.848828,0.901664,0.886007,0.893796,0.902625,0.906862,0.895128,0.905084,0.944459,0.887935,0.89613,0.902757,0.889873,0.899435,0.950708,0.911001,0.906505,0.905637,0.909353,0.897666,0.904383,0.795551,0.915344,0.903784,0.894321,0.893497,0.880867,0.901359,0.904651,0.861222,0.918501,0.924211,0.911401,0.928712,0.8738,0.907589,0.875815,0.841786,0.886586,0.882711,0.882029,0.862008,0.90474,0.891804,0.871769,0.868493,0.911135,0.873616,0.922132,0.88483,0.882413,0.889078,0.902025,0.90382,0.930218,0.919557,0.898751,0.920955,0.910941,0.904353,0.926929,0.90932,0.928827,0.876701,0.886196,0.899075,0.883402,0.916911,0.883248,0.836779,0.917781,0.886834,0.901491,0.898813,0.908928,0.91142,0.929942,0.89952,0.894623,0.898283,0.82108,0.928457,0.870299,0.897043,0.922249,0.90582,0.867457,0.93329,0.859966,0.86448,0.897236,0.919112,0.884444,0.89149,0.883532,0.923598
0.889845,0.835647,0.854377,0.901634,0.823154,0.815426,0.867059,0.861519,0.874713,0.869636,0.889654,0.841609,0.88385,0.886792,0.896221,0.895227,0.895211,0.896135,0.865694,0.871575,0.888144,0.910815,0.897919,0.867761,0.893874,0.892999,0.876973,0.907303,0.835073,0.912226,0.856348,0.885608,0.905762,0.911258,0.890227,0.905575,0.86834,0.910541,0.841817,0.89575,0.907353,0.89709,0.840245,0.869403,0.874311,0.878531,0.880941,0.924762,0.912401,0.898112,0.853892,0.865344,0.875907,0.921417,0.866511,0.896094,0.920988,0.902474,0.83789,0.916813,0.902059,0.903281,0.885175,0.890124,0.871685,0.852985,0.909768,0.906436,0.904629,0.873113,0.880681,0.891562,0.894072,0.932592,0.912962,0.896398,0.879505,0.890076,0.892332,0.903016,0.882893,0.895808,0.893968,0.913582,0.935075,0.850935,0.904784,0.8395,0.903765,0.888774,0.892425,0.895485,0.900477,0.782,0.899923,0.89721,0.913944,0.863658,0.942209,0.844936,0.86243,0.940102,0.927451,0.894465,0.894825,0.91755,0.913742,0.884888,0.908296,0.907784,0.881417,0.879242,0.899291,0.850653,0.890976,0.885204,0.881864,0.910405,0.907884,0.906652,0.909277,0.946929,0.886764,0.890588,0.895118,0.865121,0.893932,0.953941,0.912089,0.895826,0.904073,0.908004,0.905624,0.907144,0.806669,0.909116,0.91727,0.87144,0.879469,0.859043,0.907064,0.90549,0.869376,0.918219,0.92595,0.911246,0.933577,0.871746,0.895894,0.87978,0.851881,0.871607,0.871802,0.88821,0.872074,0.903384,0.909232,0.879841,0.87176,0.906161,0.873751,0.921,0.883467,0.884295,0.890969,0.916964,0.871632,0.920617,0.917836,0.890766,0.923246,0.901294,0.912731,0.91894,0.908776,0.934952,0.876527,0.886914,0.903581,0.900491,0.911892,0.884937,0.841055,0.910915,0.882265,0.892285,0.888557,0.911012,0.907803,0.938208,0.914499,0.908518,0.908827,0.822349,0.940155,0.855194,0.907883,0.923547,0.903846,0.874995,0.934887,0.867491,0.864153,0.898596,0.922273,0.898496,0.876554,0.884743,0.933081
0.807818,0.759414,0.755132,0.814815,0.748988,0.746246,0.776119,0.760274,0.789902,0.788809,0.804598,0.756289,0.806569,0.787594,0.814079,0.811538,0.808,0.81,0.786942,0.772242,0.8125,0.831019,0.804054,0.757246,0.79845,0.809278,0.782895,0.823432,0.731801,0.820312,0.779687,0.798148,0.824528,0.828413,0.801887,0.816832,0.77957,0.829167,0.760593,0.832734,0.833333,0.815175,0.771062,0.786344,0.824324,0.785978,0.778,0.820248,0.820248,0.809013,0.778539,0.788217,0.790254,0.829861,0.777567,0.809322,0.834135,0.826493,0.787383,0.826577,0.814978,0.807895,0.808962,0.787736,0.780952,0.786017,0.818841,0.821121,0.824427,0.787425,0.774272,0.822275,0.790909,0.847926,0.832609,0.804721,0.787234,0.796296,0.812766,0.8,0.780083,0.793103,0.797414,0.823276,0.8375,0.770619,0.820755,0.764574,0.820093,0.813609,0.816832,0.810945,0.794271,0.714286,0.785714,0.791667,0.826772,0.761765,0.853488,0.759615,0.767281,0.861386,0.855505,0.804245,0.800518,0.827014,0.821053,0.784483,0.814136,0.813853,0.787129,0.787634,0.827273,0.767544,0.822816,0.79798,0.80829,0.800505,0.823034,0.803977,0.827027,0.844262,0.830645,0.800633,0.815508,0.82659,0.807692,0.857143,0.830645,0.840426,0.818421,0.822751,0.80819,0.816216,0.713068,0.820106,0.825843,0.816583,0.796296,0.796429,0.836364,0.820122,0.809392,0.834254,0.85443,0.837423,0.839474,0.795699,0.804233,0.807692,0.763699,0.824405,0.768966,0.780952,0.781579,0.805882,0.825714,0.792683,0.780142,0.833333,0.763699,0.843931,0.801325,0.789894,0.797561,0.836601,0.82,0.873134,0.823529,0.8,0.821256,0.813665,0.795567,0.858333,0.816038,0.844262,0.795833,0.803797,0.824405,0.790123,0.828947,0.803191,0.758152,0.846429,0.794643,0.818792,0.808824,0.816129,0.816667,0.847403,0.810976,0.803704,0.849057,0.738636,0.859589,0.775974,0.814815,0.849711,0.82197,0.790419,0.849315,0.777174,0.778146,0.823741,0.859477,0.821212,0.78169,0.825949,0.837838
0.802676,0.752688,0.743472,0.798206,0.73617,0.735524,0.76378,0.746988,0.781726,0.779661,0.795181,0.736842,0.801498,0.774451,0.80381,0.792373,0.790393,0.804124,0.772894,0.75,0.811429,0.825776,0.792115,0.74812,0.787755,0.797075,0.773455,0.811287,0.709544,0.805907,0.769231,0.781563,0.822857,0.820116,0.792079,0.804921,0.768362,0.829876,0.756989,0.823529,0.82314,0.806517,0.755382,0.773893,0.819085,0.773437,0.766316,0.812095,0.813704,0.796339,0.76399,0.771084,0.777528,0.821818,0.769231,0.798206,0.823529,0.820116,0.786885,0.816229,0.805556,0.807388,0.801956,0.772727,0.766497,0.773034,0.80315,0.812641,0.812245,0.774603,0.77037,0.820144,0.778846,0.842105,0.822171,0.790805,0.775281,0.792453,0.80786,0.783333,0.761261,0.778947,0.784404,0.81106,0.829396,0.762667,0.811881,0.745763,0.813559,0.803738,0.816832,0.8,0.783562,0.703704,0.776119,0.781421,0.8159,0.753799,0.845966,0.74359,0.75895,0.86,0.852459,0.80285,0.794667,0.817955,0.80791,0.780059,0.805479,0.800926,0.767568,0.781163,0.825688,0.75576,0.816121,0.789474,0.796703,0.783562,0.815249,0.792793,0.816092,0.835735,0.822535,0.782007,0.803419,0.821429,0.791086,0.847222,0.817391,0.840426,0.804533,0.811268,0.802661,0.80117,0.693009,0.806818,0.821839,0.81137,0.78744,0.781609,0.828025,0.805281,0.79403,0.828571,0.851613,0.827362,0.826211,0.786517,0.79558,0.801136,0.757895,0.816199,0.74717,0.771144,0.760807,0.79375,0.81571,0.793522,0.78169,0.827795,0.750903,0.832298,0.788732,0.777465,0.784416,0.828767,0.807339,0.866142,0.815642,0.796053,0.811224,0.808917,0.77748,0.852174,0.805,0.841226,0.787879,0.796053,0.815047,0.7875,0.820937,0.797814,0.740525,0.841328,0.785047,0.807143,0.791444,0.814332,0.804734,0.840678,0.801282,0.785425,0.84,0.727273,0.853047,0.766102,0.8,0.847953,0.818533,0.775641,0.841727,0.764368,0.761566,0.812261,0.851211,0.809061,0.765152,0.817276,0.823529
0.98,0.94,1.0,0.96,0.88,0.9,0.96,0.96,0.94,0.98,0.96,0.96,0.96,0.98,0.96,0.96,0.96,0.96,0.98,0.96,0.98,0.98,0.96,0.98,0.98,0.96,0.98,0.96,0.96,1.0,0.94,0.96,0.98,0.98,0.98,0.98,0.94,0.98,0.94,0.96,0.96,0.94,0.92,0.94,0.9,0.96,0.96,1.0,0.96,0.96,0.96,0.92,0.98,1.0,0.96,0.96,0.98,0.94,0.88,0.98,0.96,0.96,0.96,0.96,0.98,0.94,0.94,0.98,0.96,0.94,0.98,0.92,0.96,1.0,0.96,0.94,0.98,0.94,0.96,0.96,1.0,1.0,0.96,0.98,1.0,0.94,0.96,0.92,0.94,0.96,0.94,0.96,1.0,0.88,0.96,0.98,0.96,0.94,1.0,0.92,0.96,1.0,0.98,0.96,0.96,0.96,0.96,0.96,0.98,0.98,0.98,0.98,0.96,0.92,0.94,0.96,0.92,0.98,1.0,0.98,0.98,1.0,0.94,0.94,0.96,0.9,0.96,1.0,0.96,0.92,0.96,0.96,0.98,1.0,0.9,0.96,1.0,0.92,0.92,0.9,0.98,0.98,0.94,0.98,0.96,0.94,1.0,0.92,0.96,0.96,0.94,0.92,0.94,0.98,0.96,0.96,0.98,0.92,0.96,0.92,0.92,0.96,0.92,0.96,0.96,0.98,0.92,0.96,0.98,0.96,0.98,0.94,1.0,0.96,0.98,1.0,0.88,0.94,0.96,0.96,0.98,0.96,0.92,0.96,0.94,0.92,0.94,0.98,0.96,0.98,1.0,1.0,0.96,0.88,1.0,0.92,1.0,0.94,0.94,0.96,1.0,0.96,0.96,0.96,0.96,0.98,0.94,0.94,1.0
0.80456,0.757322,0.756598,0.81893,0.757085,0.747748,0.764925,0.762557,0.781759,0.783394,0.796935,0.751572,0.79562,0.778196,0.801444,0.823077,0.812,0.808,0.786942,0.797153,0.810606,0.824074,0.817568,0.771739,0.794574,0.828179,0.789474,0.821782,0.720307,0.828125,0.771875,0.788889,0.826415,0.819188,0.784906,0.808581,0.795699,0.829167,0.754237,0.834532,0.82243,0.824903,0.78022,0.797357,0.818533,0.782288,0.78,0.809917,0.822314,0.806867,0.771689,0.792994,0.788136,0.840278,0.779468,0.813559,0.8125,0.820895,0.78972,0.81982,0.806167,0.805263,0.811321,0.801887,0.77619,0.792373,0.826087,0.823276,0.820611,0.778443,0.781553,0.819905,0.786364,0.83871,0.843478,0.815451,0.79078,0.78836,0.817021,0.810256,0.759336,0.793103,0.810345,0.831897,0.83,0.773196,0.820755,0.7713,0.813084,0.804734,0.816832,0.80597,0.78125,0.72449,0.764286,0.796875,0.822835,0.758824,0.855814,0.745192,0.760369,0.866337,0.853211,0.79717,0.797927,0.824645,0.810526,0.770115,0.811518,0.818182,0.792079,0.784946,0.827273,0.77193,0.830097,0.79798,0.823834,0.80303,0.820225,0.795455,0.837838,0.84153,0.817204,0.803797,0.818182,0.820809,0.810256,0.87013,0.833333,0.840426,0.831579,0.825397,0.801724,0.827027,0.721591,0.814815,0.825843,0.824121,0.800926,0.807143,0.836364,0.841463,0.79558,0.823204,0.841772,0.815951,0.842105,0.795699,0.809524,0.791209,0.773973,0.809524,0.793103,0.77619,0.778947,0.823529,0.811429,0.796748,0.780142,0.842105,0.787671,0.83815,0.801324,0.781915,0.785366,0.823529,0.828571,0.865672,0.834225,0.793548,0.826087,0.819876,0.807882,0.855556,0.806604,0.84153,0.791667,0.791139,0.803571,0.802469,0.826316,0.803191,0.76087,0.85,0.809524,0.818792,0.79902,0.825806,0.827778,0.850649,0.804878,0.8,0.830189,0.727273,0.842466,0.772727,0.783951,0.83815,0.818182,0.784431,0.835616,0.777174,0.768212,0.834532,0.836601,0.793939,0.795775,0.810127,0.831081
