best_epoch,cell,checkpoint_metric,dataset,n_params,seed,split,test_AUC-ROC,test_P@50,test_P@N2,test_PR-AUC,test_accuracy,test_macro-F1,val_AUC-ROC,val_P@50,val_P@N2,val_PR-AUC,val_accuracy,val_macro-F1,wall_time_sec
29,08,accuracy,ddibn,98897,0,S0,0.985194,0.991962,0.94392,0.986995,0.945387,0.944405,0.982596,0.986986,0.94013,0.985415,0.942149,0.941287,161.0
1,08,accuracy,ddibn,98897,0,S1,0.884709,0.933206,0.808715,0.873029,0.770543,0.735222,0.886335,0.953589,0.80953,0.878305,0.772621,0.73929,161.0
1,08,accuracy,ddibn,98897,0,S2,0.649974,0.525359,0.591783,0.678226,0.5,0.0,0.7296,0.532153,0.660496,0.752795,0.5,0.0,161.0
35,08,accuracy,ddibn,98897,1,S0,0.985473,0.993014,0.942654,0.987396,0.945963,0.944884,0.982898,0.986699,0.94058,0.985735,0.941708,0.940912,192.4
1,08,accuracy,ddibn,98897,1,S1,0.883415,0.933014,0.806636,0.871291,0.761954,0.720902,0.88273,0.954737,0.803568,0.875642,0.758313,0.716835,192.4
1,08,accuracy,ddibn,98897,1,S2,0.587347,0.515885,0.548761,0.611923,0.499601,0.001435,0.635377,0.515694,0.592136,0.672563,0.50015,0.002944,192.4
21,08,accuracy,ddibn,98897,2,S0,0.984239,0.991388,0.942698,0.986233,0.945804,0.945146,0.982474,0.987177,0.939936,0.985401,0.940908,0.940498,131.6
1,08,accuracy,ddibn,98897,2,S1,0.882783,0.924019,0.804854,0.868329,0.767325,0.729081,0.882706,0.94622,0.80336,0.872642,0.764911,0.727848,131.6
1,08,accuracy,ddibn,98897,2,S2,0.620028,0.515502,0.580854,0.661261,0.5,0.0,0.671793,0.518278,0.609336,0.720531,0.5,0.0,131.6
