type_0,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9,type_10,type_11,type_12,type_13,type_14,type_15,type_16,type_17,type_18,type_19,type_20,type_21,type_22,type_23,type_24,type_25,type_26,type_27,type_28,type_29,type_30,type_31,type_32,type_33,type_34,type_35,type_36,type_37,type_38,type_39,type_40,type_41,type_42,type_43,type_44,type_45,type_46,type_47,type_48,type_49,type_50,type_51,type_52,type_53,type_54,type_55,type_56,type_57,type_58,type_59,type_60,type_61,type_62,type_63,type_64,type_65,type_66,type_67,type_68,type_69,type_70,type_71,type_72,type_73,type_74,type_75,type_76,type_77,type_78,type_79,type_80,type_81,type_82,type_83,type_84,type_85,type_86,type_87,type_88,type_89,type_90,type_91,type_92,type_93,type_94,type_95,type_96,type_97,type_98,type_99,type_100,type_101,type_102,type_103,type_104,type_105,type_106,type_107,type_108,type_109,type_110,type_111,type_112,type_113,type_114,type_115,type_116,type_117,type_118,type_119,type_120,type_121,type_122,type_123,type_124,type_125,type_126,type_127,type_128,type_129,type_130,type_131,type_132,type_133,type_134,type_135,type_136,type_137,type_138,type_139,type_140,type_141,type_142,type_143,type_144,type_145,type_146,type_147,type_148,type_149,type_150,type_151,type_152,type_153,type_154,type_155,type_156,type_157,type_158,type_159,type_160,type_161,type_162,type_163,type_164,type_165,type_166,type_167,type_168,type_169,type_170,type_171,type_172,type_173,type_174,type_175,type_176,type_177,type_178,type_179,type_180,type_181,type_182,type_183,type_184,type_185,type_186,type_187,type_188,type_189,type_190,type_191,type_192,type_193,type_194,type_195,type_196,type_197,type_198,type_199,type_200,type_201,type_202,type_203,type_204,type_205,type_206,type_207,type_208
0.827393,0.811698,0.814449,0.855188,0.804865,0.802018,0.819099,0.797314,0.840179,0.82257,0.828746,0.780003,0.80922,0.783552,0.839318,0.829408,0.811392,0.845536,0.808115,0.795418,0.847825,0.833741,0.859386,0.805267,0.818881,0.828964,0.829024,0.858685,0.800575,0.846298,0.834609,0.819684,0.83278,0.812884,0.82633,0.864142,0.785929,0.852222,0.79679,0.841507,0.833037,0.823692,0.769539,0.810437,0.835617,0.839654,0.833088,0.888344,0.826737,0.821953,0.781718,0.826443,0.810974,0.85735,0.816247,0.833471,0.839774,0.836656,0.807538,0.842626,0.843331,0.853352,0.818285,0.82654,0.818413,0.845375,0.839436,0.867698,0.831143,0.83524,0.812848,0.884347,0.844029,0.873856,0.869395,0.834902,0.83366,0.817978,0.828176,0.850572,0.831046,0.854328,0.810605,0.846816,0.849375,0.801201,0.851482,0.761346,0.888942,0.833199,0.854156,0.822084,0.808946,0.793862,0.831837,0.811035,0.859756,0.808131,0.871758,0.801197,0.836374,0.869915,0.848771,0.865878,0.800478,0.848723,0.823269,0.824713,0.864176,0.79545,0.819993,0.834056,0.837252,0.852378,0.843317,0.799383,0.813955,0.841394,0.863748,0.868931,0.843272,0.885067,0.846919,0.848061,0.822414,0.853754,0.832584,0.879533,0.842988,0.826873,0.844072,0.877859,0.856309,0.831351,0.786092,0.812575,0.854501,0.837428,0.817601,0.824388,0.854766,0.839604,0.799731,0.851195,0.876542,0.846024,0.862576,0.829894,0.856583,0.827195,0.7766,0.830463,0.815696,0.818299,0.826427,0.831349,0.842645,0.815916,0.83869,0.842823,0.806671,0.869357,0.869699,0.832136,0.822772,0.851425,0.873306,0.871686,0.827304,0.806327,0.867978,0.837545,0.861123,0.852562,0.855776,0.888441,0.766597,0.835804,0.845734,0.779912,0.845789,0.842859,0.829129,0.881276,0.791383,0.856853,0.807814,0.860687,0.840062,0.900278,0.870204,0.798793,0.867054,0.799816,0.881263,0.839518,0.829904,0.845701,0.846361,0.827208,0.852787,0.851725,0.812333,0.774856,0.843223,0.794086,0.819431,0.866448,0.831492
0.805311,0.791212,0.811678,0.84689,0.795637,0.762206,0.812948,0.803121,0.822714,0.815338,0.818584,0.752114,0.800981,0.786358,0.829036,0.815918,0.810315,0.827145,0.802504,0.785868,0.840692,0.796584,0.850859,0.791148,0.804296,0.799977,0.823198,0.836892,0.815207,0.841336,0.821411,0.821891,0.821016,0.816129,0.825579,0.847024,0.773895,0.829117,0.790885,0.822921,0.825945,0.820517,0.726345,0.784981,0.806526,0.821583,0.821656,0.870284,0.826229,0.806373,0.794319,0.802347,0.811386,0.849632,0.83495,0.816734,0.837186,0.816742,0.778809,0.835633,0.838342,0.843809,0.813124,0.801625,0.834209,0.827432,0.823891,0.861192,0.818111,0.818894,0.820827,0.872771,0.81969,0.861664,0.857534,0.802966,0.795124,0.792261,0.787322,0.852995,0.8197,0.849361,0.813687,0.852082,0.857688,0.784368,0.832961,0.747367,0.882163,0.848463,0.834582,0.831009,0.80157,0.769691,0.839083,0.828713,0.837205,0.833016,0.847471,0.786607,0.836087,0.843615,0.851965,0.848879,0.778106,0.846548,0.823571,0.820566,0.84282,0.789378,0.824755,0.838417,0.814029,0.841841,0.818659,0.75943,0.817754,0.86562,0.858488,0.854097,0.849238,0.896719,0.833985,0.846156,0.78555,0.816267,0.849464,0.873451,0.855636,0.815933,0.823418,0.863215,0.857379,0.818281,0.768555,0.808732,0.83756,0.789494,0.793328,0.801951,0.828948,0.822047,0.812405,0.851794,0.861611,0.82641,0.861038,0.816026,0.841902,0.83262,0.784522,0.796005,0.804209,0.80749,0.824458,0.851794,0.862757,0.803353,0.847378,0.844739,0.787377,0.85099,0.858511,0.826009,0.818596,0.862203,0.843386,0.861718,0.812101,0.793747,0.860677,0.836805,0.848789,0.84196,0.866916,0.89925,0.731379,0.823466,0.849149,0.816074,0.837294,0.858408,0.811875,0.890184,0.788589,0.857559,0.766082,0.835299,0.818933,0.894209,0.879453,0.802813,0.880404,0.778575,0.883965,0.837185,0.826213,0.83686,0.830028,0.809937,0.831114,0.838534,0.811804,0.756705,0.824498,0.766488,0.808609,0.856556,0.830056
0.757329,0.730126,0.737537,0.771605,0.746964,0.726727,0.718284,0.723744,0.742671,0.750903,0.731801,0.696541,0.733577,0.733083,0.750903,0.738462,0.744,0.78,0.718213,0.727758,0.782197,0.766204,0.766892,0.737319,0.738372,0.756014,0.765351,0.764026,0.724138,0.761719,0.764062,0.746296,0.75283,0.741697,0.762264,0.783828,0.696237,0.79375,0.735169,0.773381,0.753894,0.756809,0.70696,0.731278,0.735521,0.761993,0.768,0.807851,0.760331,0.740343,0.714612,0.740446,0.724576,0.769097,0.73384,0.741525,0.757212,0.759328,0.747664,0.761261,0.762115,0.786842,0.733491,0.733491,0.719048,0.766949,0.731884,0.780172,0.736641,0.748503,0.757282,0.822275,0.770455,0.778802,0.78913,0.759657,0.737589,0.751323,0.751064,0.771795,0.742739,0.770936,0.732759,0.762931,0.7875,0.734536,0.768868,0.692825,0.82243,0.763314,0.772277,0.741294,0.729167,0.719388,0.764286,0.729167,0.775591,0.735294,0.790698,0.730769,0.760369,0.767327,0.759174,0.801887,0.722798,0.774882,0.765789,0.747126,0.769634,0.722944,0.747525,0.744624,0.779545,0.778509,0.759709,0.729798,0.743523,0.770202,0.775281,0.789773,0.764865,0.797814,0.752688,0.768987,0.745989,0.800578,0.751282,0.785714,0.763441,0.744681,0.742105,0.783069,0.778017,0.751351,0.707386,0.724868,0.783708,0.751256,0.738426,0.75,0.760606,0.762195,0.745856,0.754144,0.778481,0.736196,0.773684,0.755376,0.777778,0.758242,0.705479,0.767857,0.744828,0.745238,0.771053,0.758824,0.785714,0.752033,0.755319,0.77193,0.746575,0.797688,0.774834,0.742021,0.74878,0.75817,0.791429,0.772388,0.740642,0.754839,0.777778,0.742236,0.763547,0.783333,0.771226,0.81694,0.733333,0.778481,0.779762,0.740741,0.773684,0.760638,0.758152,0.785714,0.71131,0.781879,0.720588,0.783871,0.755556,0.801948,0.771341,0.707407,0.808176,0.715909,0.811644,0.75974,0.771605,0.768786,0.765152,0.730539,0.763699,0.785326,0.758278,0.694245,0.75817,0.718182,0.742958,0.787975,0.739865
0.743546,0.700696,0.714514,0.752784,0.716553,0.704545,0.689938,0.687339,0.717857,0.732558,0.698276,0.650995,0.710317,0.702929,0.7251,0.705628,0.709091,0.764957,0.687023,0.695825,0.773176,0.756627,0.737643,0.712871,0.715789,0.725869,0.747045,0.731707,0.68,0.739316,0.74276,0.707889,0.727651,0.707113,0.743902,0.764811,0.660661,0.782418,0.70726,0.754864,0.731293,0.726477,0.672131,0.708134,0.704104,0.735113,0.744493,0.795604,0.738739,0.717949,0.686717,0.711504,0.691943,0.750469,0.695652,0.709524,0.732095,0.738337,0.732673,0.736318,0.741627,0.780488,0.713924,0.713924,0.687831,0.741784,0.687324,0.758294,0.707627,0.714286,0.734043,0.813896,0.757794,0.751295,0.773893,0.732057,0.706349,0.718563,0.728538,0.746439,0.719457,0.747967,0.70892,0.730392,0.764543,0.709859,0.752525,0.656642,0.813725,0.735099,0.760417,0.704545,0.695906,0.702703,0.738095,0.706215,0.75641,0.711538,0.772727,0.708333,0.738693,0.743169,0.728682,0.793103,0.689855,0.746667,0.737463,0.736527,0.748571,0.68932,0.722826,0.732394,0.765133,0.760095,0.741514,0.696884,0.704478,0.739255,0.756098,0.771605,0.740299,0.77439,0.727811,0.736462,0.718101,0.791541,0.717201,0.764286,0.738095,0.728814,0.711765,0.760234,0.756501,0.717791,0.670927,0.688623,0.768769,0.725762,0.715365,0.728682,0.740984,0.738255,0.7125,0.732733,0.751773,0.701389,0.742515,0.737752,0.765363,0.73494,0.671756,0.75,0.713178,0.722078,0.747826,0.733766,0.763407,0.742616,0.735632,0.75625,0.723881,0.78125,0.751825,0.717201,0.716253,0.725926,0.773994,0.740426,0.705167,0.734266,0.762887,0.722408,0.731844,0.759259,0.748052,0.805797,0.714286,0.768212,0.746575,0.708333,0.758427,0.745763,0.746439,0.765625,0.673401,0.756554,0.693548,0.77592,0.730061,0.785965,0.760383,0.66383,0.797342,0.696356,0.80427,0.744828,0.76129,0.745223,0.743802,0.693878,0.733591,0.764179,0.742049,0.653061,0.739437,0.66426,0.709163,0.77592,0.702703
0.92,0.86,0.98,0.92,0.9,0.84,0.92,0.94,0.92,0.94,0.94,0.86,0.92,0.94,0.92,0.9,0.92,0.9,0.9,0.88,0.9,0.84,0.94,0.86,0.88,0.86,0.9,0.9,0.96,0.96,0.92,0.96,0.88,0.9,0.92,0.94,0.88,0.9,0.92,0.9,0.96,0.94,0.82,0.9,0.9,0.88,0.88,0.96,0.9,0.88,0.9,0.92,0.92,0.96,0.98,0.88,0.94,0.92,0.8,0.9,0.96,0.88,0.94,0.88,0.98,0.92,0.9,0.96,0.86,0.9,0.9,0.94,0.9,0.96,0.92,0.84,0.88,0.84,0.82,0.96,0.9,0.94,0.92,0.94,0.96,0.86,0.9,0.84,0.96,0.96,0.94,0.96,0.88,0.86,0.92,0.96,0.92,0.94,0.9,0.88,0.88,0.92,0.98,0.94,0.82,0.9,0.88,0.86,0.96,0.88,0.94,0.96,0.88,0.92,0.9,0.82,0.92,0.98,0.98,0.94,0.92,1.0,0.94,0.96,0.8,0.86,0.94,0.94,0.94,0.92,0.92,0.92,0.94,0.86,0.86,0.92,0.92,0.86,0.86,0.86,0.9,0.82,0.92,0.96,0.94,0.88,0.94,0.9,0.9,0.92,0.9,0.88,0.88,0.9,0.94,0.96,0.98,0.9,0.92,0.92,0.8,0.92,0.94,0.88,0.88,0.98,0.9,0.92,0.88,0.86,0.96,0.96,0.92,0.94,0.98,0.98,0.76,0.9,0.9,0.86,0.9,0.96,0.9,0.98,0.88,0.94,0.78,0.92,0.92,0.92,0.98,0.88,0.94,0.86,0.92,0.94,0.94,0.92,0.88,0.94,0.84,0.9,0.88,0.82,0.9,0.82,0.88,0.94,0.86
0.76873,0.74477,0.744868,0.786008,0.744939,0.738739,0.742537,0.716895,0.7557,0.750903,0.750958,0.72327,0.744526,0.729323,0.772563,0.765385,0.748,0.776,0.725086,0.733096,0.784091,0.763889,0.783784,0.746377,0.767442,0.766323,0.758772,0.772277,0.716475,0.765625,0.75625,0.740741,0.781132,0.760148,0.750943,0.792079,0.747312,0.8,0.728814,0.798561,0.757009,0.758755,0.717949,0.735683,0.764479,0.760148,0.764,0.822314,0.756198,0.746781,0.712329,0.754777,0.741525,0.784722,0.756654,0.766949,0.759615,0.776119,0.757009,0.77027,0.770925,0.789474,0.740566,0.745283,0.747619,0.771186,0.758454,0.797414,0.759542,0.766467,0.762136,0.824645,0.786364,0.801843,0.8,0.776824,0.765957,0.751323,0.748936,0.758974,0.755187,0.788177,0.728448,0.75431,0.79,0.747423,0.778302,0.704036,0.827103,0.763314,0.787129,0.751244,0.739583,0.72449,0.764286,0.755208,0.799213,0.711765,0.804651,0.75,0.774194,0.806931,0.775229,0.792453,0.73057,0.763033,0.763158,0.758621,0.78534,0.722944,0.732673,0.752688,0.772727,0.785088,0.781553,0.762626,0.761658,0.772727,0.797753,0.789773,0.762162,0.819672,0.752688,0.778481,0.775401,0.815029,0.748718,0.818182,0.774194,0.765957,0.768421,0.798942,0.780172,0.767568,0.715909,0.756614,0.780899,0.768844,0.75463,0.764286,0.781818,0.762195,0.740331,0.779006,0.797468,0.785276,0.789474,0.763441,0.783069,0.752747,0.712329,0.77381,0.731034,0.733333,0.726316,0.741176,0.76,0.747967,0.765957,0.760234,0.760274,0.797688,0.788079,0.755319,0.75122,0.777778,0.794286,0.776119,0.754011,0.754839,0.78744,0.776398,0.783251,0.766667,0.768868,0.819672,0.741667,0.772152,0.791667,0.728395,0.768421,0.760638,0.76087,0.814286,0.738095,0.791946,0.730392,0.8,0.761111,0.811688,0.786585,0.733333,0.811321,0.719697,0.821918,0.75974,0.765432,0.791907,0.765152,0.730539,0.808219,0.782609,0.735099,0.719424,0.751634,0.721212,0.746479,0.778481,0.756757
