best_epoch,cell,checkpoint_metric,dataset,n_params,seed,split,test_AUC-ROC,test_P@50,test_P@N2,test_PR-AUC,test_accuracy,test_macro-F1,val_AUC-ROC,val_P@50,val_P@N2,val_PR-AUC,val_accuracy,val_macro-F1,wall_time_sec
98,08,accuracy,ddibn,70225,42,S0,0.984331,0.991962,0.942429,0.986945,0.94023,0.940074,0.983627,0.988325,0.943599,0.986824,0.944333,0.943784,500.3
1,08,accuracy,ddibn,70225,42,S1,0.818474,0.865742,0.751161,0.798224,0.507458,0.028778,0.816256,0.869091,0.745045,0.796805,0.507362,0.028393,500.3
1,08,accuracy,ddibn,70225,42,S2,0.516029,0.504402,0.531707,0.515376,0.5,0.0,0.527732,0.512727,0.526618,0.518565,0.5,0.0,500.3
111,08,accuracy,ddibn,70225,0,S0,0.984593,0.992153,0.942311,0.987104,0.942008,0.94171,0.983933,0.988612,0.943367,0.987092,0.94566,0.945059,524.4
1,08,accuracy,ddibn,70225,0,S1,0.82294,0.885742,0.752814,0.807846,0.508318,0.030579,0.821023,0.894545,0.743532,0.810021,0.507761,0.028872,524.4
1,08,accuracy,ddibn,70225,0,S2,0.538451,0.51177,0.534283,0.533492,0.5,0.0,0.545597,0.515981,0.5406,0.531731,0.5,0.0,524.4
104,08,accuracy,ddibn,70225,124,S0,0.98409,0.991962,0.941946,0.986739,0.940204,0.939734,0.983662,0.988421,0.943299,0.986898,0.944198,0.943448,487.4
1,08,accuracy,ddibn,70225,124,S1,0.820573,0.893589,0.750889,0.811801,0.55221,0.209759,0.815394,0.901914,0.740187,0.812892,0.551609,0.207041,487.4
1,08,accuracy,ddibn,70225,124,S2,0.551144,0.516268,0.533876,0.546681,0.498277,0.029397,0.556103,0.517225,0.532065,0.554822,0.500382,0.030321,487.4
