best_epoch,cell,checkpoint_metric,dataset,n_params,seed,split,test_AUC-ROC,test_P@50,test_P@N2,test_PR-AUC,test_accuracy,test_macro-F1,val_AUC-ROC,val_P@50,val_P@N2,val_PR-AUC,val_accuracy,val_macro-F1,wall_time_sec
53,13,accuracy,ddibn,158289,0,S0,0.983117,0.991866,0.938538,0.985235,0.939391,0.937882,0.981063,0.986029,0.934824,0.983942,0.936943,0.935777,228.1
32,13,accuracy,ddibn,158289,0,S1,0.843648,0.940574,0.759453,0.844683,0.757449,0.749138,0.837172,0.915311,0.753168,0.830691,0.756084,0.741009,228.1
51,13,accuracy,ddibn,158289,0,S2,0.529064,0.504689,0.516939,0.56081,0.529932,0.361251,0.562699,0.506699,0.529657,0.607647,0.5745,0.412692,228.1
67,13,accuracy,ddibn,158289,42,S0,0.984032,0.991196,0.93871,0.985884,0.940069,0.939163,0.982298,0.987368,0.939365,0.985368,0.942881,0.94229,305.4
78,13,accuracy,ddibn,158289,42,S1,0.851217,0.973301,0.768155,0.866313,0.771541,0.752354,0.83902,0.955885,0.753249,0.852271,0.759424,0.730815,305.4
78,13,accuracy,ddibn,158289,42,S2,0.570031,0.513206,0.547973,0.600683,0.556972,0.410037,0.610021,0.516555,0.578001,0.64139,0.566007,0.394117,305.4
59,13,accuracy,ddibn,158289,124,S0,0.984534,0.993397,0.94068,0.986751,0.94315,0.942338,0.982005,0.986794,0.936749,0.984851,0.938853,0.938308,234.6
25,13,accuracy,ddibn,158289,124,S1,0.84651,0.949378,0.759847,0.85053,0.753537,0.737612,0.83854,0.938182,0.748087,0.839886,0.750136,0.727657,234.6
24,13,accuracy,ddibn,158289,124,S2,0.532971,0.507368,0.514389,0.573553,0.517825,0.248906,0.537423,0.503445,0.514215,0.587147,0.549603,0.285678,234.6
