best_epoch,cell,checkpoint_metric,dataset,n_params,seed,split,test_AUC-ROC,test_P@50,test_P@N2,test_PR-AUC,test_accuracy,test_macro-F1,val_AUC-ROC,val_P@50,val_P@N2,val_PR-AUC,val_accuracy,val_macro-F1,wall_time_sec
28,08,accuracy,ddibn,125521,0,S0,0.987452,0.994641,0.946648,0.989121,0.948047,0.946924,0.984282,0.988038,0.944166,0.986987,0.946706,0.946031,194.6
1,08,accuracy,ddibn,125521,0,S1,0.873946,0.94488,0.799611,0.871765,0.793936,0.779013,0.880232,0.951196,0.802498,0.879925,0.796621,0.779485,194.6
11,08,accuracy,ddibn,125521,0,S2,0.411144,0.482871,0.433906,0.480114,0.499173,0.066731,0.440787,0.486699,0.461089,0.523869,0.525704,0.146197,194.6
85,08,accuracy,ddibn,125521,42,S0,0.991548,0.995885,0.954079,0.99268,0.953095,0.952737,0.988777,0.990526,0.954001,0.990815,0.954368,0.953686,437.3
2,08,accuracy,ddibn,125521,42,S1,0.879894,0.949187,0.809722,0.876361,0.796236,0.778925,0.888022,0.963349,0.811332,0.887772,0.795394,0.776329,437.3
84,08,accuracy,ddibn,125521,42,S2,0.393676,0.48,0.412612,0.487417,0.493307,0.185438,0.434984,0.484115,0.426962,0.530989,0.532706,0.246111,437.3
84,08,accuracy,ddibn,125521,124,S0,0.991933,0.996459,0.955883,0.993012,0.955443,0.955129,0.988918,0.990048,0.954632,0.990913,0.955259,0.954885,512.9
2,08,accuracy,ddibn,125521,124,S1,0.887658,0.957129,0.81799,0.883949,0.794965,0.772753,0.894827,0.959426,0.816927,0.89239,0.794523,0.771235,512.9
93,08,accuracy,ddibn,125521,124,S2,0.389676,0.479234,0.405937,0.48754,0.509309,0.184137,0.460352,0.490813,0.453368,0.536822,0.529781,0.235114,512.9
