type_0,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9,type_10,type_11,type_12,type_13,type_14,type_15,type_16,type_17,type_18,type_19,type_20,type_21,type_22,type_23,type_24,type_25,type_26,type_27,type_28,type_29,type_30,type_31,type_32,type_33,type_34,type_35,type_36,type_37,type_38,type_39,type_40,type_41,type_42,type_43,type_44,type_45,type_46,type_47,type_48,type_49,type_50,type_51,type_52,type_53,type_54,type_55,type_56,type_57,type_58,type_59,type_60,type_61,type_62,type_63,type_64,type_65,type_66,type_67,type_68,type_69,type_70,type_71,type_72,type_73,type_74,type_75,type_76,type_77,type_78,type_79,type_80,type_81,type_82,type_83,type_84,type_85,type_86,type_87,type_88,type_89,type_90,type_91,type_92,type_93,type_94,type_95,type_96,type_97,type_98,type_99,type_100,type_101,type_102,type_103,type_104,type_105,type_106,type_107,type_108,type_109,type_110,type_111,type_112,type_113,type_114,type_115,type_116,type_117,type_118,type_119,type_120,type_121,type_122,type_123,type_124,type_125,type_126,type_127,type_128,type_129,type_130,type_131,type_132,type_133,type_134,type_135,type_136,type_137,type_138,type_139,type_140,type_141,type_142,type_143,type_144,type_145,type_146,type_147,type_148,type_149,type_150,type_151,type_152,type_153,type_154,type_155,type_156,type_157,type_158,type_159,type_160,type_161,type_162,type_163,type_164,type_165,type_166,type_167,type_168,type_169,type_170,type_171,type_172,type_173,type_174,type_175,type_176,type_177,type_178,type_179,type_180,type_181,type_182,type_183,type_184,type_185,type_186,type_187,type_188,type_189,type_190,type_191,type_192,type_193,type_194,type_195,type_196,type_197,type_198,type_199,type_200,type_201,type_202,type_203,type_204,type_205,type_206,type_207,type_208
0.896243,0.866651,0.842003,0.886586,0.821731,0.848506,0.859935,0.827568,0.902407,0.858789,0.896992,0.864434,0.875353,0.870428,0.907818,0.859541,0.885536,0.884768,0.862874,0.885855,0.889707,0.885867,0.889598,0.851279,0.848522,0.895407,0.875154,0.90258,0.835763,0.898178,0.867764,0.880892,0.885967,0.880612,0.895066,0.892026,0.850098,0.890764,0.805659,0.896266,0.885851,0.887144,0.845483,0.845912,0.887837,0.874103,0.879856,0.92188,0.897053,0.904143,0.82517,0.875015,0.891339,0.88315,0.852391,0.890279,0.882974,0.87603,0.838523,0.903194,0.879971,0.876925,0.865655,0.888305,0.820476,0.888628,0.903802,0.898094,0.8997,0.883,0.869898,0.880124,0.900558,0.923698,0.899509,0.904161,0.890725,0.872708,0.882426,0.881131,0.839879,0.878352,0.893579,0.903909,0.897525,0.849931,0.898919,0.866899,0.89724,0.887329,0.898074,0.881364,0.885607,0.800161,0.875561,0.871039,0.916687,0.848097,0.903688,0.831153,0.858162,0.901921,0.892286,0.902568,0.883245,0.888929,0.908089,0.864744,0.924399,0.889901,0.878345,0.86562,0.888058,0.870402,0.889834,0.906872,0.891353,0.892026,0.899003,0.918195,0.875413,0.926364,0.87776,0.877423,0.893134,0.870828,0.914346,0.936035,0.919124,0.882356,0.8959,0.92293,0.894174,0.87141,0.78677,0.918227,0.882559,0.868993,0.903785,0.84102,0.888301,0.888496,0.881475,0.893654,0.893567,0.902593,0.904681,0.873107,0.868425,0.871453,0.826468,0.874681,0.899834,0.87356,0.882909,0.884325,0.875527,0.865622,0.871334,0.863958,0.863061,0.911457,0.900311,0.868691,0.878453,0.906617,0.905339,0.927824,0.914496,0.85078,0.904502,0.880252,0.885996,0.887623,0.915206,0.919645,0.857986,0.877223,0.891759,0.896357,0.908947,0.887053,0.860084,0.930612,0.909403,0.890726,0.90595,0.910593,0.900525,0.887291,0.89478,0.877421,0.886634,0.845328,0.920623,0.865576,0.873076,0.893348,0.875918,0.891821,0.928927,0.87819,0.887022,0.853527,0.906404,0.889624,0.869272,0.873217,0.935263
0.876967,0.843549,0.851217,0.87893,0.80963,0.839129,0.850238,0.840977,0.889178,0.851645,0.880743,0.857225,0.87024,0.880579,0.891759,0.851544,0.88639,0.878234,0.856383,0.869381,0.887213,0.875104,0.883916,0.859509,0.848424,0.871295,0.871253,0.888235,0.847162,0.89939,0.845276,0.878406,0.88879,0.862556,0.885411,0.886722,0.837778,0.890008,0.814967,0.881181,0.880597,0.874404,0.821749,0.849653,0.876944,0.858923,0.87111,0.915687,0.903075,0.898914,0.828114,0.862891,0.891104,0.880122,0.842333,0.89209,0.883069,0.867388,0.813583,0.906154,0.870876,0.868973,0.863165,0.870585,0.833416,0.872532,0.894412,0.891616,0.890397,0.858019,0.87639,0.860268,0.895465,0.924518,0.887444,0.88851,0.881586,0.86898,0.877733,0.878475,0.851025,0.885849,0.898034,0.9038,0.899034,0.847001,0.886783,0.851911,0.893286,0.888351,0.892676,0.868211,0.882815,0.777164,0.881426,0.87634,0.908601,0.847457,0.899,0.832307,0.868055,0.902698,0.887777,0.884315,0.881136,0.885296,0.912601,0.868041,0.914737,0.892235,0.884496,0.861007,0.881401,0.856753,0.880947,0.895009,0.886605,0.895465,0.901504,0.918903,0.876719,0.932387,0.87544,0.872224,0.883853,0.82323,0.901912,0.92449,0.918488,0.871752,0.895005,0.912322,0.884962,0.873183,0.779758,0.915025,0.895746,0.857816,0.893201,0.820077,0.887395,0.887695,0.86712,0.888839,0.90432,0.895935,0.898396,0.869656,0.855101,0.87403,0.836908,0.851725,0.886452,0.874923,0.886723,0.881568,0.883042,0.857326,0.867497,0.871628,0.87024,0.899386,0.88109,0.853896,0.881962,0.901928,0.876559,0.908871,0.914924,0.846088,0.905093,0.883625,0.904518,0.876447,0.910919,0.926568,0.848896,0.878629,0.884687,0.907507,0.908206,0.868233,0.838464,0.931429,0.898569,0.88982,0.897941,0.904773,0.887186,0.88604,0.907794,0.895906,0.894905,0.853425,0.926473,0.84412,0.871936,0.898497,0.881024,0.890721,0.92535,0.865368,0.858315,0.867942,0.908266,0.892943,0.863902,0.867368,0.939453
0.812704,0.784519,0.752199,0.781893,0.761134,0.767267,0.785448,0.748858,0.80456,0.765343,0.818008,0.786164,0.804745,0.795113,0.826715,0.765385,0.808,0.812,0.769759,0.807829,0.793561,0.784722,0.798986,0.769928,0.784884,0.805842,0.800439,0.80198,0.749042,0.800781,0.789062,0.790741,0.818868,0.782288,0.796226,0.80363,0.768817,0.808333,0.726695,0.811151,0.803738,0.809339,0.749084,0.777533,0.80888,0.800738,0.788,0.840909,0.797521,0.800429,0.746575,0.81051,0.822034,0.796875,0.764259,0.798729,0.783654,0.796642,0.773364,0.815315,0.786344,0.805263,0.783019,0.783019,0.738095,0.79661,0.804348,0.8125,0.803435,0.802395,0.81068,0.808057,0.802273,0.827189,0.836957,0.811159,0.785461,0.796296,0.819149,0.787179,0.753112,0.763547,0.810345,0.803879,0.8,0.760309,0.823113,0.804933,0.843458,0.825444,0.819307,0.783582,0.8125,0.729592,0.771429,0.791667,0.832677,0.767647,0.804651,0.757212,0.764977,0.814356,0.807339,0.813679,0.821244,0.800948,0.831579,0.781609,0.837696,0.794372,0.819307,0.784946,0.804545,0.780702,0.822816,0.815657,0.805699,0.790404,0.814607,0.840909,0.794595,0.827869,0.793011,0.759494,0.794118,0.803468,0.833333,0.844156,0.822581,0.808511,0.810526,0.820106,0.818966,0.810811,0.710227,0.833333,0.80618,0.796482,0.826389,0.767857,0.821212,0.79878,0.787293,0.792818,0.822785,0.822086,0.810526,0.790323,0.76455,0.793956,0.753425,0.800595,0.827586,0.783333,0.781579,0.791176,0.78,0.772358,0.801418,0.798246,0.804795,0.82948,0.834437,0.805851,0.790244,0.836601,0.822857,0.835821,0.81016,0.764516,0.81401,0.801242,0.807882,0.816667,0.830189,0.84153,0.770833,0.791139,0.824405,0.808642,0.813158,0.784574,0.793478,0.867857,0.815476,0.822148,0.818627,0.816129,0.822222,0.792208,0.820122,0.807407,0.808176,0.757576,0.835616,0.798701,0.790123,0.82948,0.780303,0.799401,0.84589,0.790761,0.811258,0.769784,0.813725,0.815152,0.785211,0.797468,0.831081
0.802065,0.767494,0.733858,0.757991,0.736607,0.745484,0.762887,0.730392,0.784946,0.746094,0.806517,0.772575,0.791423,0.780684,0.815385,0.738197,0.795745,0.802521,0.75,0.794677,0.774327,0.77037,0.785586,0.754352,0.765328,0.788785,0.786885,0.784173,0.728778,0.785714,0.775374,0.769857,0.816794,0.765873,0.775934,0.792321,0.745562,0.794643,0.711409,0.794521,0.787162,0.8,0.726547,0.760095,0.796715,0.785714,0.762332,0.832972,0.779279,0.784223,0.723192,0.793043,0.809955,0.787659,0.746939,0.782609,0.756757,0.782435,0.76399,0.800971,0.765133,0.79558,0.759162,0.760417,0.707447,0.780822,0.782842,0.795294,0.791919,0.784314,0.80102,0.796992,0.794326,0.811083,0.829157,0.799087,0.762279,0.783099,0.805492,0.75942,0.732584,0.736264,0.790476,0.783848,0.782609,0.736544,0.81203,0.796253,0.837772,0.810289,0.814249,0.768,0.801105,0.710383,0.75,0.776536,0.823285,0.742671,0.791045,0.736292,0.741117,0.80315,0.795122,0.8,0.810959,0.780105,0.821229,0.771084,0.82967,0.781609,0.807388,0.767442,0.79717,0.769585,0.812339,0.798898,0.7851,0.766197,0.804734,0.837209,0.786517,0.81194,0.776812,0.730496,0.770149,0.792683,0.820937,0.829787,0.811429,0.801105,0.798883,0.803468,0.809091,0.796512,0.670968,0.825485,0.791541,0.782842,0.822695,0.750958,0.812698,0.782895,0.770149,0.772036,0.809524,0.809211,0.798883,0.783333,0.746439,0.781341,0.727273,0.787302,0.817518,0.76962,0.760807,0.773163,0.76161,0.770492,0.792593,0.780952,0.795699,0.815047,0.829932,0.795518,0.772487,0.826389,0.807453,0.832061,0.793003,0.738351,0.8,0.794872,0.792553,0.80814,0.818182,0.828402,0.759825,0.773973,0.811502,0.794702,0.796562,0.774373,0.780347,0.863469,0.80625,0.807273,0.803191,0.811881,0.812865,0.768116,0.811502,0.790323,0.790378,0.737705,0.827338,0.794702,0.78481,0.822823,0.760331,0.781759,0.837545,0.765957,0.805461,0.75,0.80678,0.801303,0.760784,0.786667,0.814815
0.92,0.88,0.98,0.94,0.88,0.92,0.94,0.96,0.94,0.94,0.94,0.92,0.92,0.98,0.96,0.94,0.96,0.96,0.92,0.9,0.98,0.96,0.96,0.96,0.96,0.9,0.98,0.94,0.96,1.0,0.92,0.98,0.96,0.94,0.96,0.96,0.92,0.98,0.92,0.92,0.94,0.94,0.88,0.94,0.96,0.92,0.98,0.98,0.98,0.98,0.92,0.9,0.98,0.98,0.92,0.98,0.96,0.94,0.86,0.98,0.96,0.94,0.94,0.92,0.96,0.94,0.96,0.96,0.96,0.9,0.94,0.94,0.98,0.98,0.94,0.94,0.94,0.96,0.94,0.96,0.98,1.0,0.96,0.98,0.98,0.9,0.94,0.94,0.94,0.94,0.96,0.94,0.94,0.8,0.96,0.96,0.96,0.92,0.96,0.88,0.96,0.98,0.96,0.96,0.94,0.96,0.98,0.94,0.98,0.98,0.94,0.92,0.96,0.96,0.92,0.96,0.94,0.98,0.98,0.98,0.98,1.0,0.96,0.96,0.96,0.88,0.96,0.94,0.98,0.94,0.96,0.96,0.96,0.92,0.9,0.96,0.98,0.92,0.96,0.9,0.94,0.94,0.92,0.98,0.98,0.96,0.98,0.94,0.96,0.94,0.94,0.9,0.92,0.98,0.98,0.94,0.98,0.94,0.96,0.92,0.94,0.96,0.92,0.88,0.98,0.96,0.9,0.94,1.0,0.96,0.96,0.98,0.98,0.92,0.98,1.0,0.9,0.96,0.96,0.94,0.98,0.94,0.92,0.96,0.94,0.94,0.94,0.96,0.94,0.94,1.0,0.96,0.98,0.94,1.0,0.92,0.96,0.94,0.94,0.96,0.96,0.98,0.9,0.94,0.98,0.98,0.94,0.94,1.0
0.827362,0.786611,0.768328,0.8107,0.765182,0.768769,0.798507,0.757991,0.827362,0.787004,0.831418,0.789308,0.810219,0.796992,0.837545,0.796154,0.816,0.824,0.797251,0.80427,0.829545,0.800926,0.814189,0.778986,0.794574,0.824742,0.824561,0.834984,0.770115,0.8125,0.7875,0.803704,0.815094,0.804428,0.818868,0.815181,0.795699,0.816667,0.741525,0.830935,0.819315,0.828794,0.765568,0.770925,0.814672,0.804428,0.8,0.847107,0.822314,0.815451,0.757991,0.812102,0.822034,0.8125,0.775665,0.822034,0.807692,0.813433,0.78972,0.828829,0.797357,0.810526,0.801887,0.801887,0.738095,0.813559,0.830918,0.818965,0.816794,0.808383,0.800971,0.819905,0.809091,0.847926,0.847826,0.828326,0.826241,0.809524,0.825532,0.779487,0.763485,0.783251,0.806035,0.827586,0.825,0.778351,0.830189,0.793722,0.831776,0.83432,0.831683,0.79602,0.8125,0.755102,0.8,0.78125,0.846457,0.782353,0.813953,0.764423,0.764977,0.831683,0.811927,0.834906,0.80829,0.829384,0.842105,0.787356,0.848168,0.813853,0.811881,0.806452,0.804545,0.776316,0.805825,0.843434,0.834197,0.833333,0.820225,0.852273,0.805405,0.836066,0.790323,0.797468,0.834225,0.797688,0.841026,0.883117,0.83871,0.819149,0.815789,0.851852,0.818965,0.810811,0.715909,0.851852,0.820225,0.809045,0.824074,0.771429,0.836364,0.817073,0.79558,0.801105,0.822785,0.822086,0.842105,0.784946,0.777778,0.813187,0.739726,0.809524,0.827586,0.804762,0.810526,0.811765,0.805714,0.780488,0.801418,0.789474,0.80137,0.82659,0.821192,0.808511,0.8,0.856209,0.828571,0.850746,0.84492,0.780645,0.821256,0.801242,0.817734,0.805556,0.849057,0.846995,0.783333,0.810127,0.845238,0.82716,0.826316,0.797872,0.793478,0.857143,0.85119,0.812081,0.833333,0.812903,0.822222,0.805195,0.817073,0.814815,0.81761,0.765152,0.849315,0.805195,0.802469,0.820809,0.787879,0.808383,0.842466,0.798913,0.801324,0.76259,0.823529,0.812121,0.795775,0.803797,0.858108
