epoch,train_loss,val_AUC-ROC_S0,val_PR-AUC_S0,val_acc_S0,val_AUC-ROC_S1,val_PR-AUC_S1,val_acc_S1,val_AUC-ROC_S2,val_PR-AUC_S2,val_acc_S2
1,0.028374002720679966,0.9229314671712606,0.9257982372475179,0.8068152290160185,0.8863345816890733,0.8783053018943691,0.7726210698025283,0.7296000930378925,0.7527947596896037,0.5
2,0.015612245214382005,0.9524711501621517,0.9596541521408213,0.8795239659957037,0.8844078042799524,0.8819070914160223,0.6056933594443951,0.6700562860885854,0.7098892718640699,0.5
3,0.010208222853590644,0.9668322098585593,0.9724431792321194,0.8994022870945108,0.8910510881016993,0.8848197978495501,0.5161195981735681,0.631591343479287,0.6770492671781065,0.5
4,0.008555194963851282,0.9727080144826202,0.9774354407609044,0.9063464931645335,0.8895730768266374,0.8808130199123796,0.5045066603735161,0.6087545377687104,0.6600717013684981,0.5
5,0.007816453745979215,0.9754537733732859,0.9796797981504533,0.9110931245025837,0.887925205138609,0.8774353768012806,0.5022165327645237,0.5913072734416664,0.6408665784187652,0.5
6,0.007155623403377831,0.9772570316682784,0.9811756933407997,0.9144391459003129,0.8883118437577165,0.8779793293200819,0.5017796514698528,0.5760319893506929,0.6264513254512093,0.5
7,0.006726385689445681,0.9784385534419531,0.9821331917838311,0.9243884328649039,0.8874671176064522,0.8767973665884984,0.5001685372692315,0.5672429314318124,0.6206226172330971,0.5
8,0.006406017949038576,0.9797851830423624,0.9832544914416536,0.92527581494769,0.8839754467571184,0.8723386542369049,0.5001885437452537,0.5507630723953835,0.6056810619307953,0.5
9,0.006139339496111197,0.9801253935032724,0.9834662131543284,0.9320215105610188,0.8844708950961162,0.8733536471042169,0.5,0.5515637302162453,0.6050502765534114,0.5
10,0.006158932820037608,0.9806048358784609,0.9838511741084525,0.9295781095468069,0.8845766194231244,0.8740016636119255,0.500020109016003,0.5493223744209571,0.6021396182271829,0.5
11,0.005915204607581179,0.9811341124473678,0.9843367668381973,0.934804978239139,0.8864617666767276,0.8768422816120202,0.5,0.5467790428131216,0.5985475539433057,0.5
12,0.005813038755854171,0.9812521434751595,0.9844548381029156,0.9357770973471516,0.883905842335156,0.8737237373114771,0.5,0.5411931275022482,0.5918662404283209,0.5
13,0.005785971320414495,0.9813212640686578,0.9844684125130517,0.9359611985199259,0.883362954113249,0.8729618484903469,0.5,0.5464692504339432,0.5933185659499373,0.5
14,0.0056670756612513815,0.9813247795084462,0.9843849715738381,0.9364994401858645,0.8862450927013178,0.8771972101535291,0.5,0.5475073224787854,0.5953740995976435,0.5
15,0.0056591448674519216,0.9817003326943999,0.9847389985821652,0.9377118396175304,0.8847261910829148,0.8753963454489202,0.5,0.5456605902644536,0.5932406843312857,0.5
16,0.0055476922519324765,0.9820390673008423,0.9850328594222175,0.9366113813200937,0.8840403141741059,0.8746586490407647,0.5000110246290213,0.5450380869126654,0.5933455603844805,0.5
17,0.005490925424026265,0.9818666359645744,0.984871376477577,0.9332647247316671,0.8855598989734996,0.8767705086412432,0.5000220492580425,0.5498472662237228,0.5958452192191688,0.5
18,0.00545040845885993,0.9820370335991674,0.9849791690495057,0.9383014478119096,0.884969485972942,0.8763007853363779,0.5,0.5482631528035075,0.5932405902338928,0.5
19,0.0054523805287786786,0.9819304920922085,0.9849273004175573,0.9381186846246655,0.8863936849843151,0.8780478137769894,0.5,0.5472190490314329,0.5938109761615618,0.5
20,0.005435795258475287,0.9820117976848259,0.9849694846857333,0.9380303474036125,0.8863193806584962,0.8780771178690342,0.5000110246290213,0.5466654898301707,0.5919752180353441,0.5
21,0.005366285168190276,0.9818919192838611,0.984892365973297,0.9367557727648173,0.8858740141737544,0.8775517746234038,0.5,0.5436369405277078,0.5858390304340348,0.5
22,0.005375188797892582,0.9822991527886404,0.9852742690804766,0.9358217762764519,0.884910797251051,0.8768335709652851,0.5001895098060709,0.543220354304462,0.5856347150556831,0.5
23,0.005323922672804685,0.9824154939111992,0.985323560569246,0.9378382081840266,0.8854986993936416,0.8775631653005116,0.500039776142469,0.543978396438335,0.5889090773590469,0.5
24,0.005208443649368541,0.9824904265038062,0.9853983815989171,0.9381936228600318,0.8861463921202715,0.8787317901000923,0.5001353035618458,0.5452594576870391,0.5895987663739216,0.5
25,0.005180719693476755,0.9823699505550396,0.9852624160842437,0.9369191777911834,0.8827046773076075,0.8748009074897377,0.5002330529769736,0.5374734993571424,0.5800736008769278,0.5
26,0.00522814940233084,0.9824528293157372,0.9853689129207177,0.9378950840645456,0.8852316227814635,0.8776247089076333,0.5005033732429988,0.541966937510305,0.5821394515004943,0.5
27,0.005223836004358506,0.9826562513295909,0.9855777611285993,0.9377106053242039,0.8860077865425798,0.8786633960667143,0.5004857110944848,0.5453918223251408,0.5873465034283526,0.5
28,0.005278965920179842,0.9825773463777827,0.985433721102505,0.9399419746483477,0.8851096589638854,0.8777695558176021,0.5001795629457526,0.5381066918396483,0.5786954294234575,0.5
29,0.005163685521937066,0.982596299523498,0.9854150756822547,0.942149151087459,0.8847614912290899,0.8779306607434703,0.5000675304532917,0.5361455904424375,0.5780689852426529,0.5
30,0.0051198651818859,0.9827903029213991,0.9856235866638281,0.9417009804891017,0.8862336862126503,0.8796213358911146,0.5001628332639512,0.5389675620913722,0.5778682592411913,0.5
31,0.005102431052364409,0.9827065991959635,0.9855684970849324,0.9379075496323246,0.8850278354680255,0.877996354676977,0.5008934757574475,0.5376503485261167,0.5772837162841121,0.5
32,0.005090358698995964,0.9828336846993283,0.9856757434079861,0.939937716778118,0.8867894807291318,0.8798741485166635,0.5002303652034297,0.5404942052073312,0.5794062627917198,0.5
33,0.005174945493514139,0.9827185660003067,0.9855809943787649,0.9360711297141296,0.8859033509590265,0.8794164062581548,0.5011911669993752,0.5398792231480867,0.5796306023377028,0.5
34,0.005102184210573474,0.9827378951077568,0.9856006670528878,0.9362509872469843,0.8851686151044806,0.8786874170190392,0.5014157465244552,0.5359930554391708,0.5753342276517618,0.5
35,0.005003745493013412,0.9828174430186024,0.9856506516220869,0.9373067534978077,0.8835829267669048,0.8764188647498777,0.5004583646835202,0.5338985924035868,0.5726984355730466,0.5
36,0.004997791245489592,0.9830484529074857,0.9858508705475901,0.9401469682698732,0.8846063628639145,0.8776860656878799,0.5006128734663531,0.5341425499077881,0.5728057199827533,0.5
37,0.005036776006642369,0.9831312647482349,0.985954444327677,0.9405572187010468,0.8867877441733217,0.880860984016314,0.5012534676246063,0.5384290922814268,0.5770031249166347,0.5
38,0.004958861565683037,0.9829659053859411,0.985808406715988,0.9375456396463635,0.8839549992663933,0.8770968882828534,0.5013277106624479,0.5352924379541165,0.5736718742911112,0.5
39,0.005069341129367991,0.9832346396676622,0.9860590642800925,0.9367421799723745,0.8846385920888307,0.8784375212416575,0.5013180263658127,0.5323825972661659,0.5710350633344967,0.5
40,0.004939880764727751,0.9830221643550168,0.9858541863262764,0.93933465816078,0.8854081520566979,0.8793848554321567,0.5011145162644484,0.5360740709166429,0.5741907678556769,0.5
