best_epoch,cell,checkpoint_metric,dataset,n_params,seed,split,test_AUC-ROC,test_P@50,test_P@N2,test_PR-AUC,test_accuracy,test_macro-F1,val_AUC-ROC,val_P@50,val_P@N2,val_PR-AUC,val_accuracy,val_macro-F1,wall_time_sec
50,13,accuracy,ddibn,158289,42,S0,0.98063,0.988134,0.932203,0.982339,0.929247,0.930131,0.980752,0.985072,0.933708,0.983762,0.931477,0.932069,228.4
38,13,accuracy,ddibn,158289,42,S1,0.883929,0.95311,0.800259,0.878771,0.790234,0.776289,0.890867,0.954928,0.805065,0.885424,0.793423,0.775418,228.4
7,13,accuracy,ddibn,158289,42,S2,0.524013,0.50555,0.512189,0.559068,0.505643,0.178354,0.571621,0.509091,0.536984,0.622042,0.561317,0.295658,228.4
83,13,accuracy,ddibn,158289,124,S0,0.983167,0.991675,0.937246,0.985221,0.938075,0.93745,0.98208,0.986986,0.937021,0.985059,0.93923,0.938655,391.2
49,13,accuracy,ddibn,158289,124,S1,0.898544,0.963732,0.820179,0.895916,0.809559,0.794394,0.902581,0.967943,0.823737,0.902178,0.816411,0.800894,391.2
4,13,accuracy,ddibn,158289,124,S2,0.554019,0.515407,0.519011,0.562221,0.509442,0.259057,0.566055,0.509856,0.530348,0.599702,0.558391,0.358717,391.2
86,13,accuracy,ddibn,158289,0,S0,0.982228,0.989187,0.934544,0.984086,0.936432,0.936105,0.982532,0.986507,0.937695,0.985405,0.937648,0.937292,436.0
42,13,accuracy,ddibn,158289,0,S1,0.900914,0.961627,0.820802,0.895818,0.8075,0.788454,0.899684,0.958756,0.817654,0.895174,0.799372,0.777107,436.0
94,13,accuracy,ddibn,158289,0,S2,0.671572,0.531196,0.610887,0.672447,0.547263,0.230321,0.692954,0.535311,0.629656,0.693581,0.558711,0.276364,436.0
