best_epoch,cell,checkpoint_metric,dataset,n_params,seed,split,test_AUC-ROC,test_P@50,test_P@N2,test_PR-AUC,test_accuracy,test_macro-F1,val_AUC-ROC,val_P@50,val_P@N2,val_PR-AUC,val_accuracy,val_macro-F1,wall_time_sec
71,13,accuracy,ddibn,158289,0,S0,0.968427,0.980957,0.906306,0.971557,0.903864,0.902689,0.968765,0.974737,0.912469,0.971774,0.911999,0.911335,270.5
43,13,accuracy,ddibn,158289,0,S1,0.740289,0.841053,0.685227,0.743127,0.68411,0.690321,0.748239,0.844115,0.685625,0.753099,0.68593,0.688258,270.5
6,13,accuracy,ddibn,158289,0,S2,0.549524,0.511962,0.528351,0.553169,0.533767,0.587333,0.581473,0.515024,0.57741,0.571269,0.573744,0.629306,270.5
104,13,accuracy,ddibn,158289,42,S0,0.972273,0.98134,0.917101,0.974694,0.915642,0.913321,0.97353,0.98067,0.9165,0.977493,0.917907,0.916213,389.7
69,13,accuracy,ddibn,158289,42,S1,0.806665,0.912632,0.734064,0.80593,0.733324,0.736004,0.813341,0.931866,0.727131,0.821269,0.725423,0.729371,389.7
6,13,accuracy,ddibn,158289,42,S2,0.563468,0.515215,0.537517,0.556026,0.551631,0.656381,0.584029,0.517416,0.578435,0.567956,0.55668,0.661511,389.7
124,13,accuracy,ddibn,158289,124,S0,0.975456,0.983923,0.92353,0.978086,0.922192,0.921348,0.975081,0.97799,0.928265,0.97786,0.928457,0.927841,455.1
52,13,accuracy,ddibn,158289,124,S1,0.776271,0.880957,0.709436,0.777348,0.70398,0.665219,0.789721,0.90134,0.714849,0.798765,0.715525,0.678293,455.1
6,13,accuracy,ddibn,158289,124,S2,0.576229,0.517703,0.550114,0.565967,0.555171,0.574476,0.594193,0.515789,0.590493,0.574138,0.586692,0.606491,455.1
