type_0,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9,type_10,type_11,type_12,type_13,type_14,type_15,type_16,type_17,type_18,type_19,type_20,type_21,type_22,type_23,type_24,type_25,type_26,type_27,type_28,type_29,type_30,type_31,type_32,type_33,type_34,type_35,type_36,type_37,type_38,type_39,type_40,type_41,type_42,type_43,type_44,type_45,type_46,type_47,type_48,type_49,type_50,type_51,type_52,type_53,type_54,type_55,type_56,type_57,type_58,type_59,type_60,type_61,type_62,type_63,type_64,type_65,type_66,type_67,type_68,type_69,type_70,type_71,type_72,type_73,type_74,type_75,type_76,type_77,type_78,type_79,type_80,type_81,type_82,type_83,type_84,type_85,type_86,type_87,type_88,type_89,type_90,type_91,type_92,type_93,type_94,type_95,type_96,type_97,type_98,type_99,type_100,type_101,type_102,type_103,type_104,type_105,type_106,type_107,type_108,type_109,type_110,type_111,type_112,type_113,type_114,type_115,type_116,type_117,type_118,type_119,type_120,type_121,type_122,type_123,type_124,type_125,type_126,type_127,type_128,type_129,type_130,type_131,type_132,type_133,type_134,type_135,type_136,type_137,type_138,type_139,type_140,type_141,type_142,type_143,type_144,type_145,type_146,type_147,type_148,type_149,type_150,type_151,type_152,type_153,type_154,type_155,type_156,type_157,type_158,type_159,type_160,type_161,type_162,type_163,type_164,type_165,type_166,type_167,type_168,type_169,type_170,type_171,type_172,type_173,type_174,type_175,type_176,type_177,type_178,type_179,type_180,type_181,type_182,type_183,type_184,type_185,type_186,type_187,type_188,type_189,type_190,type_191,type_192,type_193,type_194,type_195,type_196,type_197,type_198,type_199,type_200,type_201,type_202,type_203,type_204,type_205,type_206,type_207,type_208
0.847478,0.844523,0.801017,0.838236,0.78831,0.79814,0.851289,0.778737,0.851224,0.815298,0.836908,0.83184,0.806143,0.816171,0.865305,0.84392,0.833744,0.854912,0.818247,0.821089,0.841368,0.833805,0.862411,0.820009,0.830554,0.840141,0.819637,0.872975,0.797273,0.838913,0.812002,0.839163,0.848587,0.823437,0.871812,0.848207,0.820933,0.835799,0.779715,0.871241,0.847808,0.826689,0.798374,0.822081,0.841281,0.860296,0.840752,0.865224,0.85042,0.853083,0.787911,0.847621,0.845483,0.852431,0.788431,0.85455,0.840907,0.827495,0.811425,0.837351,0.865513,0.813019,0.8218,0.85097,0.800952,0.841622,0.845177,0.873477,0.861517,0.856754,0.787775,0.852272,0.821674,0.854085,0.844026,0.87491,0.861778,0.827552,0.83694,0.814464,0.830409,0.8015,0.827122,0.856384,0.8338,0.813158,0.841403,0.815963,0.853262,0.806554,0.86043,0.855523,0.845052,0.781575,0.827704,0.827257,0.882076,0.827785,0.877555,0.773091,0.837032,0.853593,0.85803,0.853885,0.847298,0.862896,0.838227,0.825043,0.852718,0.830044,0.836462,0.808995,0.821653,0.821772,0.868932,0.841241,0.823673,0.862846,0.854659,0.861344,0.836494,0.88011,0.81917,0.846299,0.825503,0.846503,0.869218,0.853474,0.843248,0.843877,0.842548,0.903866,0.849993,0.82095,0.757683,0.857787,0.847399,0.813338,0.832347,0.777653,0.876364,0.869906,0.848478,0.796862,0.873257,0.84783,0.875845,0.853191,0.826909,0.85823,0.756099,0.844884,0.81327,0.82195,0.836814,0.82391,0.850514,0.804151,0.804738,0.813926,0.790486,0.888169,0.845182,0.855223,0.834337,0.821863,0.878073,0.865226,0.869313,0.808366,0.85897,0.852552,0.827465,0.831235,0.868147,0.866553,0.788681,0.849423,0.847612,0.857491,0.872853,0.819206,0.803668,0.899082,0.825291,0.852259,0.828023,0.855359,0.84034,0.881051,0.883812,0.830178,0.876983,0.79402,0.853397,0.827121,0.832038,0.867319,0.829488,0.846283,0.87629,0.84505,0.827639,0.843176,0.843436,0.842094,0.792948,0.85383,0.88655
0.804241,0.824493,0.777347,0.792743,0.756423,0.743121,0.825858,0.765326,0.801118,0.776711,0.804197,0.780263,0.777528,0.78702,0.838669,0.819098,0.837558,0.818554,0.793272,0.788963,0.805358,0.791841,0.830082,0.803025,0.813686,0.797179,0.803819,0.824214,0.782939,0.81341,0.76174,0.829557,0.839623,0.786217,0.848691,0.806517,0.791825,0.814805,0.770276,0.839175,0.816749,0.7977,0.748377,0.784931,0.80149,0.836808,0.813391,0.839235,0.82193,0.813987,0.772685,0.794306,0.823873,0.831116,0.768014,0.822976,0.836469,0.790403,0.769407,0.822873,0.839274,0.78438,0.802635,0.817223,0.781699,0.805446,0.811599,0.859866,0.830182,0.824009,0.767697,0.810218,0.794978,0.845913,0.812106,0.828759,0.819865,0.800156,0.790923,0.794886,0.835195,0.789833,0.791551,0.837143,0.841819,0.768263,0.805808,0.797721,0.817732,0.779677,0.8136,0.842568,0.822403,0.754404,0.828143,0.812929,0.842276,0.80328,0.85444,0.735466,0.841343,0.853745,0.816857,0.792464,0.830259,0.840955,0.837888,0.820484,0.818794,0.803689,0.839938,0.770799,0.795574,0.803064,0.827655,0.782489,0.774267,0.865413,0.846951,0.846698,0.816827,0.860095,0.775067,0.823717,0.78985,0.789016,0.842387,0.84542,0.815617,0.804638,0.809191,0.882402,0.818619,0.792182,0.722154,0.819967,0.819946,0.751331,0.774374,0.720214,0.865676,0.833874,0.836483,0.754296,0.872563,0.832811,0.873723,0.814535,0.801798,0.857138,0.750192,0.80893,0.7813,0.798688,0.811143,0.815706,0.860658,0.797672,0.793317,0.810734,0.772862,0.859779,0.82079,0.821079,0.813872,0.813209,0.831097,0.847132,0.827378,0.776047,0.833019,0.822489,0.798627,0.780836,0.839804,0.857895,0.772342,0.823964,0.858306,0.850306,0.853536,0.79144,0.756891,0.890463,0.793133,0.811092,0.775421,0.831742,0.808417,0.879826,0.883318,0.842952,0.887438,0.784398,0.852479,0.810913,0.825541,0.849379,0.803577,0.805415,0.816368,0.818845,0.814598,0.804358,0.791201,0.846135,0.762521,0.833849,0.872049
0.770358,0.746862,0.734604,0.746914,0.732794,0.737237,0.776119,0.707763,0.778502,0.745487,0.770115,0.773585,0.722628,0.742481,0.783394,0.757692,0.76,0.792,0.730241,0.752669,0.772727,0.770833,0.773649,0.737319,0.761628,0.757732,0.739035,0.79703,0.706897,0.765625,0.746875,0.775926,0.779245,0.741697,0.784906,0.762376,0.739247,0.75625,0.713983,0.794964,0.783489,0.743191,0.730769,0.768722,0.750965,0.782288,0.744,0.785124,0.778926,0.766094,0.726027,0.77707,0.764831,0.763889,0.720532,0.771186,0.769231,0.742537,0.745327,0.77027,0.790749,0.721053,0.721698,0.775943,0.714286,0.777542,0.7657,0.780172,0.769084,0.775449,0.723301,0.774882,0.75,0.751152,0.765217,0.809013,0.778369,0.756614,0.76383,0.733333,0.744813,0.70936,0.75431,0.765086,0.7625,0.744845,0.759434,0.751121,0.799065,0.721893,0.789604,0.781095,0.760417,0.719388,0.746429,0.742188,0.805118,0.758824,0.813953,0.721154,0.760369,0.759901,0.777523,0.801887,0.766839,0.7891,0.757895,0.729885,0.772251,0.757576,0.74505,0.736559,0.75,0.723684,0.805825,0.752525,0.746114,0.767677,0.761236,0.801136,0.77027,0.795082,0.758065,0.746835,0.743316,0.780347,0.8,0.769481,0.755376,0.771277,0.768421,0.825397,0.773707,0.735135,0.704545,0.751323,0.792135,0.746231,0.759259,0.710714,0.809091,0.79878,0.745856,0.737569,0.772152,0.751534,0.789474,0.755376,0.753968,0.777473,0.702055,0.78869,0.741379,0.771429,0.768421,0.75,0.782857,0.731707,0.751773,0.748538,0.712329,0.83237,0.774834,0.776596,0.770732,0.72549,0.802857,0.787313,0.791444,0.751613,0.785024,0.776398,0.751232,0.766667,0.787736,0.795082,0.733333,0.768987,0.767857,0.771605,0.789474,0.742021,0.730978,0.828571,0.752976,0.785235,0.72549,0.822581,0.772222,0.805195,0.792683,0.737037,0.795597,0.712121,0.777397,0.74026,0.759259,0.789017,0.765152,0.763473,0.791096,0.752717,0.745033,0.76259,0.77451,0.772727,0.721831,0.791139,0.787162
0.772947,0.746331,0.743989,0.733189,0.726141,0.742268,0.779412,0.714286,0.78481,0.753065,0.76834,0.775701,0.729537,0.746765,0.78022,0.754864,0.756098,0.796875,0.724077,0.748644,0.777778,0.781457,0.773649,0.737794,0.763916,0.754783,0.745182,0.797364,0.702913,0.76378,0.747664,0.772983,0.779661,0.74359,0.782443,0.763158,0.734247,0.767396,0.722793,0.787313,0.783151,0.746154,0.730275,0.770241,0.747554,0.785455,0.744,0.788618,0.786427,0.758315,0.72973,0.774194,0.772074,0.767918,0.718929,0.767241,0.768116,0.737643,0.745921,0.7713,0.796574,0.733668,0.707921,0.777518,0.711538,0.778947,0.756892,0.773333,0.764133,0.772036,0.719212,0.779582,0.756637,0.746479,0.76824,0.809422,0.775583,0.760417,0.764331,0.726316,0.745342,0.689474,0.751092,0.763557,0.753247,0.737401,0.752427,0.75388,0.8,0.708075,0.795181,0.770833,0.755319,0.727723,0.734082,0.742857,0.808511,0.754491,0.817352,0.731481,0.759259,0.758105,0.777011,0.808219,0.768041,0.787589,0.754011,0.73743,0.775194,0.754386,0.743142,0.742105,0.761905,0.736402,0.810427,0.746114,0.733696,0.756614,0.756447,0.80226,0.768392,0.793388,0.761905,0.738562,0.73913,0.786517,0.795812,0.76873,0.759894,0.774869,0.765957,0.824468,0.780793,0.726257,0.688623,0.741758,0.794444,0.74813,0.764706,0.715789,0.81194,0.797546,0.747253,0.727794,0.76,0.753799,0.78022,0.767263,0.75969,0.781671,0.712871,0.789318,0.750831,0.770335,0.758242,0.752187,0.77907,0.731707,0.760274,0.737805,0.727273,0.830409,0.767123,0.78125,0.772947,0.706294,0.802292,0.794224,0.786885,0.770149,0.787589,0.764706,0.751843,0.754386,0.784689,0.801061,0.739837,0.773994,0.769231,0.76129,0.78836,0.742706,0.748092,0.833333,0.756598,0.774648,0.72,0.829721,0.765714,0.798658,0.790123,0.721569,0.796238,0.709924,0.778157,0.733333,0.769231,0.787172,0.761538,0.765579,0.781362,0.754717,0.757098,0.757353,0.776699,0.770642,0.712727,0.795031,0.775801
0.88,0.9,0.92,0.86,0.8,0.78,0.88,0.86,0.86,0.86,0.88,0.82,0.9,0.9,0.96,0.92,0.96,0.9,0.88,0.86,0.9,0.86,0.92,0.96,0.9,0.88,0.88,0.88,0.9,0.88,0.8,0.94,0.92,0.9,0.9,0.86,0.92,0.92,0.9,0.9,0.9,0.94,0.82,0.86,0.9,0.9,0.92,0.9,0.92,0.9,0.88,0.84,0.9,0.92,0.9,0.9,0.92,0.9,0.82,0.9,0.94,0.86,0.92,0.88,0.94,0.84,0.9,0.92,0.92,0.9,0.84,0.88,0.86,0.94,0.92,0.92,0.9,0.88,0.78,0.88,0.96,0.9,0.9,0.96,0.96,0.84,0.9,0.84,0.86,0.88,0.9,0.94,0.9,0.9,0.88,0.92,0.92,0.88,0.94,0.84,0.94,0.96,0.86,0.86,0.94,0.94,0.96,0.94,0.9,0.88,0.92,0.86,0.84,0.9,0.9,0.84,0.84,0.96,0.96,0.9,0.9,0.94,0.84,0.88,0.88,0.82,0.92,0.92,0.88,0.86,0.86,0.94,0.88,0.88,0.82,0.94,0.86,0.82,0.88,0.8,0.94,0.92,0.96,0.84,0.96,0.9,0.96,0.92,0.86,0.96,0.78,0.92,0.86,0.88,0.9,0.94,0.94,0.86,0.88,0.9,0.86,0.94,0.88,0.92,0.9,0.86,0.84,0.88,0.9,0.88,0.9,0.92,0.88,0.86,0.92,0.94,0.82,0.92,0.94,0.82,0.92,0.88,0.84,0.94,0.88,0.9,0.82,0.88,0.88,0.96,0.98,0.94,0.98,0.84,0.92,0.9,0.9,0.9,0.82,0.86,0.84,0.9,0.94,0.86,0.8,0.94,0.78,0.9,0.92
0.76873,0.74477,0.741935,0.753086,0.732794,0.732733,0.776119,0.694064,0.775244,0.736462,0.773946,0.773585,0.737226,0.744361,0.790614,0.761538,0.76,0.788,0.725086,0.754448,0.761364,0.763889,0.773649,0.735507,0.763566,0.756014,0.741228,0.79868,0.704981,0.765625,0.75,0.766667,0.777358,0.738007,0.788679,0.759076,0.736559,0.770833,0.70339,0.791367,0.781931,0.7393,0.728938,0.76652,0.760618,0.785978,0.744,0.793388,0.768595,0.772532,0.726027,0.780255,0.766949,0.760417,0.726236,0.775424,0.769231,0.753731,0.747664,0.765766,0.784141,0.731579,0.75,0.773585,0.714286,0.775424,0.763285,0.784483,0.774809,0.784431,0.718447,0.772512,0.740909,0.760369,0.765217,0.806867,0.783688,0.756614,0.765957,0.728205,0.742739,0.70936,0.758621,0.771552,0.765,0.731959,0.764151,0.748879,0.799065,0.745562,0.777228,0.766169,0.765625,0.72449,0.75,0.744792,0.80315,0.758824,0.809302,0.716346,0.764977,0.757426,0.779817,0.811321,0.761658,0.781991,0.768421,0.747126,0.769634,0.757576,0.747525,0.741935,0.75,0.732456,0.805825,0.752525,0.761658,0.777778,0.764045,0.801136,0.778378,0.797814,0.752688,0.740506,0.743316,0.780347,0.789744,0.772727,0.752688,0.765957,0.768421,0.825397,0.784483,0.745946,0.698864,0.772487,0.797753,0.743719,0.75463,0.707143,0.793939,0.798781,0.740331,0.729282,0.772152,0.754601,0.789474,0.774194,0.751323,0.774725,0.69863,0.791667,0.731034,0.771429,0.757895,0.747059,0.777143,0.731707,0.765957,0.74269,0.726027,0.82659,0.768212,0.765957,0.77561,0.745098,0.805714,0.791045,0.786096,0.741935,0.782609,0.776398,0.748768,0.761111,0.787736,0.786885,0.733333,0.78481,0.767857,0.777778,0.789474,0.739362,0.711957,0.821429,0.75,0.791946,0.730392,0.806452,0.783333,0.811688,0.786585,0.725926,0.792453,0.712121,0.780822,0.727273,0.753086,0.786127,0.780303,0.772455,0.821918,0.75,0.754967,0.769784,0.777778,0.769697,0.711268,0.791139,0.797297
